time,lat,lon
2013-08-12 17:00:00,-48.8610625,-128.8017998
2013-08-12 17:03:00,-48.8610845,-128.801751
2013-08-12 17:06:00,-48.86109467,-128.8017593
2013-08-12 17:09:00,-48.8610895,-128.8017513
2013-08-12 17:12:00,-48.86112767,-128.8017257
2013-08-12 17:15:00,-48.86118683,-128.8016683
2013-08-12 17:18:00,-48.86125467,-128.8016025
2013-08-12 17:21:00,-48.86135133,-128.8015318
2013-08-12 17:24:00,-48.86144967,-128.8014373
2013-08-12 17:27:00,-48.86154667,-128.801348
2013-08-12 17:30:00,-48.86162417,-128.801261
2013-08-12 17:33:00,-48.86170783,-128.8012258
2013-08-12 17:36:00,-48.86179,-128.801142
2013-08-12 17:39:00,-48.86183483,-128.8010995
2013-08-12 17:42:00,-48.8618715,-128.8010573
2013-08-12 17:45:00,-48.8619455,-128.8009962
2013-08-12 17:48:00,-48.86202567,-128.800913
2013-08-12 17:51:00,-48.86205917,-128.800822
2013-08-12 17:54:00,-48.86211833,-128.8007645
2013-08-12 17:57:00,-48.86217633,-128.800682
2013-08-12 18:00:00,-48.86225667,-128.8005748
2013-08-12 18:03:00,-48.86232283,-128.800464
2013-08-12 18:06:00,-48.86243667,-128.8003683
2013-08-12 18:09:00,-48.8625545,-128.8001948
2013-08-12 18:12:00,-48.86259633,-128.8000617
2013-08-12 18:15:00,-48.86260383,-128.8000335
2013-08-12 18:18:00,-48.86260683,-128.8
2013-08-12 18:21:00,-48.86261417,-128.7999528
2013-08-12 18:27:00,-48.86262283,-128.7999507
2013-08-12 18:30:00,-48.86259617,-128.8000048
2013-08-12 18:33:00,-48.86261,-128.8000337
2013-08-12 18:36:00,-48.86258717,-128.8000253
2013-08-12 18:39:00,-48.86260333,-128.8000218
2013-08-12 18:42:00,-48.86258767,-128.8000563
2013-08-12 18:45:00,-48.86258533,-128.800095
2013-08-12 18:48:00,-48.86257517,-128.8001162
2013-08-12 18:51:00,-48.8625955,-128.8000963
2013-08-12 18:54:00,-48.86259333,-128.800037
2013-08-12 18:57:00,-48.86261,-128.7999472
2013-08-12 19:00:00,-48.862635,-128.7998615
2013-08-12 19:03:00,-48.86268217,-128.7997817
2013-08-12 19:06:00,-48.86269933,-128.799597
2013-08-12 19:18:00,-48.86282183,-128.7990128
2013-08-12 19:21:00,-48.86284383,-128.7989725
2013-08-12 19:24:00,-48.86285117,-128.7989005
2013-08-12 19:27:00,-48.86286,-128.7988085
2013-08-12 19:30:00,-48.86288583,-128.7986802
2013-08-12 19:33:00,-48.86289017,-128.7986472
2013-08-12 19:36:00,-48.8628875,-128.7985577
2013-08-12 19:39:00,-48.86292317,-128.798485
2013-08-12 19:42:00,-48.86290917,-128.7985023
2013-08-12 19:45:00,-48.86292283,-128.7984895
2013-08-12 19:48:00,-48.8629225,-128.7984608
2013-08-12 19:51:00,-48.86291933,-128.7984918
2013-08-12 19:54:00,-48.86290717,-128.7985788
2013-08-12 19:57:00,-48.862881,-128.7986745
2013-08-12 20:00:00,-48.86287833,-128.7987062
2013-08-12 20:03:00,-48.86286133,-128.7987517
2013-08-12 20:06:00,-48.86286533,-128.7987475
2013-08-12 20:09:00,-48.86288283,-128.7987068
2013-08-12 20:12:00,-48.86288383,-128.7986723
2013-08-12 20:15:00,-48.86288383,-128.7986335
2013-08-12 20:18:00,-48.86287783,-128.7986622
2013-08-12 20:21:00,-48.862881,-128.798701
2013-08-12 20:24:00,-48.86287383,-128.7987457
2013-08-12 20:27:00,-48.862862,-128.7987978
2013-08-12 20:30:00,-48.86280967,-128.7988698
2013-08-12 20:33:00,-48.8617025,-128.8022417
2013-08-12 20:36:00,-48.86582067,-128.8098437
2013-08-12 20:39:00,-48.87062417,-128.8180888
2013-08-12 20:42:00,-48.87561333,-128.826598
2013-08-12 20:45:00,-48.880613,-128.8350905
2013-08-12 20:48:00,-48.88679317,-128.8411145
2013-08-12 20:51:00,-48.89375683,-128.846202
2013-08-12 20:54:00,-48.90032283,-128.8510577
2013-08-12 20:57:00,-48.90697967,-128.8554852
2013-08-12 21:00:00,-48.9089235,-128.8502713
2013-08-12 21:03:00,-48.90222367,-128.8479765
2013-08-12 21:06:00,-48.89579367,-128.8438633
2013-08-12 21:09:00,-48.8896415,-128.839303
2013-08-12 21:12:00,-48.8835525,-128.834775
2013-08-12 21:15:00,-48.88103683,-128.8328485
2013-08-12 21:18:00,-48.8809945,-128.832767
2013-08-12 21:21:00,-48.88100917,-128.8327535
2013-08-12 21:24:00,-48.88101633,-128.8327405
2013-08-12 21:27:00,-48.88101233,-128.8327327
2013-08-12 21:30:00,-48.8810035,-128.8327445
2013-08-12 21:33:00,-48.881025,-128.8327608
2013-08-12 21:36:00,-48.8810005,-128.832799
2013-08-12 21:42:00,-48.88097533,-128.8328777
2013-08-12 21:45:00,-48.880947,-128.8329432
2013-08-12 21:48:00,-48.88092333,-128.8330155
2013-08-12 21:51:00,-48.88092033,-128.8330455
2013-08-12 21:54:00,-48.8808995,-128.83306
2013-08-12 21:57:00,-48.8808745,-128.8331737
2013-08-12 22:00:00,-48.88081983,-128.833379
2013-08-12 22:03:00,-48.88074133,-128.8335215
2013-08-12 22:06:00,-48.8806585,-128.8336662
2013-08-12 22:09:00,-48.88056967,-128.8337077
2013-08-12 22:12:00,-48.88049617,-128.8337498
2013-08-12 22:15:00,-48.88044833,-128.833807
2013-08-12 22:18:00,-48.880417,-128.833809
2013-08-12 22:21:00,-48.88038267,-128.8338232
2013-08-12 22:24:00,-48.880339,-128.8338217
2013-08-12 22:27:00,-48.88029467,-128.833846
2013-08-12 22:30:00,-48.8802785,-128.833838
2013-08-12 22:33:00,-48.88030617,-128.8338353
2013-08-12 22:36:00,-48.8803335,-128.8338317
2013-08-12 22:39:00,-48.88034267,-128.8338248
2013-08-12 22:42:00,-48.88033633,-128.833829
2013-08-12 22:45:00,-48.880321,-128.8338312
2013-08-12 22:48:00,-48.88030183,-128.8338417
2013-08-12 22:51:00,-48.88028133,-128.8338342
2013-08-12 22:54:00,-48.880253,-128.8338495
2013-08-12 22:57:00,-48.88022583,-128.8338553
2013-08-12 23:00:00,-48.88021433,-128.8338728
2013-08-12 23:03:00,-48.8801915,-128.8338818
2013-08-12 23:06:00,-48.88017733,-128.8338707
2013-08-12 23:09:00,-48.8804505,-128.8307605
2013-08-12 23:12:00,-48.88555733,-128.8288055
2013-08-12 23:15:00,-48.89197783,-128.8344205
2013-08-12 23:18:00,-48.89881583,-128.8403022
2013-08-12 23:21:00,-48.90536783,-128.8461183
2013-08-12 23:24:00,-48.91207483,-128.8520003
2013-08-12 23:27:00,-48.91868667,-128.8578222
2013-08-12 23:30:00,-48.92329983,-128.8619837
2013-08-12 23:33:00,-48.92267283,-128.8675968
2013-08-12 23:36:00,-48.91700683,-128.8663675
2013-08-12 23:39:00,-48.91056417,-128.8640468
2013-08-12 23:42:00,-48.9042765,-128.862208
2013-08-12 23:45:00,-48.89814583,-128.8607832
2013-08-12 23:48:00,-48.89197117,-128.8588642
2013-08-12 23:51:00,-48.88943617,-128.8583032
2013-08-13 00:00:00,-48.88590333,-128.8579282
2013-08-13 00:03:00,-48.88593517,-128.8579132
2013-08-13 00:06:00,-48.8859595,-128.857917
2013-08-13 00:09:00,-48.88598867,-128.8578938
2013-08-13 00:12:00,-48.8860115,-128.8578998
2013-08-13 00:15:00,-48.88606167,-128.8578755
2013-08-13 00:18:00,-48.88608517,-128.857856
2013-08-13 00:21:00,-48.88610783,-128.8578685
2013-08-13 00:24:00,-48.88613767,-128.8578583
2013-08-13 00:27:00,-48.88618183,-128.8578307
2013-08-13 00:30:00,-48.8862115,-128.8578178
2013-08-13 00:33:00,-48.88626717,-128.8578107
2013-08-13 00:36:00,-48.88631983,-128.8578023
2013-08-13 00:39:00,-48.886332,-128.85776
2013-08-13 00:42:00,-48.88633817,-128.8577782
2013-08-13 00:45:00,-48.88635833,-128.857766
2013-08-13 00:48:00,-48.88636583,-128.8577643
2013-08-13 00:51:00,-48.88638,-128.8577747
2013-08-13 00:54:00,-48.88643233,-128.8577542
2013-08-13 00:57:00,-48.88644467,-128.8577458
2013-08-13 01:00:00,-48.88640883,-128.8577685
2013-08-13 01:03:00,-48.8863835,-128.8577677
2013-08-13 01:06:00,-48.88643783,-128.8577377
2013-08-13 01:09:00,-48.886482,-128.8576893
2013-08-13 01:12:00,-48.88648467,-128.857728
2013-08-13 01:15:00,-48.88652233,-128.857731
2013-08-13 01:18:00,-48.88658533,-128.8576542
2013-08-13 01:21:00,-48.8866545,-128.8576143
2013-08-13 01:24:00,-48.88673367,-128.857547
2013-08-13 01:27:00,-48.8868105,-128.8574853
2013-08-13 01:30:00,-48.88685733,-128.8574518
2013-08-13 01:33:00,-48.88689067,-128.8574237
2013-08-13 01:36:00,-48.8869065,-128.8573957
2013-08-13 01:39:00,-48.88694883,-128.8573657
2013-08-13 01:42:00,-48.88701517,-128.8573022
2013-08-13 01:45:00,-48.88708217,-128.8572303
2013-08-13 01:48:00,-48.887164,-128.8571547
2013-08-13 01:51:00,-48.88720967,-128.8570875
2013-08-13 01:54:00,-48.88723633,-128.8570755
2013-08-13 01:57:00,-48.88726133,-128.857009
2013-08-13 02:00:00,-48.88728433,-128.8569915
2013-08-13 02:03:00,-48.88729483,-128.8569868
2013-08-13 02:06:00,-48.887307,-128.8569782
2013-08-13 02:09:00,-48.88730683,-128.8569657
2013-08-13 02:12:00,-48.88731917,-128.8569538
2013-08-13 02:15:00,-48.88734483,-128.8569198
2013-08-13 02:18:00,-48.88738217,-128.8568465
2013-08-13 02:21:00,-48.88741483,-128.8568135
2013-08-13 02:24:00,-48.8872105,-128.856433
2013-08-13 02:27:00,-48.88886267,-128.8544323
2013-08-13 02:30:00,-48.89192133,-128.8603593
2013-08-13 02:33:00,-48.89580467,-128.8679198
2013-08-13 02:36:00,-48.8990535,-128.8726963
2013-08-13 02:39:00,-48.902314,-128.8763048
2013-08-13 02:42:00,-48.9032475,-128.878106
2013-08-13 02:45:00,-48.90335683,-128.8786117
2013-08-13 02:48:00,-48.9033995,-128.878577
2013-08-13 02:51:00,-48.9035135,-128.8784683
2013-08-13 02:54:00,-48.90359067,-128.878365
2013-08-13 02:57:00,-48.90366967,-128.8783127
2013-08-13 03:00:00,-48.90375317,-128.8782087
2013-08-13 03:03:00,-48.9038495,-128.8780883
2013-08-13 03:06:00,-48.90394867,-128.8779815
2013-08-13 03:09:00,-48.90402967,-128.8778987
2013-08-13 03:12:00,-48.90421417,-128.8772932
2013-08-13 03:15:00,-48.90689283,-128.8773898
2013-08-13 03:18:00,-48.90609967,-128.8818473
2013-08-13 03:21:00,-48.904741,-128.8819488
2013-08-13 03:24:00,-48.90389017,-128.8817413
2013-08-13 03:27:00,-48.903351,-128.8820357
2013-08-13 03:30:00,-48.9027395,-128.8828552
2013-08-13 03:33:00,-48.90279383,-128.8832453
2013-08-13 03:36:00,-48.90292033,-128.883709
2013-08-13 03:39:00,-48.90305833,-128.8841693
2013-08-13 03:42:00,-48.9031685,-128.8845913
2013-08-13 03:45:00,-48.90238867,-128.8868472
2013-08-13 03:48:00,-48.90399633,-128.8890752
2013-08-13 03:51:00,-48.9048345,-128.8877815
2013-08-13 03:54:00,-48.90476433,-128.8867282
2013-08-13 03:57:00,-48.90475983,-128.8867012
2013-08-13 04:00:00,-48.90475367,-128.8867178
2013-08-13 04:03:00,-48.90476167,-128.8867077
2013-08-13 04:06:00,-48.9047605,-128.8866947
2013-08-13 04:09:00,-48.904745,-128.886711
2013-08-13 04:12:00,-48.90474033,-128.8867352
2013-08-13 04:15:00,-48.904745,-128.8867388
2013-08-13 04:18:00,-48.904785,-128.8866272
2013-08-13 04:21:00,-48.90344417,-128.8866703
2013-08-13 04:24:00,-48.9028635,-128.8949382
2013-08-13 04:27:00,-48.90335383,-128.9084273
2013-08-13 04:30:00,-48.90383867,-128.9237917
2013-08-13 04:33:00,-48.9045195,-128.939707
2013-08-13 04:36:00,-48.905243,-128.955417
2013-08-13 04:39:00,-48.90582183,-128.970784
2013-08-13 04:42:00,-48.90636867,-128.9870423
2013-08-13 04:45:00,-48.90672083,-129.0020532
2013-08-13 04:48:00,-48.90708617,-129.0180637
2013-08-13 04:51:00,-48.90736067,-129.0344348
2013-08-13 04:54:00,-48.90770917,-129.0500492
2013-08-13 04:57:00,-48.90826433,-129.0658112
2013-08-13 05:00:00,-48.90878183,-129.0816528
2013-08-13 05:03:00,-48.90927367,-129.0978602
2013-08-13 05:06:00,-48.90990817,-129.1129032
2013-08-13 05:09:00,-48.91038717,-129.128951
2013-08-13 05:12:00,-48.91109817,-129.1444672
2013-08-13 05:15:00,-48.91161483,-129.159982
2013-08-13 05:18:00,-48.91207233,-129.1755785
2013-08-13 05:21:00,-48.91258817,-129.1910393
2013-08-13 05:24:00,-48.9130825,-129.2063658
2013-08-13 05:27:00,-48.91347,-129.2210787
2013-08-13 05:30:00,-48.913991,-129.2367595
2013-08-13 05:33:00,-48.9144825,-129.2518247
2013-08-13 05:36:00,-48.91476433,-129.2671258
2013-08-13 05:39:00,-48.9149975,-129.2820993
2013-08-13 05:42:00,-48.915339,-129.297056
2013-08-13 05:45:00,-48.91562733,-129.3122388
2013-08-13 05:48:00,-48.91607183,-129.327962
2013-08-13 05:51:00,-48.91654167,-129.3426078
2013-08-13 05:54:00,-48.9169635,-129.3578218
2013-08-13 05:57:00,-48.917371,-129.3733485
2013-08-13 06:00:00,-48.91775567,-129.3878962
2013-08-13 06:03:00,-48.9181265,-129.4025917
2013-08-13 06:06:00,-48.918355,-129.4185248
2013-08-13 06:09:00,-48.918728,-129.4334697
2013-08-13 06:12:00,-48.91916933,-129.448581
2013-08-13 06:15:00,-48.9197115,-129.4636958
2013-08-13 06:18:00,-48.92011867,-129.4788183
2013-08-13 06:21:00,-48.92031183,-129.4935205
2013-08-13 06:24:00,-48.92068017,-129.5086087
2013-08-13 06:27:00,-48.92125617,-129.523982
2013-08-13 06:30:00,-48.92175633,-129.5389547
2013-08-13 06:33:00,-48.922202,-129.553822
2013-08-13 06:36:00,-48.92269083,-129.5686815
2013-08-13 06:39:00,-48.92303683,-129.5833993
2013-08-13 06:42:00,-48.92350433,-129.598131
2013-08-13 06:45:00,-48.92407683,-129.612563
2013-08-13 06:48:00,-48.92450033,-129.6281107
2013-08-13 06:51:00,-48.9248425,-129.642729
2013-08-13 06:54:00,-48.92527133,-129.6582952
2013-08-13 06:57:00,-48.9256555,-129.6742155
2013-08-13 07:03:00,-48.92612533,-129.6902768
2013-08-13 07:06:00,-48.92663767,-129.7064402
2013-08-13 07:09:00,-48.92721617,-129.7212728
2013-08-13 07:12:00,-48.92795883,-129.737587
2013-08-13 07:15:00,-48.92858633,-129.7530477
2013-08-13 07:18:00,-48.92927983,-129.7694563
2013-08-13 07:21:00,-48.92998967,-129.7844018
2013-08-13 07:24:00,-48.93053933,-129.8003133
2013-08-13 07:27:00,-48.93116233,-129.8151225
2013-08-13 07:30:00,-48.931592,-129.8312147
2013-08-13 07:33:00,-48.93199283,-129.8472173
2013-08-13 07:36:00,-48.93247667,-129.8625087
2013-08-13 07:39:00,-48.93301667,-129.878708
2013-08-13 07:42:00,-48.93366583,-129.895789
2013-08-13 07:45:00,-48.93433817,-129.9111865
2013-08-13 07:48:00,-48.93493317,-129.9263947
2013-08-13 07:51:00,-48.93551167,-129.9392232
2013-08-13 07:54:00,-48.936156,-129.9546202
2013-08-13 07:57:00,-48.93689117,-129.9712757
2013-08-13 08:03:00,-48.93736733,-129.9869307
2013-08-13 08:06:00,-48.93771933,-130.0018865
2013-08-13 08:09:00,-48.93788883,-130.0167868
2013-08-13 08:12:00,-48.93833283,-130.032388
2013-08-13 08:15:00,-48.93872917,-130.0473173
2013-08-13 08:18:00,-48.93918133,-130.0622582
2013-08-13 08:21:00,-48.93991517,-130.0772903
2013-08-13 08:24:00,-48.94073533,-130.0922472
2013-08-13 08:27:00,-48.94145417,-130.1070978
2013-08-13 08:30:00,-48.9421655,-130.1223707
2013-08-13 08:33:00,-48.9428,-130.1372197
2013-08-13 08:36:00,-48.94344517,-130.1544717
2013-08-13 08:39:00,-48.944204,-130.1712365
2013-08-13 08:42:00,-48.94504467,-130.1877882
2013-08-13 08:45:00,-48.94585717,-130.2053102
2013-08-13 08:48:00,-48.94673233,-130.2221242
2013-08-13 08:51:00,-48.94759983,-130.2396903
2013-08-13 08:54:00,-48.94853883,-130.2570393
2013-08-13 09:00:00,-48.94938767,-130.2725957
2013-08-13 09:03:00,-48.9506145,-130.2903688
2013-08-13 09:06:00,-48.9516785,-130.3063428
2013-08-13 09:09:00,-48.95277767,-130.3243147
2013-08-13 09:12:00,-48.95377833,-130.3410588
2013-08-13 09:15:00,-48.9549615,-130.3582015
2013-08-13 09:18:00,-48.95626383,-130.3763727
2013-08-13 09:21:00,-48.95772417,-130.3946797
2013-08-13 09:27:00,-48.958832,-130.4122135
2013-08-13 09:30:00,-48.95961483,-130.4287673
2013-08-13 09:33:00,-48.960492,-130.4468798
2013-08-13 09:36:00,-48.961313,-130.4640427
2013-08-13 09:39:00,-48.96210483,-130.4809805
2013-08-13 09:42:00,-48.96292067,-130.4983463
2013-08-13 09:45:00,-48.96368933,-130.5153363
2013-08-13 09:51:00,-48.96438833,-130.5323645
2013-08-13 09:54:00,-48.965087,-130.5489127
2013-08-13 09:57:00,-48.96566867,-130.5656163
2013-08-13 10:00:00,-48.96623833,-130.5809943
2013-08-13 10:03:00,-48.96672967,-130.5973483
2013-08-13 10:06:00,-48.967164,-130.6146832
2013-08-13 10:09:00,-48.96766733,-130.6312062
2013-08-13 10:12:00,-48.967928,-130.6465808
2013-08-13 10:15:00,-48.969283,-130.6585318
2013-08-13 10:21:00,-48.96931017,-130.6643568
2013-08-13 10:24:00,-48.96900017,-130.6673453
2013-08-13 10:27:00,-48.97133417,-130.668676
2013-08-13 10:30:00,-48.971907,-130.667313
2013-08-13 10:33:00,-48.97067233,-130.6665067
2013-08-13 10:36:00,-48.97048733,-130.6660742
2013-08-13 10:39:00,-48.97049933,-130.6658787
2013-08-13 10:42:00,-48.970482,-130.6662155
2013-08-13 10:45:00,-48.97051517,-130.6667487
2013-08-13 10:51:00,-48.97048017,-130.6670357
2013-08-13 10:54:00,-48.97044367,-130.6672582
2013-08-13 10:57:00,-48.9704145,-130.667301
2013-08-13 11:00:00,-48.97043267,-130.667271
2013-08-13 11:03:00,-48.9704355,-130.667271
2013-08-13 11:06:00,-48.97048017,-130.6671502
2013-08-13 11:09:00,-48.97039983,-130.6673197
2013-08-13 11:12:00,-48.9707425,-130.66769
2013-08-13 11:18:00,-48.97108933,-130.668178
2013-08-13 11:21:00,-48.97150133,-130.6687012
2013-08-13 11:24:00,-48.971975,-130.6693075
2013-08-13 11:27:00,-48.97247083,-130.669924
2013-08-13 11:30:00,-48.972997,-130.6706562
2013-08-13 11:33:00,-48.973541,-130.6714098
2013-08-13 11:36:00,-48.974112,-130.6719967
2013-08-13 11:39:00,-48.97410967,-130.6721555
2013-08-13 11:45:00,-48.9737005,-130.6715983
2013-08-13 11:48:00,-48.9722675,-130.6698985
2013-08-13 11:51:00,-48.970948,-130.6680888
2013-08-13 11:54:00,-48.97062733,-130.6678037
2013-08-13 11:57:00,-48.9701675,-130.6674563
2013-08-13 12:00:00,-48.97003667,-130.6673158
2013-08-13 12:03:00,-48.96993733,-130.6672797
2013-08-13 12:06:00,-48.96997617,-130.6672158
2013-08-13 12:09:00,-48.97007583,-130.6671063
2013-08-13 12:15:00,-48.97019167,-130.6669745
2013-08-13 12:18:00,-48.9702715,-130.666872
2013-08-13 12:21:00,-48.97031083,-130.6668132
2013-08-13 12:24:00,-48.97036667,-130.6667345
2013-08-13 12:27:00,-48.97042517,-130.6666467
2013-08-13 12:30:00,-48.97034117,-130.6664197
2013-08-13 12:33:00,-48.97003017,-130.6659832
2013-08-13 12:36:00,-48.97007783,-130.6659148
2013-08-13 12:42:00,-48.97015533,-130.665777
2013-08-13 12:45:00,-48.97017367,-130.6657163
2013-08-13 12:48:00,-48.97012633,-130.665837
2013-08-13 12:51:00,-48.97012317,-130.665818
2013-08-13 12:54:00,-48.970144,-130.6657772
2013-08-13 12:57:00,-48.970161,-130.6657595
2013-08-13 13:00:00,-48.97011283,-130.6658183
2013-08-13 13:06:00,-48.9700665,-130.6659187
2013-08-13 13:09:00,-48.970084,-130.6659132
2013-08-13 13:12:00,-48.97006667,-130.6659342
2013-08-13 13:15:00,-48.97007867,-130.6659112
2013-08-13 13:18:00,-48.9700745,-130.6659448
2013-08-13 13:21:00,-48.97002617,-130.6660165
2013-08-13 13:24:00,-48.97002467,-130.6660065
2013-08-13 13:27:00,-48.96997767,-130.6660942
2013-08-13 13:30:00,-48.96995033,-130.6661597
2013-08-13 13:33:00,-48.969908,-130.6662337
2013-08-13 13:39:00,-48.969879,-130.6662752
2013-08-13 13:42:00,-48.96986933,-130.6662853
2013-08-13 13:45:00,-48.96990867,-130.6662258
2013-08-13 13:48:00,-48.9698845,-130.6662805
2013-08-13 13:51:00,-48.969857,-130.6663285
2013-08-13 13:54:00,-48.9698935,-130.6662407
2013-08-13 13:57:00,-48.96991483,-130.666227
2013-08-13 14:00:00,-48.9699475,-130.6661505
2013-08-13 14:03:00,-48.96991683,-130.66621
2013-08-13 14:06:00,-48.96983767,-130.6663495
2013-08-13 14:15:00,-48.96987083,-130.6663547
2013-08-13 14:18:00,-48.96992483,-130.6662553
2013-08-13 14:21:00,-48.9699375,-130.6662195
2013-08-13 14:24:00,-48.96996267,-130.6661983
2013-08-13 14:27:00,-48.969958,-130.6661882
2013-08-13 14:30:00,-48.96998717,-130.6661627
2013-08-13 14:33:00,-48.970036,-130.666078
2013-08-13 14:36:00,-48.970029,-130.6660968
2013-08-13 14:39:00,-48.96999767,-130.666135
2013-08-13 14:42:00,-48.96997317,-130.666204
2013-08-13 14:45:00,-48.96993917,-130.6662377
2013-08-13 14:48:00,-48.9699505,-130.6661988
2013-08-13 14:54:00,-48.9699505,-130.6662102
2013-08-13 14:57:00,-48.96998,-130.666184
2013-08-13 15:00:00,-48.97002967,-130.666105
2013-08-13 15:03:00,-48.970048,-130.6660365
2013-08-13 15:06:00,-48.9700265,-130.6660913
2013-08-13 15:09:00,-48.97002267,-130.6661242
2013-08-13 15:12:00,-48.970031,-130.666113
2013-08-13 15:15:00,-48.97002217,-130.6661138
2013-08-13 15:18:00,-48.97000783,-130.6661387
2013-08-13 15:21:00,-48.97005117,-130.6660613
2013-08-13 15:24:00,-48.97004667,-130.666049
2013-08-13 15:27:00,-48.970048,-130.6660495
2013-08-13 15:30:00,-48.97012883,-130.6658883
2013-08-13 15:33:00,-48.97012233,-130.6659022
2013-08-13 15:39:00,-48.970068,-130.6660028
2013-08-13 15:42:00,-48.9699985,-130.6661438
2013-08-13 15:45:00,-48.96990867,-130.6663453
2013-08-13 15:48:00,-48.96984983,-130.6664763
2013-08-13 15:51:00,-48.96981,-130.6664922
2013-08-13 15:54:00,-48.96980683,-130.6665703
2013-08-13 15:57:00,-48.96977283,-130.6666192
2013-08-13 16:00:00,-48.9697415,-130.6666672
2013-08-13 16:06:00,-48.96976317,-130.6666212
2013-08-13 16:09:00,-48.9699355,-130.6669402
2013-08-13 16:12:00,-48.96994467,-130.6669107
2013-08-13 16:15:00,-48.9700035,-130.6667958
2013-08-13 16:18:00,-48.9700345,-130.6667232
2013-08-13 16:21:00,-48.9699845,-130.6668443
2013-08-13 16:24:00,-48.969885,-130.6669982
2013-08-13 16:27:00,-48.96984683,-130.6670803
2013-08-13 16:30:00,-48.9698315,-130.6670843
2013-08-13 16:33:00,-48.96988317,-130.6670587
2013-08-13 16:36:00,-48.969891,-130.6670353
2013-08-13 16:39:00,-48.96995617,-130.6669528
2013-08-13 16:42:00,-48.97005317,-130.6667902
2013-08-13 16:45:00,-48.97006467,-130.6667765
2013-08-13 16:48:00,-48.970046,-130.666769
2013-08-13 16:51:00,-48.97005933,-130.6667977
2013-08-13 16:54:00,-48.97009583,-130.6667295
2013-08-13 16:57:00,-48.97008417,-130.6667608
2013-08-13 17:00:00,-48.97009467,-130.6667552
2013-08-13 17:03:00,-48.970098,-130.6667422
2013-08-13 17:06:00,-48.970163,-130.6666235
2013-08-13 17:09:00,-48.97020283,-130.6665688
2013-08-13 17:12:00,-48.970217,-130.666519
2013-08-13 17:15:00,-48.97016367,-130.6666418
2013-08-13 17:18:00,-48.97008983,-130.6667628
2013-08-13 17:24:00,-48.9700755,-130.6668167
2013-08-13 17:27:00,-48.9700875,-130.6667888
2013-08-13 17:30:00,-48.97012483,-130.6667292
2013-08-13 17:33:00,-48.97017533,-130.6666345
2013-08-13 17:36:00,-48.97023383,-130.6665082
2013-08-13 17:39:00,-48.97026117,-130.6664323
2013-08-13 17:42:00,-48.97030517,-130.666407
2013-08-13 17:45:00,-48.970294,-130.6664043
2013-08-13 17:48:00,-48.97030767,-130.6663313
2013-08-13 17:51:00,-48.97031667,-130.66633
2013-08-13 17:54:00,-48.97028517,-130.666409
2013-08-13 17:57:00,-48.97029133,-130.666383
2013-08-13 18:00:00,-48.97028067,-130.6663923
2013-08-13 18:03:00,-48.97031933,-130.6663693
2013-08-13 18:06:00,-48.97030733,-130.6663407
2013-08-13 18:09:00,-48.97027967,-130.6664148
2013-08-13 18:12:00,-48.97023617,-130.6665355
2013-08-13 18:15:00,-48.970186,-130.666644
2013-08-13 18:21:00,-48.97013717,-130.6667838
2013-08-13 18:24:00,-48.97010283,-130.666817
2013-08-13 18:27:00,-48.97007783,-130.6668995
2013-08-13 18:30:00,-48.97008667,-130.666865
2013-08-13 18:33:00,-48.97008483,-130.6668733
2013-08-13 18:36:00,-48.97010267,-130.6668228
2013-08-13 18:39:00,-48.9701805,-130.666777
2013-08-13 18:42:00,-48.97021183,-130.6666132
2013-08-13 18:45:00,-48.9702275,-130.6665453
2013-08-13 18:48:00,-48.97026267,-130.6664963
2013-08-13 18:51:00,-48.970331,-130.6663263
2013-08-13 18:54:00,-48.97030417,-130.6663782
2013-08-13 18:57:00,-48.97023183,-130.6666107
2013-08-13 19:00:00,-48.97020483,-130.6666662
2013-08-13 19:03:00,-48.97022017,-130.6666343
2013-08-13 19:06:00,-48.970174,-130.6667898
2013-08-13 20:06:00,-48.98401117,-130.8441377
2013-08-13 20:12:00,-48.985518,-130.859995
2013-08-13 20:15:00,-48.98639333,-130.8748212
2013-08-13 20:18:00,-48.98746183,-130.8895717
2013-08-13 20:21:00,-48.98871217,-130.9050647
2013-08-13 20:24:00,-48.98955733,-130.9200158
2013-08-13 20:27:00,-48.990592,-130.9346075
2013-08-13 20:30:00,-48.99183467,-130.9498868
2013-08-13 20:33:00,-48.99334267,-130.9649478
2013-08-13 20:36:00,-48.99473567,-130.9799155
2013-08-13 20:39:00,-48.9960245,-130.9952272
2013-08-13 20:42:00,-48.9973565,-131.0097478
2013-08-13 20:45:00,-48.99871633,-131.024989
2013-08-13 20:48:00,-48.9999085,-131.039788
2013-08-13 20:51:00,-49.0011305,-131.055024
2013-08-13 20:54:00,-49.002404,-131.0697438
2013-08-13 20:57:00,-49.00387883,-131.0863355
2013-08-13 21:00:00,-49.00520983,-131.1014548
2013-08-13 21:03:00,-49.00672017,-131.1169838
2013-08-13 21:06:00,-49.00758317,-131.1328892
2013-08-13 21:18:00,-49.01164567,-131.1885438
2013-08-13 21:21:00,-49.012628,-131.2034293
2013-08-13 21:24:00,-49.0137645,-131.2195555
2013-08-13 21:27:00,-49.01479283,-131.2361087
2013-08-13 21:30:00,-49.01589483,-131.2505362
2013-08-13 21:33:00,-49.01667683,-131.2650743
2013-08-13 21:36:00,-49.01769817,-131.2795065
2013-08-13 21:39:00,-49.01853217,-131.2936693
