time,lat,lon,ugos,ugos_std,vgos,vgos_std,margin
2016-04-23 02:00:00,28.13933455,-158.0018964,0.0178875,0.0645983153321,-0.272925,0.0948146184668,0.5
2016-04-23 03:00:00,28.14063405,-157.9984481,0.0178875,0.0645983153321,-0.272925,0.0948146184668,0.5
2016-04-23 04:00:00,28.139768,-158.00427375,0.0178875,0.0645983153321,-0.272925,0.0948146184668,0.5
2016-04-23 05:00:00,28.1565099,-158.0018665,0.0178875,0.0645983153321,-0.272925,0.0948146184668,0.5
2016-04-23 06:00:00,28.2571790526,-157.997769263,0.0178875,0.0645983153321,-0.272925,0.0948146184668,0.5
2016-04-23 07:00:00,28.38784915,-157.99591165,0.0296125,0.0694571349377,-0.2264875,0.108759424161,0.5
2016-04-23 08:00:00,28.5232901,-157.9990201,0.0296125,0.0694571349377,-0.2264875,0.108759424161,0.5
2016-04-23 09:00:00,28.6657816,-158.00073215,0.016775,0.0770291706109,-0.1642125,0.11611142749,0.5
2016-04-23 10:00:00,28.81002945,-158.00089655,0.016775,0.0770291706109,-0.1642125,0.11611142749,0.5
2016-04-23 11:00:00,28.9551593,-157.99979315,-0.01408125,0.0822102428134,-0.1109125,0.100958895565,0.5
2016-04-23 12:00:00,29.1007976,-157.99892075,-0.01408125,0.0822102428134,-0.1109125,0.100958895565,0.5
2016-04-23 13:00:00,29.2473175,-158.0006457,-0.03666875,0.0691621710073,-0.089575,0.086773977234,0.5
2016-04-23 14:00:00,29.39013615,-158.00079185,-0.03578125,0.0587062200575,-0.0998875,0.0959458693418,0.5
2016-04-23 15:00:00,29.4540027,-157.9946194,-0.03578125,0.0587062200575,-0.0998875,0.0959458693418,0.5
2016-04-23 16:00:00,29.45196135,-158.0058867,-0.03578125,0.0587062200575,-0.0998875,0.0959458693418,0.5
2016-04-23 17:00:00,29.45131375,-158.0229101,-0.03578125,0.0587062200575,-0.0998875,0.0959458693418,0.5
2016-04-23 18:00:00,29.46559495,-158.0359729,-0.03578125,0.0587062200575,-0.0998875,0.0959458693418,0.5
2016-04-23 19:00:00,29.5896016,-158.02394365,-0.03578125,0.0587062200575,-0.0998875,0.0959458693418,0.5
2016-04-23 20:00:00,29.73133075,-158.00533555,-0.007925,0.079308523344,-0.11855625,0.0923764037021,0.5
2016-04-23 21:00:00,29.87679715,-157.99969085,0.0439875,0.0876541918208,-0.1214875,0.0845180666707,0.5
2016-04-23 22:00:00,30.0273179,-157.99739475,0.0439875,0.0876541918208,-0.1214875,0.0845180666707,0.5
2016-04-23 23:00:00,30.17941145,-157.9976982,0.09228125,0.079224611223,-0.0952,0.0853973287053,0.5
2016-04-24 00:00:00,30.3297204,-157.99191555,0.0915375,0.0771386323041,-0.09101875,0.0860106985987,0.5
2016-04-24 01:00:00,30.4750068,-157.9959464,0.11041875,0.0682122443073,-0.04535625,0.0716048180009,0.5
2016-04-24 02:00:00,30.62658075,-157.99629275,0.0987125,0.071391358677,0.0012125,0.0529714413033,0.5
2016-04-24 03:00:00,30.78256405,-157.9996499,0.0987125,0.071391358677,0.0012125,0.0529714413033,0.5
2016-04-24 04:00:00,30.9386875,-157.9988402,0.06144375,0.0776244884746,0.034325,0.0350397363717,0.5
2016-04-24 05:00:00,31.0951303,-157.99859295,0.06144375,0.0776244884746,0.034325,0.0350397363717,0.5
2016-04-24 06:00:00,31.2510926,-158.00188435,0.01425625,0.0547446340835,0.0496,0.0221702503369,0.5
2016-04-24 07:00:00,31.40313025,-158.00442875,-0.01865625,0.028602381211,0.045175,0.041396655964,0.5
2016-04-24 08:00:00,31.5581058,-158.0064758,-0.01865625,0.028602381211,0.045175,0.041396655964,0.5
2016-04-24 09:00:00,31.7150703,-158.00934685,-0.02906875,0.0264474412456,0.02615625,0.0717193660104,0.5
2016-04-24 10:00:00,31.86726295,-158.00089605,-0.02906875,0.0264474412456,0.02615625,0.0717193660104,0.5
2016-04-24 11:00:00,32.0245629,-157.9990256,-0.02465625,0.0326129377845,0.0002,0.0992958773062,0.5
2016-04-24 12:00:00,32.18400355,-158.0025519,-0.0076,0.0441820099135,-0.02786875,0.117360719146,0.5
2016-04-24 13:00:00,32.34570185,-157.99878785,-0.0076,0.0441820099135,-0.02786875,0.117360719146,0.5
2016-04-24 14:00:00,32.50827675,-157.9952618,0.0257125,0.0568077885835,-0.053475,0.122270921011,0.5
