time,lat,lon,synecho,synecho_std,sst,sst_std,margin
2016-04-26 14:00:00,37.2461855,-157.99962405,39.4555603015,1.26241841955,11.9974936283,0.232499994885,0.5
2016-04-26 15:00:00,37.2977646,-157.9938448,42.432648618,1.54094319906,11.9974936283,0.232499994885,0.5
2016-04-26 16:00:00,37.29319505,-157.979,40.8656975605,1.89153438011,11.9974936283,0.232499994885,0.5
2016-04-26 17:00:00,37.3387708,-157.9814149,44.2955063225,2.3558836967,11.9974936283,0.232499994885,0.5
2016-04-26 18:00:00,37.44389915,-157.9993729,39.2885063085,4.46318792234,11.8987436305,0.216964134003,0.5
2016-04-26 19:00:00,37.5571631,-158.00285945,36.5275947605,1.51734036697,11.8987436305,0.216964134003,0.5
2016-04-26 20:00:00,37.67280695,-158.00111705,41.912406779,3.39287562689,11.7962436328,0.277913537008,0.5
2016-04-26 21:00:00,37.7900478,-157.9999833,41.27602034,3.49941945797,11.7962436328,0.277913537008,0.5
2016-04-26 22:00:00,37.86429305,-157.9989125,34.582842285,3.18898867362,11.7962436328,0.277913537008,0.5
2016-04-26 23:00:00,37.7985739,-157.997452,45.147355011,4.45746413877,11.7962436328,0.277913537008,0.5
2016-04-27 00:00:00,37.72458995,-157.99890555,45.6535765825,3.16244598254,11.7906186329,0.22224616337,0.5
2016-04-27 01:00:00,37.652738,-157.99840965,46.272641477,4.55866914578,11.7906186329,0.22224616337,0.5
2016-04-27 02:00:00,37.57944635,-157.99889835,47.741877163,5.34647476996,11.8631186312,0.197759911508,0.5
2016-04-27 03:00:00,37.5013249,-157.99993425,48.14649921,2.99285813426,11.8631186312,0.197759911508,0.5
2016-04-27 04:00:00,37.42381605,-157.9994124,46.3540328695,4.10089433616,11.8631186312,0.197759911508,0.5
2016-04-27 05:00:00,37.3456478,-157.99936315,51.826798245,4.75766935848,11.9687436289,0.263483271563,0.5
2016-04-27 06:00:00,37.2663663636,-158.001334091,50.483109545,2.83266067043,11.9687436289,0.263483271563,0.5
