time,lat,lon,hour,eastward_wind_rms
2017-06-03,20.25,-148.5,6,1.3
2017-06-03,20.25,-148.25,6,1.3
2017-06-03,20.25,-148.0,6,1.3
2017-06-03,20.25,-147.75,6,1.3
2017-06-03,20.25,-147.5,6,1.3
2017-06-03,20.25,-147.25,6,1.3
2017-06-03,20.25,-147.0,6,1.3
2017-06-03,20.25,-146.75,6,1.3
2017-06-03,20.25,-146.5,6,1.3
2017-06-03,20.25,-146.25,6,1.2
2017-06-03,20.25,-146.0,6,1.1
2017-06-03,20.25,-145.75,6,1.1
2017-06-03,20.25,-145.5,6,1.1
2017-06-03,20.25,-145.25,6,1.1
2017-06-03,20.25,-145.0,6,1.1
2017-06-03,20.25,-144.75,6,1.1
2017-06-03,20.25,-144.5,6,1.1
2017-06-03,20.25,-144.25,6,1.1
2017-06-03,20.25,-144.0,6,1.1
2017-06-03,20.25,-143.75,6,1.1
2017-06-03,20.25,-143.5,6,1.1
2017-06-03,20.25,-143.25,6,1.1
2017-06-03,20.25,-143.0,6,1.1
2017-06-03,20.25,-142.75,6,1.2
2017-06-03,20.25,-142.5,6,1.2
2017-06-03,20.25,-142.25,6,1.2
2017-06-03,20.25,-142.0,6,1.2
2017-06-03,20.25,-141.75,6,1.3
2017-06-03,20.25,-141.5,6,1.3
2017-06-03,20.25,-141.25,6,1.3
2017-06-03,20.25,-141.0,6,1.3
2017-06-03,20.25,-140.75,6,1.3
2017-06-03,20.25,-140.5,6,1.2
2017-06-03,20.25,-140.25,6,1.1
2017-06-03,20.25,-140.0,6,1.1
2017-06-03,20.25,-139.75,6,1.1
2017-06-03,20.25,-139.5,6,1.1
2017-06-03,20.25,-139.25,6,1.1
2017-06-03,20.25,-139.0,6,1.1
2017-06-03,20.25,-138.75,6,1.1
2017-06-03,20.25,-138.5,6,1.1
2017-06-03,20.25,-138.25,6,1.1
2017-06-03,20.25,-138.0,6,1.1
2017-06-03,20.25,-137.75,6,1.1
2017-06-03,20.25,-137.5,6,1.1
2017-06-03,20.25,-137.25,6,1.1
2017-06-03,20.25,-137.0,6,1.1
2017-06-03,20.25,-136.75,6,1.1
2017-06-03,20.25,-136.5,6,1.1
2017-06-03,20.25,-136.25,6,1.1
2017-06-03,20.25,-136.0,6,1.3
2017-06-03,20.25,-135.75,6,1.3
2017-06-03,20.25,-135.5,6,1.3
2017-06-03,20.25,-135.25,6,1.3
2017-06-03,20.25,-135.0,6,1.3
2017-06-03,20.25,-134.75,6,1.3
2017-06-03,20.25,-134.5,6,1.3
2017-06-03,20.25,-134.25,6,1.3
2017-06-03,20.25,-134.0,6,1.3
2017-06-03,20.25,-133.75,6,1.1
2017-06-03,20.25,-133.5,6,1.1
2017-06-03,20.25,-133.25,6,1.1
2017-06-03,20.25,-133.0,6,1.1
2017-06-03,20.25,-132.75,6,1.1
2017-06-03,20.25,-132.5,6,1.1
2017-06-03,20.25,-132.25,6,1.1
2017-06-03,20.25,-132.0,6,1.1
2017-06-03,20.25,-131.75,6,1.1
2017-06-03,20.25,-131.5,6,1.1
2017-06-03,20.25,-131.25,6,1.1
2017-06-03,20.25,-131.0,6,1.1
2017-06-03,20.25,-130.75,6,1.1
2017-06-03,20.25,-130.5,6,1.1
2017-06-03,20.25,-130.25,6,1.1
2017-06-03,20.25,-130.0,6,1.1
2017-06-03,20.25,-129.75,6,1.3
2017-06-03,20.25,-129.5,6,1.4
2017-06-03,20.25,-129.25,6,1.4
2017-06-03,20.25,-129.0,6,1.4
2017-06-03,20.25,-128.75,6,1.3
2017-06-03,20.25,-128.5,6,1.3
2017-06-03,20.25,-128.25,6,1.3
2017-06-03,20.25,-128.0,6,1.2
2017-06-03,20.25,-127.75,6,1.2
2017-06-03,20.25,-127.5,6,1.1
2017-06-03,20.25,-127.25,6,1.1
2017-06-03,20.25,-127.0,6,1.1
2017-06-03,20.25,-126.75,6,1.2
2017-06-03,20.25,-126.5,6,1.2
2017-06-03,20.25,-126.25,6,1.2
2017-06-03,20.25,-126.0,6,1.2
2017-06-03,20.25,-125.75,6,1.2
2017-06-03,20.25,-125.5,6,1.2
2017-06-03,20.25,-125.25,6,1.2
2017-06-03,20.25,-125.0,6,1.2
2017-06-03,20.25,-124.75,6,1.3
2017-06-03,20.25,-124.5,6,1.3
2017-06-03,20.25,-124.25,6,1.3
2017-06-03,20.25,-124.0,6,1.3
2017-06-03,20.25,-123.75,6,1.3
2017-06-03,20.25,-123.5,6,1.3
2017-06-03,20.25,-123.25,6,1.3
2017-06-03,20.25,-123.0,6,1.3
2017-06-03,20.25,-122.75,6,1.3
2017-06-03,20.25,-122.5,6,1.3
2017-06-03,20.25,-122.25,6,1.3
2017-06-03,20.25,-122.0,6,1.3
2017-06-03,20.25,-121.75,6,1.3
2017-06-03,20.25,-121.5,6,1.3
2017-06-03,20.25,-121.25,6,1.3
2017-06-03,20.25,-121.0,6,1.3
2017-06-03,20.25,-120.75,6,1.1
2017-06-03,20.25,-120.5,6,1.1
2017-06-03,20.25,-120.25,6,1.1
2017-06-03,20.25,-120.0,6,1.1
2017-06-03,20.25,-119.75,6,1.1
2017-06-03,20.25,-119.5,6,1.1
2017-06-03,20.25,-119.25,6,1.1
2017-06-03,20.25,-119.0,6,1.1
2017-06-03,20.25,-118.75,6,1.1
2017-06-03,20.25,-118.5,6,1.1
2017-06-03,20.25,-118.25,6,1.1
2017-06-03,20.25,-118.0,6,1.1
2017-06-03,20.25,-117.75,6,1.1
2017-06-03,20.25,-117.5,6,1.2
2017-06-03,20.25,-117.25,6,1.2
2017-06-03,20.25,-117.0,6,1.2
2017-06-03,20.25,-116.75,6,1.2
2017-06-03,20.25,-116.5,6,1.3
2017-06-03,20.25,-116.25,6,1.3
2017-06-03,20.25,-116.0,6,1.3
2017-06-03,20.25,-115.75,6,1.3
2017-06-03,20.25,-115.5,6,1.3
2017-06-03,20.25,-115.25,6,1.2
2017-06-03,20.25,-115.0,6,1.2
2017-06-03,20.25,-114.75,6,1.2
2017-06-03,20.25,-114.5,6,1.2
2017-06-03,20.5,-173.75,6,1.1
2017-06-03,20.5,-173.5,6,1.1
2017-06-03,20.5,-173.25,6,1.1
2017-06-03,20.5,-173.0,6,1.1
2017-06-03,20.5,-172.75,6,1.1
2017-06-03,20.5,-172.5,6,1.1
2017-06-03,20.5,-172.25,6,1.1
2017-06-03,20.5,-172.0,6,1.1
2017-06-03,20.5,-171.75,6,1.1
2017-06-03,20.5,-171.5,6,1.1
2017-06-03,20.5,-171.25,6,1.1
2017-06-03,20.5,-171.0,6,1.1
2017-06-03,20.5,-170.75,6,1.1
2017-06-03,20.5,-170.5,6,1.1
2017-06-03,20.5,-170.25,6,1.1
2017-06-03,20.5,-170.0,6,1.1
2017-06-03,20.5,-169.75,6,1.1
2017-06-03,20.5,-169.5,6,1.1
2017-06-03,20.5,-169.25,6,1.1
2017-06-03,20.5,-169.0,6,1.1
2017-06-03,20.5,-168.75,6,1.1
2017-06-03,20.5,-168.5,6,1.1
2017-06-03,20.5,-168.25,6,1.1
2017-06-03,20.5,-168.0,6,1.2
2017-06-03,20.5,-167.75,6,1.2
2017-06-03,20.5,-167.5,6,1.2
2017-06-03,20.5,-167.25,6,1.4
2017-06-03,20.5,-167.0,6,1.4
2017-06-03,20.5,-166.75,6,1.4
2017-06-03,20.5,-166.5,6,1.3
2017-06-03,20.5,-166.25,6,1.3
2017-06-03,20.5,-166.0,6,1.2
2017-06-03,20.5,-165.75,6,1.2
2017-06-03,20.5,-165.5,6,1.1
2017-06-03,20.5,-165.25,6,1.1
2017-06-03,20.5,-165.0,6,1.1
2017-06-03,20.5,-164.75,6,1.1
2017-06-03,20.5,-164.5,6,1.1
2017-06-03,20.5,-164.25,6,1.1
2017-06-03,20.5,-164.0,6,1.1
2017-06-03,20.5,-163.75,6,1.1
2017-06-03,20.5,-163.5,6,1.1
2017-06-03,20.5,-163.25,6,1.1
2017-06-03,20.5,-163.0,6,1.1
2017-06-03,20.5,-162.75,6,1.1
2017-06-03,20.5,-162.5,6,1.1
2017-06-03,20.5,-162.25,6,1.1
2017-06-03,20.5,-162.0,6,1.1
2017-06-03,20.5,-161.75,6,1.1
2017-06-03,20.5,-161.5,6,1.1
2017-06-03,20.5,-161.25,6,1.0
2017-06-03,20.5,-161.0,6,1.0
2017-06-03,20.5,-160.75,6,1.0
2017-06-03,20.5,-160.5,6,1.0
2017-06-03,20.5,-160.25,6,1.0
2017-06-03,20.5,-160.0,6,1.0
2017-06-03,20.5,-159.75,6,1.0
2017-06-03,20.5,-159.5,6,1.0
2017-06-03,20.5,-159.25,6,1.0
2017-06-03,20.5,-159.0,6,1.0
2017-06-03,20.5,-158.75,6,1.0
2017-06-03,20.5,-158.5,6,1.0
2017-06-03,20.5,-158.25,6,1.0
2017-06-03,20.5,-158.0,6,1.0
2017-06-03,20.5,-157.75,6,1.0
2017-06-03,20.5,-157.5,6,1.0
2017-06-03,20.5,-157.25,6,1.0
2017-06-03,20.5,-157.0,6,1.0
2017-06-03,20.5,-156.75,6,1.0
2017-06-03,20.5,-156.5,6,1.0
2017-06-03,20.5,-156.25,6,1.0
2017-06-03,20.5,-156.0,6,1.0
2017-06-03,20.5,-155.75,6,1.0
2017-06-03,20.5,-155.5,6,1.0
2017-06-03,20.5,-155.25,6,1.0
2017-06-03,20.5,-155.0,6,1.1
2017-06-03,20.5,-154.75,6,1.1
2017-06-03,20.5,-154.5,6,1.1
2017-06-03,20.5,-154.25,6,1.1
2017-06-03,20.5,-154.0,6,1.1
2017-06-03,20.5,-153.75,6,1.1
2017-06-03,20.5,-153.5,6,1.1
2017-06-03,20.5,-153.25,6,1.1
2017-06-03,20.5,-153.0,6,1.2
2017-06-03,20.5,-152.75,6,1.2
2017-06-03,20.5,-152.5,6,1.2
2017-06-03,20.5,-152.25,6,1.2
2017-06-03,20.5,-152.0,6,1.2
2017-06-03,20.5,-151.75,6,1.2
2017-06-03,20.5,-151.5,6,1.2
2017-06-03,20.5,-151.25,6,1.2
2017-06-03,20.5,-151.0,6,1.2
2017-06-03,20.5,-150.75,6,1.3
2017-06-03,20.5,-150.5,6,1.2
2017-06-03,20.5,-150.25,6,1.3
2017-06-03,20.5,-150.0,6,1.3
2017-06-03,20.5,-149.75,6,1.3
2017-06-03,20.5,-149.5,6,1.3
2017-06-03,20.5,-149.25,6,1.3
2017-06-03,20.5,-149.0,6,1.3
2017-06-03,20.5,-148.75,6,1.3
2017-06-03,20.5,-148.5,6,1.3
2017-06-03,20.5,-148.25,6,1.3
2017-06-03,20.5,-148.0,6,1.3
2017-06-03,20.5,-147.75,6,1.3
2017-06-03,20.5,-147.5,6,1.3
2017-06-03,20.5,-147.25,6,1.3
2017-06-03,20.5,-147.0,6,1.3
2017-06-03,20.5,-146.75,6,1.3
2017-06-03,20.5,-146.5,6,1.3
2017-06-03,20.5,-146.25,6,1.1
2017-06-03,20.5,-146.0,6,1.1
2017-06-03,20.5,-145.75,6,1.1
2017-06-03,20.5,-145.5,6,1.1
2017-06-03,20.5,-145.25,6,1.1
2017-06-03,20.5,-145.0,6,1.1
2017-06-03,20.5,-144.75,6,1.1
2017-06-03,20.5,-144.5,6,1.1
2017-06-03,20.5,-144.25,6,1.1
2017-06-03,20.5,-144.0,6,1.1
2017-06-03,20.5,-143.75,6,1.1
2017-06-03,20.5,-143.5,6,1.1
2017-06-03,20.5,-143.25,6,1.1
2017-06-03,20.5,-143.0,6,1.2
2017-06-03,20.5,-142.75,6,1.2
2017-06-03,20.5,-142.5,6,1.2
2017-06-03,20.5,-142.25,6,1.2
2017-06-03,20.5,-142.0,6,1.3
2017-06-03,20.5,-141.75,6,1.3
2017-06-03,20.5,-141.5,6,1.3
2017-06-03,20.5,-141.25,6,1.3
2017-06-03,20.5,-141.0,6,1.3
2017-06-03,20.5,-140.75,6,1.3
2017-06-03,20.5,-140.5,6,1.2
2017-06-03,20.5,-140.25,6,1.1
2017-06-03,20.5,-140.0,6,1.1
2017-06-03,20.5,-139.75,6,1.1
2017-06-03,20.5,-139.5,6,1.1
2017-06-03,20.5,-139.25,6,1.1
2017-06-03,20.5,-139.0,6,1.1
2017-06-03,20.5,-138.75,6,1.1
2017-06-03,20.5,-138.5,6,1.1
2017-06-03,20.5,-138.25,6,1.1
2017-06-03,20.5,-138.0,6,1.1
2017-06-03,20.5,-137.75,6,1.1
2017-06-03,20.5,-137.5,6,1.1
2017-06-03,20.5,-137.25,6,1.1
2017-06-03,20.5,-137.0,6,1.1
2017-06-03,20.5,-136.75,6,1.1
2017-06-03,20.5,-136.5,6,1.1
2017-06-03,20.5,-136.25,6,1.1
2017-06-03,20.5,-136.0,6,1.3
2017-06-03,20.5,-135.75,6,1.3
2017-06-03,20.5,-135.5,6,1.3
2017-06-03,20.5,-135.25,6,1.3
2017-06-03,20.5,-135.0,6,1.3
2017-06-03,20.5,-134.75,6,1.3
2017-06-03,20.5,-134.5,6,1.3
2017-06-03,20.5,-134.25,6,1.3
2017-06-03,20.5,-134.0,6,1.3
2017-06-03,20.5,-133.75,6,1.1
2017-06-03,20.5,-133.5,6,1.1
2017-06-03,20.5,-133.25,6,1.1
2017-06-03,20.5,-133.0,6,1.1
2017-06-03,20.5,-132.75,6,1.1
2017-06-03,20.5,-132.5,6,1.1
2017-06-03,20.5,-132.25,6,1.1
2017-06-03,20.5,-132.0,6,1.1
2017-06-03,20.5,-131.75,6,1.1
2017-06-03,20.5,-131.5,6,1.1
2017-06-03,20.5,-131.25,6,1.1
2017-06-03,20.5,-131.0,6,1.1
2017-06-03,20.5,-130.75,6,1.1
2017-06-03,20.5,-130.5,6,1.1
2017-06-03,20.5,-130.25,6,1.1
2017-06-03,20.5,-130.0,6,1.2
2017-06-03,20.5,-129.75,6,1.4
2017-06-03,20.5,-129.5,6,1.4
2017-06-03,20.5,-129.25,6,1.4
2017-06-03,20.5,-129.0,6,1.3
2017-06-03,20.5,-128.75,6,1.3
2017-06-03,20.5,-128.5,6,1.3
2017-06-03,20.5,-128.25,6,1.2
2017-06-03,20.5,-128.0,6,1.2
2017-06-03,20.5,-127.75,6,1.2
2017-06-03,20.5,-127.5,6,1.1
2017-06-03,20.5,-127.25,6,1.1
2017-06-03,20.5,-127.0,6,1.2
2017-06-03,20.5,-126.75,6,1.2
2017-06-03,20.5,-126.5,6,1.2
2017-06-03,20.5,-126.25,6,1.2
2017-06-03,20.5,-126.0,6,1.2
2017-06-03,20.5,-125.75,6,1.2
2017-06-03,20.5,-125.5,6,1.2
2017-06-03,20.5,-125.25,6,1.2
2017-06-03,20.5,-125.0,6,1.3
2017-06-03,20.5,-124.75,6,1.3
2017-06-03,20.5,-124.5,6,1.3
2017-06-03,20.5,-124.25,6,1.3
2017-06-03,20.5,-124.0,6,1.3
2017-06-03,20.5,-123.75,6,1.3
2017-06-03,20.5,-123.5,6,1.3
2017-06-03,20.5,-123.25,6,1.3
2017-06-03,20.5,-123.0,6,1.3
2017-06-03,20.5,-122.75,6,1.3
2017-06-03,20.5,-122.5,6,1.3
2017-06-03,20.5,-122.25,6,1.3
2017-06-03,20.5,-122.0,6,1.3
2017-06-03,20.5,-121.75,6,1.3
2017-06-03,20.5,-121.5,6,1.3
2017-06-03,20.5,-121.25,6,1.3
2017-06-03,20.5,-121.0,6,1.2
2017-06-03,20.5,-120.75,6,1.1
2017-06-03,20.5,-120.5,6,1.1
2017-06-03,20.5,-120.25,6,1.1
2017-06-03,20.5,-120.0,6,1.1
2017-06-03,20.5,-119.75,6,1.1
2017-06-03,20.5,-119.5,6,1.1
2017-06-03,20.5,-119.25,6,1.1
2017-06-03,20.5,-119.0,6,1.1
2017-06-03,20.5,-118.75,6,1.1
2017-06-03,20.5,-118.5,6,1.1
2017-06-03,20.5,-118.25,6,1.1
2017-06-03,20.5,-118.0,6,1.1
2017-06-03,20.5,-117.75,6,1.1
2017-06-03,20.5,-117.5,6,1.2
2017-06-03,20.5,-117.25,6,1.2
2017-06-03,20.5,-117.0,6,1.2
2017-06-03,20.5,-116.75,6,1.2
2017-06-03,20.5,-116.5,6,1.3
2017-06-03,20.5,-116.25,6,1.3
2017-06-03,20.5,-116.0,6,1.3
2017-06-03,20.5,-115.75,6,1.3
2017-06-03,20.5,-115.5,6,1.3
2017-06-03,20.5,-115.25,6,1.2
2017-06-03,20.5,-115.0,6,1.2
2017-06-03,20.5,-114.75,6,1.2
2017-06-03,20.5,-114.5,6,1.2
2017-06-03,20.75,-173.75,6,1.1
2017-06-03,20.75,-173.5,6,1.1
2017-06-03,20.75,-173.25,6,1.1
2017-06-03,20.75,-173.0,6,1.1
2017-06-03,20.75,-172.75,6,1.1
2017-06-03,20.75,-172.5,6,1.1
2017-06-03,20.75,-172.25,6,1.1
2017-06-03,20.75,-172.0,6,1.1
2017-06-03,20.75,-171.75,6,1.1
2017-06-03,20.75,-171.5,6,1.1
2017-06-03,20.75,-171.25,6,1.1
2017-06-03,20.75,-171.0,6,1.1
2017-06-03,20.75,-170.75,6,1.1
2017-06-03,20.75,-170.5,6,1.1
2017-06-03,20.75,-170.25,6,1.1
2017-06-03,20.75,-170.0,6,1.1
2017-06-03,20.75,-169.75,6,1.1
2017-06-03,20.75,-169.5,6,1.1
2017-06-03,20.75,-169.25,6,1.1
2017-06-03,20.75,-169.0,6,1.1
2017-06-03,20.75,-168.75,6,1.1
2017-06-03,20.75,-168.5,6,1.1
2017-06-03,20.75,-168.25,6,1.2
2017-06-03,20.75,-168.0,6,1.2
2017-06-03,20.75,-167.75,6,1.2
2017-06-03,20.75,-167.5,6,1.2
2017-06-03,20.75,-167.25,6,1.4
2017-06-03,20.75,-167.0,6,1.3
2017-06-03,20.75,-166.75,6,1.4
2017-06-03,20.75,-166.5,6,1.3
2017-06-03,20.75,-166.25,6,1.3
2017-06-03,20.75,-166.0,6,1.2
2017-06-03,20.75,-165.75,6,1.1
2017-06-03,20.75,-165.5,6,1.1
2017-06-03,20.75,-165.25,6,1.1
2017-06-03,20.75,-165.0,6,1.1
2017-06-03,20.75,-164.75,6,1.1
2017-06-03,20.75,-164.5,6,1.1
2017-06-03,20.75,-164.25,6,1.1
2017-06-03,20.75,-164.0,6,1.1
2017-06-03,20.75,-163.75,6,1.1
2017-06-03,20.75,-163.5,6,1.1
2017-06-03,20.75,-163.25,6,1.1
2017-06-03,20.75,-163.0,6,1.1
2017-06-03,20.75,-162.75,6,1.1
2017-06-03,20.75,-162.5,6,1.1
2017-06-03,20.75,-162.25,6,1.1
2017-06-03,20.75,-162.0,6,1.1
2017-06-03,20.75,-161.75,6,1.1
2017-06-03,20.75,-161.5,6,1.0
2017-06-03,20.75,-161.25,6,1.0
2017-06-03,20.75,-161.0,6,1.0
2017-06-03,20.75,-160.75,6,1.0
2017-06-03,20.75,-160.5,6,1.0
2017-06-03,20.75,-160.25,6,1.0
2017-06-03,20.75,-160.0,6,1.0
2017-06-03,20.75,-159.75,6,1.0
2017-06-03,20.75,-159.5,6,1.0
2017-06-03,20.75,-159.25,6,1.0
2017-06-03,20.75,-159.0,6,1.0
2017-06-03,20.75,-158.75,6,1.0
2017-06-03,20.75,-158.5,6,1.0
2017-06-03,20.75,-158.25,6,1.0
2017-06-03,20.75,-158.0,6,1.0
2017-06-03,20.75,-157.75,6,1.0
2017-06-03,20.75,-157.5,6,1.0
2017-06-03,20.75,-157.25,6,1.0
2017-06-03,20.75,-157.0,6,1.0
2017-06-03,20.75,-156.75,6,1.0
2017-06-03,20.75,-156.5,6,1.0
2017-06-03,20.75,-156.25,6,1.0
2017-06-03,20.75,-156.0,6,1.0
2017-06-03,20.75,-155.75,6,1.0
2017-06-03,20.75,-155.5,6,1.0
2017-06-03,20.75,-155.25,6,1.1
2017-06-03,20.75,-155.0,6,1.1
2017-06-03,20.75,-154.75,6,1.1
2017-06-03,20.75,-154.5,6,1.1
2017-06-03,20.75,-154.25,6,1.1
2017-06-03,20.75,-154.0,6,1.1
2017-06-03,20.75,-153.75,6,1.2
2017-06-03,20.75,-153.5,6,1.2
2017-06-03,20.75,-153.25,6,1.1
2017-06-03,20.75,-153.0,6,1.2
2017-06-03,20.75,-152.75,6,1.2
2017-06-03,20.75,-152.5,6,1.2
2017-06-03,20.75,-152.25,6,1.2
2017-06-03,20.75,-152.0,6,1.2
2017-06-03,20.75,-151.75,6,1.2
2017-06-03,20.75,-151.5,6,1.2
2017-06-03,20.75,-151.25,6,1.2
2017-06-03,20.75,-151.0,6,1.2
2017-06-03,20.75,-150.75,6,1.2
2017-06-03,20.75,-150.5,6,1.2
2017-06-03,20.75,-150.25,6,1.3
2017-06-03,20.75,-150.0,6,1.3
2017-06-03,20.75,-149.75,6,1.3
2017-06-03,20.75,-149.5,6,1.3
2017-06-03,20.75,-149.25,6,1.3
2017-06-03,20.75,-149.0,6,1.3
2017-06-03,20.75,-148.75,6,1.3
2017-06-03,20.75,-148.5,6,1.3
2017-06-03,20.75,-148.25,6,1.3
2017-06-03,20.75,-148.0,6,1.3
2017-06-03,20.75,-147.75,6,1.3
2017-06-03,20.75,-147.5,6,1.3
2017-06-03,20.75,-147.25,6,1.3
2017-06-03,20.75,-147.0,6,1.3
2017-06-03,20.75,-146.75,6,1.3
2017-06-03,20.75,-146.5,6,1.3
2017-06-03,20.75,-146.25,6,1.1
2017-06-03,20.75,-146.0,6,1.1
2017-06-03,20.75,-145.75,6,1.1
2017-06-03,20.75,-145.5,6,1.1
2017-06-03,20.75,-145.25,6,1.1
2017-06-03,20.75,-145.0,6,1.1
2017-06-03,20.75,-144.75,6,1.1
2017-06-03,20.75,-144.5,6,1.1
2017-06-03,20.75,-144.25,6,1.1
2017-06-03,20.75,-144.0,6,1.1
2017-06-03,20.75,-143.75,6,1.1
2017-06-03,20.75,-143.5,6,1.1
2017-06-03,20.75,-143.25,6,1.1
2017-06-03,20.75,-143.0,6,1.2
2017-06-03,20.75,-142.75,6,1.2
2017-06-03,20.75,-142.5,6,1.2
2017-06-03,20.75,-142.25,6,1.2
2017-06-03,20.75,-142.0,6,1.3
2017-06-03,20.75,-141.75,6,1.3
2017-06-03,20.75,-141.5,6,1.3
2017-06-03,20.75,-141.25,6,1.3
2017-06-03,20.75,-141.0,6,1.3
2017-06-03,20.75,-140.75,6,1.2
2017-06-03,20.75,-140.5,6,1.2
2017-06-03,20.75,-140.25,6,1.1
2017-06-03,20.75,-140.0,6,1.1
2017-06-03,20.75,-139.75,6,1.1
2017-06-03,20.75,-139.5,6,1.1
2017-06-03,20.75,-139.25,6,1.1
2017-06-03,20.75,-139.0,6,1.1
2017-06-03,20.75,-138.75,6,1.1
2017-06-03,20.75,-138.5,6,1.1
2017-06-03,20.75,-138.25,6,1.1
2017-06-03,20.75,-138.0,6,1.1
2017-06-03,20.75,-137.75,6,1.1
2017-06-03,20.75,-137.5,6,1.1
2017-06-03,20.75,-137.25,6,1.1
2017-06-03,20.75,-137.0,6,1.1
2017-06-03,20.75,-136.75,6,1.1
2017-06-03,20.75,-136.5,6,1.1
2017-06-03,20.75,-136.25,6,1.1
2017-06-03,20.75,-136.0,6,1.3
2017-06-03,20.75,-135.75,6,1.3
2017-06-03,20.75,-135.5,6,1.3
2017-06-03,20.75,-135.25,6,1.3
2017-06-03,20.75,-135.0,6,1.3
2017-06-03,20.75,-134.75,6,1.3
2017-06-03,20.75,-134.5,6,1.3
2017-06-03,20.75,-134.25,6,1.3
2017-06-03,20.75,-134.0,6,1.2
2017-06-03,20.75,-133.75,6,1.1
2017-06-03,20.75,-133.5,6,1.1
2017-06-03,20.75,-133.25,6,1.1
2017-06-03,20.75,-133.0,6,1.1
2017-06-03,20.75,-132.75,6,1.1
2017-06-03,20.75,-132.5,6,1.1
2017-06-03,20.75,-132.25,6,1.1
2017-06-03,20.75,-132.0,6,1.1
2017-06-03,20.75,-131.75,6,1.1
2017-06-03,20.75,-131.5,6,1.1
2017-06-03,20.75,-131.25,6,1.1
2017-06-03,20.75,-131.0,6,1.1
2017-06-03,20.75,-130.75,6,1.1
2017-06-03,20.75,-130.5,6,1.1
2017-06-03,20.75,-130.25,6,1.1
2017-06-03,20.75,-130.0,6,1.2
2017-06-03,20.75,-129.75,6,1.4
2017-06-03,20.75,-129.5,6,1.4
2017-06-03,20.75,-129.25,6,1.3
2017-06-03,20.75,-129.0,6,1.3
2017-06-03,20.75,-128.75,6,1.3
2017-06-03,20.75,-128.5,6,1.3
2017-06-03,20.75,-128.25,6,1.2
2017-06-03,20.75,-128.0,6,1.2
2017-06-03,20.75,-127.75,6,1.2
2017-06-03,20.75,-127.5,6,1.1
2017-06-03,20.75,-127.25,6,1.2
2017-06-03,20.75,-127.0,6,1.3
2017-06-03,20.75,-126.75,6,1.3
2017-06-03,20.75,-126.5,6,1.2
2017-06-03,20.75,-126.25,6,1.2
2017-06-03,20.75,-126.0,6,1.2
2017-06-03,20.75,-125.75,6,1.2
2017-06-03,20.75,-125.5,6,1.3
2017-06-03,20.75,-125.25,6,1.2
2017-06-03,20.75,-125.0,6,1.2
2017-06-03,20.75,-124.75,6,1.3
2017-06-03,20.75,-124.5,6,1.3
2017-06-03,20.75,-124.25,6,1.3
2017-06-03,20.75,-124.0,6,1.3
2017-06-03,20.75,-123.75,6,1.3
2017-06-03,20.75,-123.5,6,1.3
2017-06-03,20.75,-123.25,6,1.3
2017-06-03,20.75,-123.0,6,1.3
2017-06-03,20.75,-122.75,6,1.3
2017-06-03,20.75,-122.5,6,1.3
2017-06-03,20.75,-122.25,6,1.3
2017-06-03,20.75,-122.0,6,1.3
2017-06-03,20.75,-121.75,6,1.3
2017-06-03,20.75,-121.5,6,1.3
2017-06-03,20.75,-121.25,6,1.3
2017-06-03,20.75,-121.0,6,1.2
2017-06-03,20.75,-120.75,6,1.1
2017-06-03,20.75,-120.5,6,1.1
2017-06-03,20.75,-120.25,6,1.1
2017-06-03,20.75,-120.0,6,1.1
2017-06-03,20.75,-119.75,6,1.1
2017-06-03,20.75,-119.5,6,1.1
2017-06-03,20.75,-119.25,6,1.1
2017-06-03,20.75,-119.0,6,1.1
2017-06-03,20.75,-118.75,6,1.1
2017-06-03,20.75,-118.5,6,1.1
2017-06-03,20.75,-118.25,6,1.1
2017-06-03,20.75,-118.0,6,1.1
2017-06-03,20.75,-117.75,6,1.1
2017-06-03,20.75,-117.5,6,1.2
2017-06-03,20.75,-117.25,6,1.2
2017-06-03,20.75,-117.0,6,1.2
2017-06-03,20.75,-116.75,6,1.2
2017-06-03,20.75,-116.5,6,1.3
2017-06-03,20.75,-116.25,6,1.3
2017-06-03,20.75,-116.0,6,1.3
2017-06-03,20.75,-115.75,6,1.3
2017-06-03,20.75,-115.5,6,1.3
2017-06-03,20.75,-115.25,6,1.2
2017-06-03,20.75,-115.0,6,1.2
2017-06-03,20.75,-114.75,6,1.2
2017-06-03,20.75,-114.5,6,1.2
2017-06-03,21.0,-173.75,6,1.1
2017-06-03,21.0,-173.5,6,1.1
2017-06-03,21.0,-173.25,6,1.1
2017-06-03,21.0,-173.0,6,1.1
2017-06-03,21.0,-172.75,6,1.1
2017-06-03,21.0,-172.5,6,1.1
2017-06-03,21.0,-172.25,6,1.1
2017-06-03,21.0,-172.0,6,1.1
2017-06-03,21.0,-171.75,6,1.1
2017-06-03,21.0,-171.5,6,1.1
2017-06-03,21.0,-171.25,6,1.1
2017-06-03,21.0,-171.0,6,1.1
2017-06-03,21.0,-170.75,6,1.1
2017-06-03,21.0,-170.5,6,1.1
2017-06-03,21.0,-170.25,6,1.1
2017-06-03,21.0,-170.0,6,1.1
2017-06-03,21.0,-169.75,6,1.1
2017-06-03,21.0,-169.5,6,1.1
2017-06-03,21.0,-169.25,6,1.1
2017-06-03,21.0,-169.0,6,1.1
2017-06-03,21.0,-168.75,6,1.1
2017-06-03,21.0,-168.5,6,1.1
