time,lat,lon,adt
2016-02-04,26.625,-146.625,1.1071
2016-02-04,26.625,-146.375,1.1173
2016-02-04,26.625,-146.125,1.1241
2016-02-04,26.625,-145.875,1.1102
2016-02-04,26.625,-145.625,1.0771
2016-02-04,26.625,-145.375,1.039
2016-02-04,26.625,-145.125,1.0101
2016-02-04,26.625,-144.875,0.999
2016-02-04,26.625,-144.625,1.0055
2016-02-04,26.625,-144.375,1.0177
2016-02-04,26.625,-144.125,1.0202
2016-02-04,26.625,-143.875,1.0081
2016-02-04,26.625,-143.625,0.9899
2016-02-04,26.875,-161.125,1.1249
2016-02-04,26.875,-160.875,1.1251
2016-02-04,26.875,-160.625,1.1226
2016-02-04,26.875,-160.375,1.0874
2016-02-04,26.875,-160.125,1.016
2016-02-04,26.875,-159.875,0.9499
2016-02-04,26.875,-159.625,0.9135
2016-02-04,26.875,-159.375,0.9014
2016-02-04,26.875,-159.125,0.9084
2016-02-04,26.875,-158.875,0.9189
2016-02-04,26.875,-158.625,0.9221
2016-02-04,26.875,-158.375,0.9267
2016-02-04,26.875,-158.125,0.9332
2016-02-04,26.875,-157.875,0.9344
2016-02-04,26.875,-157.625,0.9336
2016-02-04,26.875,-157.375,0.9362
2016-02-04,26.875,-157.125,0.9444
2016-02-04,26.875,-156.875,0.9553
2016-02-04,26.875,-156.625,0.9612
2016-02-04,26.875,-156.375,0.9644
2016-02-04,26.875,-156.125,0.9675
2016-02-04,26.875,-155.875,0.9633
2016-02-04,26.875,-155.625,0.9663
2016-02-04,26.875,-155.375,0.9925
2016-02-04,26.875,-155.125,1.0227
2016-02-04,26.875,-154.875,1.0441
2016-02-04,26.875,-154.625,1.0659
2016-02-04,26.875,-154.375,1.0824
2016-02-04,26.875,-154.125,1.0778
2016-02-04,26.875,-153.875,1.0554
2016-02-04,26.875,-153.625,1.0332
2016-02-04,26.875,-153.375,1.0163
2016-02-04,26.875,-153.125,1.0016
2016-02-04,26.875,-152.875,0.9983
2016-02-04,26.875,-152.625,1.0098
2016-02-04,26.875,-152.375,1.0168
2016-02-04,26.875,-152.125,1.0046
2016-02-04,26.875,-151.875,0.9906
2016-02-04,26.875,-151.625,0.9977
2016-02-04,26.875,-151.375,1.0228
2016-02-04,26.875,-151.125,1.0465
2016-02-04,26.875,-150.875,1.0532
2016-02-04,26.875,-150.625,1.043
2016-02-04,26.875,-150.375,1.0322
2016-02-04,26.875,-150.125,1.0308
2016-02-04,26.875,-149.875,1.0283
2016-02-04,26.875,-149.625,1.0188
2016-02-04,26.875,-149.375,1.0056
2016-02-04,26.875,-149.125,0.9837
2016-02-04,26.875,-148.875,0.95
2016-02-04,26.875,-148.625,0.9225
2016-02-04,26.875,-148.375,0.9218
2016-02-04,26.875,-148.125,0.9469
2016-02-04,26.875,-147.875,0.987
2016-02-04,26.875,-147.625,1.0312
2016-02-04,26.875,-147.375,1.0691
2016-02-04,26.875,-147.125,1.0971
2016-02-04,26.875,-146.875,1.1124
2016-02-04,26.875,-146.625,1.1173
2016-02-04,26.875,-146.375,1.1227
2016-02-04,26.875,-146.125,1.126
2016-02-04,26.875,-145.875,1.1155
2016-02-04,26.875,-145.625,1.0872
2016-02-04,26.875,-145.375,1.0455
2016-02-04,26.875,-145.125,1.0055
2016-02-04,26.875,-144.875,0.9837
2016-02-04,26.875,-144.625,0.9827
2016-02-04,26.875,-144.375,0.9866
2016-02-04,26.875,-144.125,0.9785
2016-02-04,26.875,-143.875,0.9588
2016-02-04,26.875,-143.625,0.9411
2016-02-04,27.125,-161.125,1.0748
2016-02-04,27.125,-160.875,1.087
2016-02-04,27.125,-160.625,1.0988
2016-02-04,27.125,-160.375,1.0724
2016-02-04,27.125,-160.125,0.9987
2016-02-04,27.125,-159.875,0.9266
2016-02-04,27.125,-159.625,0.8931
2016-02-04,27.125,-159.375,0.8961
2016-02-04,27.125,-159.125,0.9225
2016-02-04,27.125,-158.875,0.9407
2016-02-04,27.125,-158.625,0.9348
2016-02-04,27.125,-158.375,0.9251
2016-02-04,27.125,-158.125,0.9229
2016-02-04,27.125,-157.875,0.9203
2016-02-04,27.125,-157.625,0.9127
2016-02-04,27.125,-157.375,0.9083
2016-02-04,27.125,-157.125,0.9186
2016-02-04,27.125,-156.875,0.9419
2016-02-04,27.125,-156.625,0.9644
2016-02-04,27.125,-156.375,0.9802
2016-02-04,27.125,-156.125,0.9941
2016-02-04,27.125,-155.875,1.0013
2016-02-04,27.125,-155.625,1.0058
2016-02-04,27.125,-155.375,1.0196
2016-02-04,27.125,-155.125,1.0296
2016-02-04,27.125,-154.875,1.0272
2016-02-04,27.125,-154.625,1.0277
2016-02-04,27.125,-154.375,1.0347
2016-02-04,27.125,-154.125,1.0323
2016-02-04,27.125,-153.875,1.0151
2016-02-04,27.125,-153.625,0.9955
2016-02-04,27.125,-153.375,0.9824
2016-02-04,27.125,-153.125,0.9779
2016-02-04,27.125,-152.875,0.9879
2016-02-04,27.125,-152.625,1.0068
2016-02-04,27.125,-152.375,1.0143
2016-02-04,27.125,-152.125,1.0069
2016-02-04,27.125,-151.875,1.0066
2016-02-04,27.125,-151.625,1.0266
2016-02-04,27.125,-151.375,1.053
2016-02-04,27.125,-151.125,1.0654
2016-02-04,27.125,-150.875,1.0538
2016-02-04,27.125,-150.625,1.0261
2016-02-04,27.125,-150.375,1.0017
2016-02-04,27.125,-150.125,0.9905
2016-02-04,27.125,-149.875,0.987
2016-02-04,27.125,-149.625,0.9843
2016-02-04,27.125,-149.375,0.9789
2016-02-04,27.125,-149.125,0.9652
2016-02-04,27.125,-148.875,0.941
2016-02-04,27.125,-148.625,0.9155
2016-02-04,27.125,-148.375,0.9052
2016-02-04,27.125,-148.125,0.9195
2016-02-04,27.125,-147.875,0.9556
2016-02-04,27.125,-147.625,1.0014
2016-02-04,27.125,-147.375,1.044
2016-02-04,27.125,-147.125,1.0776
2016-02-04,27.125,-146.875,1.0988
2016-02-04,27.125,-146.625,1.1071
2016-02-04,27.125,-146.375,1.1113
2016-02-04,27.125,-146.125,1.1133
2016-02-04,27.125,-145.875,1.1043
2016-02-04,27.125,-145.625,1.0773
2016-02-04,27.125,-145.375,1.0346
2016-02-04,27.125,-145.125,0.9933
2016-02-04,27.125,-144.875,0.9728
2016-02-04,27.125,-144.625,0.9702
2016-02-04,27.125,-144.375,0.9651
2016-02-04,27.125,-144.125,0.9492
2016-02-04,27.125,-143.875,0.9316
2016-02-04,27.125,-143.625,0.9226
2016-02-04,27.375,-161.125,1.0348
2016-02-04,27.375,-160.875,1.0522
2016-02-04,27.375,-160.625,1.0609
2016-02-04,27.375,-160.375,1.029
2016-02-04,27.375,-160.125,0.956
2016-02-04,27.375,-159.875,0.889
2016-02-04,27.375,-159.625,0.8675
2016-02-04,27.375,-159.375,0.8913
2016-02-04,27.375,-159.125,0.9337
2016-02-04,27.375,-158.875,0.9527
2016-02-04,27.375,-158.625,0.9366
2016-02-04,27.375,-158.375,0.9162
2016-02-04,27.375,-158.125,0.9116
2016-02-04,27.375,-157.875,0.9131
2016-02-04,27.375,-157.625,0.9082
2016-02-04,27.375,-157.375,0.9036
2016-02-04,27.375,-157.125,0.9113
2016-02-04,27.375,-156.875,0.9339
2016-02-04,27.375,-156.625,0.9635
2016-02-04,27.375,-156.375,0.9893
2016-02-04,27.375,-156.125,1.008
2016-02-04,27.375,-155.875,1.0173
2016-02-04,27.375,-155.625,1.0204
2016-02-04,27.375,-155.375,1.0228
2016-02-04,27.375,-155.125,1.0155
2016-02-04,27.375,-154.875,0.9973
2016-02-04,27.375,-154.625,0.9861
2016-02-04,27.375,-154.375,0.9883
2016-02-04,27.375,-154.125,0.9904
2016-02-04,27.375,-153.875,0.9842
2016-02-04,27.375,-153.625,0.9767
2016-02-04,27.375,-153.375,0.9731
2016-02-04,27.375,-153.125,0.9733
2016-02-04,27.375,-152.875,0.9798
2016-02-04,27.375,-152.625,0.9884
2016-02-04,27.375,-152.375,0.993
2016-02-04,27.375,-152.125,1.0004
2016-02-04,27.375,-151.875,1.0213
2016-02-04,27.375,-151.625,1.0542
2016-02-04,27.375,-151.375,1.0813
2016-02-04,27.375,-151.125,1.0843
2016-02-04,27.375,-150.875,1.0633
2016-02-04,27.375,-150.625,1.0325
2016-02-04,27.375,-150.375,1.005
2016-02-04,27.375,-150.125,0.9898
2016-02-04,27.375,-149.875,0.9901
2016-02-04,27.375,-149.625,1.0005
2016-02-04,27.375,-149.375,1.0081
2016-02-04,27.375,-149.125,1.0007
2016-02-04,27.375,-148.875,0.9775
2016-02-04,27.375,-148.625,0.9484
2016-02-04,27.375,-148.375,0.9294
2016-02-04,27.375,-148.125,0.9324
2016-02-04,27.375,-147.875,0.9528
2016-02-04,27.375,-147.625,0.9786
2016-02-04,27.375,-147.375,1.0037
2016-02-04,27.375,-147.125,1.0276
2016-02-04,27.375,-146.875,1.0479
2016-02-04,27.375,-146.625,1.0611
2016-02-04,27.375,-146.375,1.0712
2016-02-04,27.375,-146.125,1.0784
2016-02-04,27.375,-145.875,1.0716
2016-02-04,27.375,-145.625,1.0448
2016-02-04,27.375,-145.375,1.0058
2016-02-04,27.375,-145.125,0.9751
2016-02-04,27.375,-144.875,0.9642
2016-02-04,27.375,-144.625,0.9597
2016-02-04,27.375,-144.375,0.9469
2016-02-04,27.375,-144.125,0.9301
2016-02-04,27.375,-143.875,0.9212
2016-02-04,27.375,-143.625,0.9251
2016-02-04,27.625,-161.125,1.0205
2016-02-04,27.625,-160.875,1.0328
2016-02-04,27.625,-160.625,1.0233
2016-02-04,27.625,-160.375,0.9772
2016-02-04,27.625,-160.125,0.9131
2016-02-04,27.625,-159.875,0.8673
2016-02-04,27.625,-159.625,0.8636
2016-02-04,27.625,-159.375,0.9002
2016-02-04,27.625,-159.125,0.9445
2016-02-04,27.625,-158.875,0.9574
2016-02-04,27.625,-158.625,0.9357
2016-02-04,27.625,-158.375,0.9108
2016-02-04,27.625,-158.125,0.908
2016-02-04,27.625,-157.875,0.9182
2016-02-04,27.625,-157.625,0.9171
2016-02-04,27.625,-157.375,0.9088
2016-02-04,27.625,-157.125,0.9122
2016-02-04,27.625,-156.875,0.9271
2016-02-04,27.625,-156.625,0.9491
2016-02-04,27.625,-156.375,0.9748
2016-02-04,27.625,-156.125,0.9944
2016-02-04,27.625,-155.875,0.9999
2016-02-04,27.625,-155.625,0.9946
2016-02-04,27.625,-155.375,0.9841
2016-02-04,27.625,-155.125,0.9699
2016-02-04,27.625,-154.875,0.955
2016-02-04,27.625,-154.625,0.9469
2016-02-04,27.625,-154.375,0.948
2016-02-04,27.625,-154.125,0.9526
2016-02-04,27.625,-153.875,0.9593
2016-02-04,27.625,-153.625,0.9673
2016-02-04,27.625,-153.375,0.97
2016-02-04,27.625,-153.125,0.9663
2016-02-04,27.625,-152.875,0.9625
2016-02-04,27.625,-152.625,0.9605
2016-02-04,27.625,-152.375,0.9655
2016-02-04,27.625,-152.125,0.9881
2016-02-04,27.625,-151.875,1.026
2016-02-04,27.625,-151.625,1.0674
2016-02-04,27.625,-151.375,1.0968
2016-02-04,27.625,-151.125,1.1
2016-02-04,27.625,-150.875,1.0828
2016-02-04,27.625,-150.625,1.0583
2016-02-04,27.625,-150.375,1.0327
2016-02-04,27.625,-150.125,1.0156
2016-02-04,27.625,-149.875,1.0147
2016-02-04,27.625,-149.625,1.0287
2016-02-04,27.625,-149.375,1.0442
2016-02-04,27.625,-149.125,1.0408
2016-02-04,27.625,-148.875,1.0139
2016-02-04,27.625,-148.625,0.9805
2016-02-04,27.625,-148.375,0.9596
2016-02-04,27.625,-148.125,0.9563
2016-02-04,27.625,-147.875,0.9589
2016-02-04,27.625,-147.625,0.9564
2016-02-04,27.625,-147.375,0.9539
2016-02-04,27.625,-147.125,0.9613
2016-02-04,27.625,-146.875,0.9772
2016-02-04,27.625,-146.625,0.9933
2016-02-04,27.625,-146.375,1.0087
2016-02-04,27.625,-146.125,1.0206
2016-02-04,27.625,-145.875,1.0184
2016-02-04,27.625,-145.625,0.9988
2016-02-04,27.625,-145.375,0.972
2016-02-04,27.625,-145.125,0.9548
2016-02-04,27.625,-144.875,0.9502
2016-02-04,27.625,-144.625,0.9441
2016-02-04,27.625,-144.375,0.9306
2016-02-04,27.625,-144.125,0.9183
2016-02-04,27.625,-143.875,0.9161
2016-02-04,27.625,-143.625,0.9278
2016-02-04,27.875,-161.125,1.0251
2016-02-04,27.875,-160.875,1.026
2016-02-04,27.875,-160.625,0.9974
2016-02-04,27.875,-160.375,0.9457
2016-02-04,27.875,-160.125,0.8986
2016-02-04,27.875,-159.875,0.8753
2016-02-04,27.875,-159.625,0.8798
2016-02-04,27.875,-159.375,0.9112
2016-02-04,27.875,-159.125,0.9485
2016-02-04,27.875,-158.875,0.9611
2016-02-04,27.875,-158.625,0.9458
2016-02-04,27.875,-158.375,0.927
2016-02-04,27.875,-158.125,0.929
2016-02-04,27.875,-157.875,0.9441
2016-02-04,27.875,-157.625,0.9446
2016-02-04,27.875,-157.375,0.9351
2016-02-04,27.875,-157.125,0.9362
2016-02-04,27.875,-156.875,0.9393
2016-02-04,27.875,-156.625,0.9391
2016-02-04,27.875,-156.375,0.9496
2016-02-04,27.875,-156.125,0.9648
2016-02-04,27.875,-155.875,0.9668
2016-02-04,27.875,-155.625,0.9536
2016-02-04,27.875,-155.375,0.9327
2016-02-04,27.875,-155.125,0.9165
2016-02-04,27.875,-154.875,0.912
2016-02-04,27.875,-154.625,0.9135
2016-02-04,27.875,-154.375,0.9143
2016-02-04,27.875,-154.125,0.918
2016-02-04,27.875,-153.875,0.9342
2016-02-04,27.875,-153.625,0.954
2016-02-04,27.875,-153.375,0.9578
2016-02-04,27.875,-153.125,0.9466
2016-02-04,27.875,-152.875,0.9339
2016-02-04,27.875,-152.625,0.9287
2016-02-04,27.875,-152.375,0.9393
2016-02-04,27.875,-152.125,0.9725
2016-02-04,27.875,-151.875,1.0213
2016-02-04,27.875,-151.625,1.0706
2016-02-04,27.875,-151.375,1.1046
2016-02-04,27.875,-151.125,1.1121
2016-02-04,27.875,-150.875,1.1001
2016-02-04,27.875,-150.625,1.0797
2016-02-04,27.875,-150.375,1.0555
2016-02-04,27.875,-150.125,1.0347
2016-02-04,27.875,-149.875,1.024
2016-02-04,27.875,-149.625,1.028
2016-02-04,27.875,-149.375,1.0417
2016-02-04,27.875,-149.125,1.0417
2016-02-04,27.875,-148.875,1.0169
2016-02-04,27.875,-148.625,0.9867
2016-02-04,27.875,-148.375,0.9717
2016-02-04,27.875,-148.125,0.9668
2016-02-04,27.875,-147.875,0.9534
2016-02-04,27.875,-147.625,0.9293
2016-02-04,27.875,-147.375,0.9111
2016-02-04,27.875,-147.125,0.9097
2016-02-04,27.875,-146.875,0.9201
2016-02-04,27.875,-146.625,0.933
2016-02-04,27.875,-146.375,0.946
2016-02-04,27.875,-146.125,0.9558
2016-02-04,27.875,-145.875,0.9569
2016-02-04,27.875,-145.625,0.9505
2016-02-04,27.875,-145.375,0.9403
2016-02-04,27.875,-145.125,0.9302
2016-02-04,27.875,-144.875,0.9237
2016-02-04,27.875,-144.625,0.9185
2016-02-04,27.875,-144.375,0.9132
2016-02-04,27.875,-144.125,0.9099
2016-02-04,27.875,-143.875,0.912
2016-02-04,27.875,-143.625,0.9234
2016-02-04,28.125,-161.125,1.0407
2016-02-04,28.125,-160.875,1.0327
2016-02-04,28.125,-160.625,0.9943
2016-02-04,28.125,-160.375,0.9428
2016-02-04,28.125,-160.125,0.9048
2016-02-04,28.125,-159.875,0.8887
2016-02-04,28.125,-159.625,0.8925
2016-02-04,28.125,-159.375,0.916
2016-02-04,28.125,-159.125,0.948
2016-02-04,28.125,-158.875,0.9675
2016-02-04,28.125,-158.625,0.9674
2016-02-04,28.125,-158.375,0.9624
2016-02-04,28.125,-158.125,0.973
2016-02-04,28.125,-157.875,0.9924
2016-02-04,28.125,-157.625,0.9979
2016-02-04,28.125,-157.375,0.993
2016-02-04,28.125,-157.125,0.9886
2016-02-04,28.125,-156.875,0.9723
2016-02-04,28.125,-156.625,0.9458
2016-02-04,28.125,-156.375,0.9353
2016-02-04,28.125,-156.125,0.9394
2016-02-04,28.125,-155.875,0.9372
2016-02-04,28.125,-155.625,0.9233
2016-02-04,28.125,-155.375,0.9019
2016-02-04,28.125,-155.125,0.8861
2016-02-04,28.125,-154.875,0.8856
2016-02-04,28.125,-154.625,0.891
2016-02-04,28.125,-154.375,0.8913
2016-02-04,28.125,-154.125,0.8948
2016-02-04,28.125,-153.875,0.9155
2016-02-04,28.125,-153.625,0.9394
2016-02-04,28.125,-153.375,0.9413
2016-02-04,28.125,-153.125,0.9242
2016-02-04,28.125,-152.875,0.9063
2016-02-04,28.125,-152.625,0.9006
2016-02-04,28.125,-152.375,0.9151
2016-02-04,28.125,-152.125,0.9533
2016-02-04,28.125,-151.875,1.0078
2016-02-04,28.125,-151.625,1.0623
2016-02-04,28.125,-151.375,1.0972
2016-02-04,28.125,-151.125,1.1023
2016-02-04,28.125,-150.875,1.0887
2016-02-04,28.125,-150.625,1.0685
2016-02-04,28.125,-150.375,1.0438
2016-02-04,28.125,-150.125,1.018
2016-02-04,28.125,-149.875,0.9987
2016-02-04,28.125,-149.625,0.9946
2016-02-04,28.125,-149.375,1.0049
2016-02-04,28.125,-149.125,1.0095
2016-02-04,28.125,-148.875,0.9941
2016-02-04,28.125,-148.625,0.9739
2016-02-04,28.125,-148.375,0.9655
2016-02-04,28.125,-148.125,0.9579
2016-02-04,28.125,-147.875,0.9349
2016-02-04,28.125,-147.625,0.9055
2016-02-04,28.125,-147.375,0.8893
2016-02-04,28.125,-147.125,0.8881
2016-02-04,28.125,-146.875,0.8936
2016-02-04,28.125,-146.625,0.9016
2016-02-04,28.125,-146.375,0.9095
2016-02-04,28.125,-146.125,0.9138
2016-02-04,28.125,-145.875,0.9143
2016-02-04,28.125,-145.625,0.9166
2016-02-04,28.125,-145.375,0.9171
2016-02-04,28.125,-145.125,0.9087
2016-02-04,28.125,-144.875,0.8968
2016-02-04,28.125,-144.625,0.889
2016-02-04,28.125,-144.375,0.8891
2016-02-04,28.125,-144.125,0.8957
2016-02-04,28.125,-143.875,0.9041
2016-02-04,28.125,-143.625,0.9153
2016-02-04,28.375,-161.125,1.0675
2016-02-04,28.375,-160.875,1.0541
2016-02-04,28.375,-160.625,1.0155
2016-02-04,28.375,-160.375,0.9644
2016-02-04,28.375,-160.125,0.9237
2016-02-04,28.375,-159.875,0.9012
2016-02-04,28.375,-159.625,0.8992
2016-02-04,28.375,-159.375,0.9151
2016-02-04,28.375,-159.125,0.9396
2016-02-04,28.375,-158.875,0.9656
2016-02-04,28.375,-158.625,0.9836
2016-02-04,28.375,-158.375,0.9929
2016-02-04,28.375,-158.125,1.0124
2016-02-04,28.375,-157.875,1.0405
2016-02-04,28.375,-157.625,1.0559
2016-02-04,28.375,-157.375,1.0567
2016-02-04,28.375,-157.125,1.0463
2016-02-04,28.375,-156.875,1.0153
2016-02-04,28.375,-156.625,0.9715
2016-02-04,28.375,-156.375,0.9434
2016-02-04,28.375,-156.125,0.9319
2016-02-04,28.375,-155.875,0.9206
2016-02-04,28.375,-155.625,0.9074
2016-02-04,28.375,-155.375,0.8921
2016-02-04,28.375,-155.125,0.8794
2016-02-04,28.375,-154.875,0.8763
2016-02-04,28.375,-154.625,0.8773
2016-02-04,28.375,-154.375,0.8776
2016-02-04,28.375,-154.125,0.8854
2016-02-04,28.375,-153.875,0.9082
2016-02-04,28.375,-153.625,0.9294
2016-02-04,28.375,-153.375,0.9276
2016-02-04,28.375,-153.125,0.9088
2016-02-04,28.375,-152.875,0.8909
2016-02-04,28.375,-152.625,0.8847
2016-02-04,28.375,-152.375,0.8964
2016-02-04,28.375,-152.125,0.9297
2016-02-04,28.375,-151.875,0.9789
2016-02-04,28.375,-151.625,1.0272
2016-02-04,28.375,-151.375,1.0542
2016-02-04,28.375,-151.125,1.0533
2016-02-04,28.375,-150.875,1.0381
2016-02-04,28.375,-150.625,1.0182
2016-02-04,28.375,-150.375,0.9927
2016-02-04,28.375,-150.125,0.9659
2016-02-04,28.375,-149.875,0.9495
2016-02-04,28.375,-149.625,0.9499
2016-02-04,28.375,-149.375,0.9599
2016-02-04,28.375,-149.125,0.9646
2016-02-04,28.375,-148.875,0.9567
2016-02-04,28.375,-148.625,0.9469
2016-02-04,28.375,-148.375,0.9437
2016-02-04,28.375,-148.125,0.9358
2016-02-04,28.375,-147.875,0.9148
2016-02-04,28.375,-147.625,0.8929
2016-02-04,28.375,-147.375,0.884
2016-02-04,28.375,-147.125,0.8849
2016-02-04,28.375,-146.875,0.89
2016-02-04,28.375,-146.625,0.9003
2016-02-04,28.375,-146.375,0.9114
2016-02-04,28.375,-146.125,0.9152
2016-02-04,28.375,-145.875,0.9131
2016-02-04,28.375,-145.625,0.9148
2016-02-04,28.375,-145.375,0.9174
2016-02-04,28.375,-145.125,0.9084
2016-02-04,28.375,-144.875,0.8889
2016-02-04,28.375,-144.625,0.871
2016-02-04,28.375,-144.375,0.8667
2016-02-04,28.375,-144.125,0.876
2016-02-04,28.375,-143.875,0.8896
2016-02-04,28.375,-143.625,0.9064
2016-02-04,28.625,-161.125,1.0989
2016-02-04,28.625,-160.875,1.0792
2016-02-04,28.625,-160.625,1.0436
2016-02-04,28.625,-160.375,0.997
2016-02-04,28.625,-160.125,0.9533
2016-02-04,28.625,-159.875,0.9205
2016-02-04,28.625,-159.625,0.9054
2016-02-04,28.625,-159.375,0.9062
2016-02-04,28.625,-159.125,0.9185
2016-02-04,28.625,-158.875,0.9477
2016-02-04,28.625,-158.625,0.9819
2016-02-04,28.625,-158.375,1.0044
2016-02-04,28.625,-158.125,1.0284
2016-02-04,28.625,-157.875,1.06
2016-02-04,28.625,-157.625,1.0822
2016-02-04,28.625,-157.375,1.0892
2016-02-04,28.625,-157.125,1.0835
2016-02-04,28.625,-156.875,1.0566
2016-02-04,28.625,-156.625,1.0113
2016-02-04,28.625,-156.375,0.9738
2016-02-04,28.625,-156.125,0.9482
2016-02-04,28.625,-155.875,0.9229
2016-02-04,28.625,-155.625,0.9041
2016-02-04,28.625,-155.375,0.8933
2016-02-04,28.625,-155.125,0.8837
2016-02-04,28.625,-154.875,0.874
2016-02-04,28.625,-154.625,0.8665
2016-02-04,28.625,-154.375,0.8666
2016-02-04,28.625,-154.125,0.8812
2016-02-04,28.625,-153.875,0.9071
2016-02-04,28.625,-153.625,0.925
2016-02-04,28.625,-153.375,0.9213
2016-02-04,28.625,-153.125,0.9039
2016-02-04,28.625,-152.875,0.8868
2016-02-04,28.625,-152.625,0.8777
2016-02-04,28.625,-152.375,0.8813
2016-02-04,28.625,-152.125,0.9028
2016-02-04,28.625,-151.875,0.9379
2016-02-04,28.625,-151.625,0.9698
2016-02-04,28.625,-151.375,0.9845
2016-02-04,28.625,-151.125,0.9818
2016-02-04,28.625,-150.875,0.9682
2016-02-04,28.625,-150.625,0.9469
2016-02-04,28.625,-150.375,0.9222
2016-02-04,28.625,-150.125,0.9028
2016-02-04,28.625,-149.875,0.8989
2016-02-04,28.625,-149.625,0.908
2016-02-04,28.625,-149.375,0.9157
2016-02-04,28.625,-149.125,0.9155
2016-02-04,28.625,-148.875,0.9122
2016-02-04,28.625,-148.625,0.9122
2016-02-04,28.625,-148.375,0.9144
2016-02-04,28.625,-148.125,0.9106
2016-02-04,28.625,-147.875,0.8965
2016-02-04,28.625,-147.625,0.8817
2016-02-04,28.625,-147.375,0.879
2016-02-04,28.625,-147.125,0.8865
2016-02-04,28.625,-146.875,0.898
2016-02-04,28.625,-146.625,0.9158
2016-02-04,28.625,-146.375,0.9362
2016-02-04,28.625,-146.125,0.9458
2016-02-04,28.625,-145.875,0.9426
2016-02-04,28.625,-145.625,0.9403
2016-02-04,28.625,-145.375,0.94
2016-02-04,28.625,-145.125,0.9276
2016-02-04,28.625,-144.875,0.9001
2016-02-04,28.625,-144.625,0.8719
2016-02-04,28.625,-144.375,0.8592
2016-02-04,28.625,-144.125,0.8637
2016-02-04,28.625,-143.875,0.8773
2016-02-04,28.625,-143.625,0.8991
2016-02-04,28.875,-161.125,1.123
2016-02-04,28.875,-160.875,1.0994
2016-02-04,28.875,-160.625,1.067
2016-02-04,28.875,-160.375,1.0255
2016-02-04,28.875,-160.125,0.9783
2016-02-04,28.875,-159.875,0.9346
2016-02-04,28.875,-159.625,0.9071
2016-02-04,28.875,-159.375,0.895
2016-02-04,28.875,-159.125,0.8971
2016-02-04,28.875,-158.875,0.9248
2016-02-04,28.875,-158.625,0.9677
2016-02-04,28.875,-158.375,1.0029
2016-02-04,28.875,-158.125,1.0296
2016-02-04,28.875,-157.875,1.0543
2016-02-04,28.875,-157.625,1.0738
2016-02-04,28.875,-157.375,1.0865
2016-02-04,28.875,-157.125,1.0943
2016-02-04,28.875,-156.875,1.0849
2016-02-04,28.875,-156.625,1.0501
2016-02-04,28.875,-156.375,1.011
2016-02-04,28.875,-156.125,0.9758
2016-02-04,28.875,-155.875,0.9362
2016-02-04,28.875,-155.625,0.9066
2016-02-04,28.875,-155.375,0.8966
2016-02-04,28.875,-155.125,0.8902
2016-02-04,28.875,-154.875,0.8764
2016-02-04,28.875,-154.625,0.862
2016-02-04,28.875,-154.375,0.8611
2016-02-04,28.875,-154.125,0.8823
2016-02-04,28.875,-153.875,0.9143
2016-02-04,28.875,-153.625,0.9329
2016-02-04,28.875,-153.375,0.9278
2016-02-04,28.875,-153.125,0.9086
2016-02-04,28.875,-152.875,0.8865
2016-02-04,28.875,-152.625,0.8689
2016-02-04,28.875,-152.375,0.8636
2016-02-04,28.875,-152.125,0.8773
2016-02-04,28.875,-151.875,0.9027
2016-02-04,28.875,-151.625,0.9207
2016-02-04,28.875,-151.375,0.9256
2016-02-04,28.875,-151.125,0.9225
2016-02-04,28.875,-150.875,0.91
2016-02-04,28.875,-150.625,0.8889
2016-02-04,28.875,-150.375,0.8685
2016-02-04,28.875,-150.125,0.8586
2016-02-04,28.875,-149.875,0.8647
2016-02-04,28.875,-149.625,0.8761
2016-02-04,28.875,-149.375,0.8767
2016-02-04,28.875,-149.125,0.8726
2016-02-04,28.875,-148.875,0.8768
2016-02-04,28.875,-148.625,0.8864
2016-02-04,28.875,-148.375,0.8923
2016-02-04,28.875,-148.125,0.8898
2016-02-04,28.875,-147.875,0.8775
2016-02-04,28.875,-147.625,0.866
2016-02-04,28.875,-147.375,0.8701
2016-02-04,28.875,-147.125,0.8885
2016-02-04,28.875,-146.875,0.9094
2016-02-04,28.875,-146.625,0.9308
2016-02-04,28.875,-146.375,0.9538
2016-02-04,28.875,-146.125,0.9688
2016-02-04,28.875,-145.875,0.9711
2016-02-04,28.875,-145.625,0.969
2016-02-04,28.875,-145.375,0.9653
2016-02-04,28.875,-145.125,0.9502
2016-02-04,28.875,-144.875,0.9201
2016-02-04,28.875,-144.625,0.8886
2016-02-04,28.875,-144.375,0.8711
2016-02-04,28.875,-144.125,0.869
2016-02-04,28.875,-143.875,0.8765
2016-02-04,28.875,-143.625,0.8943
2016-02-04,29.125,-161.125,1.136
2016-02-04,29.125,-160.875,1.111
2016-02-04,29.125,-160.625,1.0784
2016-02-04,29.125,-160.375,1.0369
2016-02-04,29.125,-160.125,0.9884
2016-02-04,29.125,-159.875,0.943
2016-02-04,29.125,-159.625,0.9113
2016-02-04,29.125,-159.375,0.8909
2016-02-04,29.125,-159.125,0.885
2016-02-04,29.125,-158.875,0.9073
2016-02-04,29.125,-158.625,0.9507
2016-02-04,29.125,-158.375,0.9921
2016-02-04,29.125,-158.125,1.0205
2016-02-04,29.125,-157.875,1.0386
2016-02-04,29.125,-157.625,1.053
2016-02-04,29.125,-157.375,1.0696
2016-02-04,29.125,-157.125,1.089
