time,fco2,fco2_std,lat1,lat2,lon1,lon2,
2013-10-19,,,-36.98,51.65,-173.85,-23.95,
2013-10-20,385.541109084,2.56498847365,-36.98,51.65,-173.85,-23.95,
2013-10-21,381.837167311,8.40656082332,-36.98,51.65,-173.85,-23.95,
2013-10-22,382.566971609,51.0533362521,-36.98,51.65,-173.85,-23.95,
2013-10-23,347.731245478,55.5988011726,-36.98,51.65,-173.85,-23.95,
2013-10-24,326.953047916,23.1635811302,-36.98,51.65,-173.85,-23.95,
2013-10-25,362.654856677,37.8735313609,-36.98,51.65,-173.85,-23.95,
2013-10-26,378.509923093,42.788562958,-36.98,51.65,-173.85,-23.95,
2013-10-27,371.750976699,15.9970845301,-36.98,51.65,-173.85,-23.95,
2013-10-28,366.81140343,20.5503126658,-36.98,51.65,-173.85,-23.95,
2013-10-29,374.291406854,16.8630956877,-36.98,51.65,-173.85,-23.95,
2013-10-30,380.554221099,17.9033011557,-36.98,51.65,-173.85,-23.95,
2013-10-31,384.403866575,31.873918072,-36.98,51.65,-173.85,-23.95,
2013-11-01,365.538249751,21.2671052007,-36.98,51.65,-173.85,-23.95,
2013-11-02,376.783032861,22.8839087957,-36.98,51.65,-173.85,-23.95,
2013-11-03,358.862635169,29.8101143975,-36.98,51.65,-173.85,-23.95,
2013-11-04,371.10348866,27.8828256913,-36.98,51.65,-173.85,-23.95,
2013-11-05,368.811386324,11.4165907123,-36.98,51.65,-173.85,-23.95,
2013-11-06,364.104306324,21.6844010856,-36.98,51.65,-173.85,-23.95,
2013-11-07,361.611952373,22.3192763262,-36.98,51.65,-173.85,-23.95,
2013-11-08,377.665302014,29.3871789551,-36.98,51.65,-173.85,-23.95,
2013-11-09,394.839188423,21.345115812,-36.98,51.65,-173.85,-23.95,
2013-11-10,388.217090557,16.5762163499,-36.98,51.65,-173.85,-23.95,
2013-11-11,401.5966749,33.064440291,-36.98,51.65,-173.85,-23.95,
2013-11-12,392.558383584,28.5238241365,-36.98,51.65,-173.85,-23.95,
2013-11-13,378.70181476,31.9750403207,-36.98,51.65,-173.85,-23.95,
2013-11-14,365.901817408,33.5247310429,-36.98,51.65,-173.85,-23.95,
2013-11-15,360.859957661,32.4227066046,-36.98,51.65,-173.85,-23.95,
2013-11-16,357.687035337,18.1635797058,-36.98,51.65,-173.85,-23.95,
2013-11-17,373.350757055,24.224667506,-36.98,51.65,-173.85,-23.95,
2013-11-18,381.066565721,24.8788806287,-36.98,51.65,-173.85,-23.95,
2013-11-19,371.891571345,19.5983347543,-36.98,51.65,-173.85,-23.95,
2013-11-20,367.957240694,20.8204634488,-36.98,51.65,-173.85,-23.95,
2013-11-21,359.811070026,26.3145779187,-36.98,51.65,-173.85,-23.95,
2013-11-22,348.283934129,22.1757607232,-36.98,51.65,-173.85,-23.95,
2013-11-23,368.760693371,29.9952701293,-36.98,51.65,-173.85,-23.95,
2013-11-24,372.36862293,33.7818974987,-36.98,51.65,-173.85,-23.95,
2013-11-25,359.565432014,11.5777292869,-36.98,51.65,-173.85,-23.95,
2013-11-26,396.447718136,6.59138261669,-36.98,51.65,-173.85,-23.95,
2013-11-27,389.327209904,12.7398445285,-36.98,51.65,-173.85,-23.95,
2013-11-28,366.397648267,19.0945587539,-36.98,51.65,-173.85,-23.95,
2013-11-29,369.764021886,23.0718361077,-36.98,51.65,-173.85,-23.95,
2013-11-30,358.005793804,16.7869270152,-36.98,51.65,-173.85,-23.95,
2013-12-01,354.074177191,11.2161264558,-36.98,51.65,-173.85,-23.95,
2013-12-02,355.645848471,20.5247478979,-36.98,51.65,-173.85,-23.95,
2013-12-03,350.866489163,15.7353863655,-36.98,51.65,-173.85,-23.95,
2013-12-04,348.656904786,8.60848306789,-36.98,51.65,-173.85,-23.95,
2013-12-05,375.233696072,9.15288063992,-36.98,51.65,-173.85,-23.95,
2013-12-06,377.873434387,5.77260374047,-36.98,51.65,-173.85,-23.95,
2013-12-07,373.215897955,8.18077450542,-36.98,51.65,-173.85,-23.95,
2013-12-08,377.060494295,2.83403563353,-36.98,51.65,-173.85,-23.95,
2013-12-09,356.46001052,4.11497139833,-36.98,51.65,-173.85,-23.95,
2013-12-10,350.06494783,4.69284501397,-36.98,51.65,-173.85,-23.95,
2013-12-11,346.831011195,8.1157664118,-36.98,51.65,-173.85,-23.95,
2013-12-12,337.505523209,8.121822757,-36.98,51.65,-173.85,-23.95,
2013-12-13,342.474559298,10.7282224025,-36.98,51.65,-173.85,-23.95,
2013-12-14,344.482214352,3.67554770732,-36.98,51.65,-173.85,-23.95,
2013-12-15,354.553601257,2.68941237859,-36.98,51.65,-173.85,-23.95,
2013-12-16,365.927143984,7.09970566689,-36.98,51.65,-173.85,-23.95,
2013-12-17,367.78355358,1.66420173486,-36.98,51.65,-173.85,-23.95,
2013-12-18,369.761395402,4.63000038738,-36.98,51.65,-173.85,-23.95,
2013-12-19,375.117679789,7.74714465831,-36.98,51.65,-173.85,-23.95,
2013-12-20,366.492675311,11.9976267017,-36.98,51.65,-173.85,-23.95,
2013-12-21,364.828257189,33.0954136732,-36.98,51.65,-173.85,-23.95,
2013-12-22,333.635250664,10.7602826362,-36.98,51.65,-173.85,-23.95,
2013-12-23,325.805862149,12.9172241633,-36.98,51.65,-173.85,-23.95,
2013-12-24,416.718873655,1.4599980013,-36.98,51.65,-173.85,-23.95,
2013-12-25,422.062641274,5.16205111463,-36.98,51.65,-173.85,-23.95,
2013-12-26,422.401811313,1.74451802165,-36.98,51.65,-173.85,-23.95,
2013-12-27,416.582190164,2.993750963,-36.98,51.65,-173.85,-23.95,
2013-12-28,377.795134267,22.4159957638,-36.98,51.65,-173.85,-23.95,
2013-12-29,360.351312023,28.7976356607,-36.98,51.65,-173.85,-23.95,
2013-12-30,353.636821498,27.2596534708,-36.98,51.65,-173.85,-23.95,
2013-12-31,353.104718634,28.0906956439,-36.98,51.65,-173.85,-23.95,
2014-01-01,359.560682995,30.8032095425,-36.98,51.65,-173.85,-23.95,
2014-01-02,366.280788093,34.7805419722,-36.98,51.65,-173.85,-23.95,
2014-01-03,383.015880798,33.2245871452,-36.98,51.65,-173.85,-23.95,
2014-01-04,420.249679153,4.28887218166,-36.98,51.65,-173.85,-23.95,
2014-01-05,430.296565619,7.85834008227,-36.98,51.65,-173.85,-23.95,
2014-01-06,443.457491915,6.53447333707,-36.98,51.65,-173.85,-23.95,
2014-01-07,446.577326057,3.09683810389,-36.98,51.65,-173.85,-23.95,
2014-01-08,439.452741894,7.56332707595,-36.98,51.65,-173.85,-23.95,
2014-01-09,424.49557188,5.37318222548,-36.98,51.65,-173.85,-23.95,
2014-01-10,427.279717368,9.3499803757,-36.98,51.65,-173.85,-23.95,
2014-01-11,424.916342994,8.82224050246,-36.98,51.65,-173.85,-23.95,
2014-01-12,424.365595069,4.7174733463,-36.98,51.65,-173.85,-23.95,
2014-01-13,390.410287791,11.7470622865,-36.98,51.65,-173.85,-23.95,
2014-01-14,,,-36.98,51.65,-173.85,-23.95,
2014-01-15,,,-36.98,51.65,-173.85,-23.95,
2014-01-16,,,-36.98,51.65,-173.85,-23.95,
2014-01-17,,,-36.98,51.65,-173.85,-23.95,
2014-01-18,,,-36.98,51.65,-173.85,-23.95,
2014-01-19,,,-36.98,51.65,-173.85,-23.95,
2014-01-20,,,-36.98,51.65,-173.85,-23.95,
2014-01-21,,,-36.98,51.65,-173.85,-23.95,
2014-01-22,373.178519715,4.26849718515,-36.98,51.65,-173.85,-23.95,
2014-01-23,360.385007527,6.72920611974,-36.98,51.65,-173.85,-23.95,
2014-01-24,363.264874428,4.8297867402,-36.98,51.65,-173.85,-23.95,
2014-01-25,397.567180915,15.0741910475,-36.98,51.65,-173.85,-23.95,
2014-01-26,416.41130466,6.55663211254,-36.98,51.65,-173.85,-23.95,
2014-01-27,391.558021498,5.80827312161,-36.98,51.65,-173.85,-23.95,
2014-01-28,,,-36.98,51.65,-173.85,-23.95,
2014-01-29,384.951328678,29.0296025,-36.98,51.65,-173.85,-23.95,
2014-01-30,370.098266912,18.6813960571,-36.98,51.65,-173.85,-23.95,
2014-01-31,,,-36.98,51.65,-173.85,-23.95,
2014-02-01,372.097628903,1.95895670073,-36.98,51.65,-173.85,-23.95,
2014-02-02,380.292460815,5.16989492357,-36.98,51.65,-173.85,-23.95,
2014-02-03,363.448240813,6.14871870515,-36.98,51.65,-173.85,-23.95,
2014-02-04,370.910348445,7.83019634556,-36.98,51.65,-173.85,-23.95,
2014-02-05,379.809031204,15.1354694101,-36.98,51.65,-173.85,-23.95,
2014-02-06,411.306012707,28.2771547948,-36.98,51.65,-173.85,-23.95,
2014-02-07,423.426737183,34.019623773,-36.98,51.65,-173.85,-23.95,
2014-02-08,400.645889267,14.542750724,-36.98,51.65,-173.85,-23.95,
2014-02-09,390.377599744,12.6045878554,-36.98,51.65,-173.85,-23.95,
