time,lat,lon,Fe
2017-01-07,36.0,-130.5,3.08215612677e-06
2017-01-07,36.0,-130.0,3.29128965859e-06
2017-01-07,36.0,-129.5,3.45060743712e-06
2017-01-07,36.0,-129.0,3.15836450682e-06
2017-01-07,36.0,-128.5,3.04188938571e-06
2017-01-07,36.0,-128.0,3.02044009004e-06
2017-01-07,36.0,-127.5,3.02626722259e-06
2017-01-07,36.5,-177.0,7.09041432856e-06
2017-01-07,36.5,-176.5,6.9921065915e-06
2017-01-07,36.5,-176.0,7.1971194302e-06
2017-01-07,36.5,-175.5,7.21861215425e-06
2017-01-07,36.5,-175.0,8.83254961082e-06
2017-01-07,36.5,-174.5,1.14368867798e-05
2017-01-07,36.5,-174.0,1.30189491756e-05
2017-01-07,36.5,-173.5,1.47552609633e-05
2017-01-07,36.5,-173.0,1.50049900185e-05
2017-01-07,36.5,-172.5,1.46552538354e-05
2017-01-07,36.5,-172.0,1.13759770102e-05
2017-01-07,36.5,-171.5,1.22082274174e-05
2017-01-07,36.5,-171.0,1.27321609398e-05
2017-01-07,36.5,-170.5,1.17835752462e-05
2017-01-07,36.5,-170.0,9.28389727051e-06
2017-01-07,36.5,-169.5,8.90265619091e-06
2017-01-07,36.5,-169.0,6.18378408035e-06
2017-01-07,36.5,-168.5,5.59176442039e-06
2017-01-07,36.5,-168.0,4.57174428448e-06
2017-01-07,36.5,-167.5,5.72281305722e-06
2017-01-07,36.5,-167.0,8.88265094545e-06
2017-01-07,36.5,-166.5,9.37609820539e-06
2017-01-07,36.5,-166.0,1.00240704342e-05
2017-01-07,36.5,-165.5,1.12320367407e-05
2017-01-07,36.5,-165.0,7.32870103093e-06
2017-01-07,36.5,-164.5,6.01516103416e-06
2017-01-07,36.5,-164.0,5.01385693497e-06
2017-01-07,36.5,-163.5,5.24196866536e-06
2017-01-07,36.5,-163.0,5.44848398931e-06
2017-01-07,36.5,-162.5,5.66489370613e-06
2017-01-07,36.5,-162.0,5.86525493418e-06
2017-01-07,36.5,-161.5,6.17329442321e-06
2017-01-07,36.5,-161.0,6.89570515533e-06
2017-01-07,36.5,-160.5,8.05836680229e-06
2017-01-07,36.5,-160.0,8.33490139485e-06
2017-01-07,36.5,-159.5,8.73387671163e-06
2017-01-07,36.5,-159.0,9.34428317123e-06
2017-01-07,36.5,-158.5,1.02730427898e-05
2017-01-07,36.5,-158.0,8.39104723127e-06
2017-01-07,36.5,-157.5,5.38471294931e-06
2017-01-07,36.5,-157.0,4.33964578406e-06
2017-01-07,36.5,-156.5,3.78993445338e-06
2017-01-07,36.5,-156.0,5.75249714529e-06
2017-01-07,36.5,-155.5,8.07837022876e-06
2017-01-07,36.5,-155.0,7.11836537448e-06
2017-01-07,36.5,-154.5,4.21759432356e-06
2017-01-07,36.5,-154.0,3.28025248564e-06
2017-01-07,36.5,-153.5,3.92358924728e-06
2017-01-07,36.5,-153.0,3.0546243579e-06
2017-01-07,36.5,-152.5,3.0300252547e-06
2017-01-07,36.5,-152.0,3.17815147355e-06
2017-01-07,36.5,-151.5,3.57045314558e-06
2017-01-07,36.5,-151.0,3.8022985791e-06
2017-01-07,36.5,-150.5,4.03075773647e-06
2017-01-07,36.5,-150.0,4.04890897698e-06
2017-01-07,36.5,-149.5,3.47959189639e-06
2017-01-07,36.5,-149.0,3.39671987604e-06
2017-01-07,36.5,-148.5,3.92908486901e-06
2017-01-07,36.5,-148.0,3.92405081584e-06
2017-01-07,36.5,-147.5,3.39743701261e-06
2017-01-07,36.5,-147.0,3.42037469636e-06
2017-01-07,36.5,-146.5,3.34074297825e-06
2017-01-07,36.5,-146.0,3.93305344915e-06
2017-01-07,36.5,-145.5,3.98672955271e-06
2017-01-07,36.5,-145.0,4.47528100267e-06
2017-01-07,36.5,-144.5,3.45317903339e-06
2017-01-07,36.5,-144.0,3.17363560498e-06
2017-01-07,36.5,-143.5,3.18858178616e-06
2017-01-07,36.5,-143.0,3.04422087538e-06
2017-01-07,36.5,-142.5,3.05112234855e-06
2017-01-07,36.5,-142.0,3.05684534396e-06
2017-01-07,36.5,-141.5,3.28732198795e-06
2017-01-07,36.5,-141.0,3.14213389174e-06
2017-01-07,36.5,-140.5,3.08220842271e-06
2017-01-07,36.5,-140.0,3.1326565022e-06
2017-01-07,36.5,-139.5,3.36910693477e-06
2017-01-07,36.5,-139.0,4.50760217063e-06
2017-01-07,36.5,-138.5,6.29885289527e-06
2017-01-07,36.5,-138.0,9.68106360233e-06
2017-01-07,36.5,-137.5,1.30566413645e-05
2017-01-07,36.5,-137.0,1.3756840417e-05
2017-01-07,36.5,-136.5,1.28031497297e-05
2017-01-07,36.5,-136.0,8.64956109581e-06
2017-01-07,36.5,-135.5,3.31242949869e-06
2017-01-07,36.5,-135.0,3.15305123877e-06
2017-01-07,36.5,-134.5,4.05770560974e-06
2017-01-07,36.5,-134.0,5.73448141949e-06
2017-01-07,36.5,-133.5,4.36310892837e-06
2017-01-07,36.5,-133.0,5.9401982071e-06
2017-01-07,36.5,-132.5,6.03107855568e-06
2017-01-07,36.5,-132.0,3.62620539818e-06
2017-01-07,36.5,-131.5,5.44752492715e-06
2017-01-07,36.5,-131.0,4.6739978643e-06
2017-01-07,36.5,-130.5,3.78905770049e-06
2017-01-07,36.5,-130.0,3.83722499464e-06
2017-01-07,36.5,-129.5,3.34519040734e-06
2017-01-07,36.5,-129.0,3.1301931358e-06
2017-01-07,36.5,-128.5,3.05659614241e-06
2017-01-07,36.5,-128.0,3.02344528791e-06
2017-01-07,36.5,-127.5,3.02222451865e-06
2017-01-07,37.0,-177.0,7.88779652794e-06
2017-01-07,37.0,-176.5,7.71781560616e-06
2017-01-07,37.0,-176.0,7.55749942982e-06
2017-01-07,37.0,-175.5,7.65074491937e-06
2017-01-07,37.0,-175.0,1.00823026514e-05
2017-01-07,37.0,-174.5,1.38213217724e-05
2017-01-07,37.0,-174.0,1.46761940414e-05
2017-01-07,37.0,-173.5,1.49806901391e-05
2017-01-07,37.0,-173.0,1.49693887579e-05
2017-01-07,37.0,-172.5,1.32392824526e-05
2017-01-07,37.0,-172.0,1.49634879563e-05
2017-01-07,37.0,-171.5,1.49999450514e-05
2017-01-07,37.0,-171.0,1.49968691403e-05
2017-01-07,37.0,-170.5,1.49955239976e-05
2017-01-07,37.0,-170.0,1.34587144203e-05
2017-01-07,37.0,-169.5,9.96258404484e-06
2017-01-07,37.0,-169.0,7.17805960448e-06
2017-01-07,37.0,-168.5,4.28619068771e-06
2017-01-07,37.0,-168.0,4.51781306765e-06
2017-01-07,37.0,-167.5,8.18931948743e-06
2017-01-07,37.0,-167.0,9.46758063947e-06
2017-01-07,37.0,-166.5,9.84332291409e-06
2017-01-07,37.0,-166.0,1.10416413008e-05
2017-01-07,37.0,-165.5,9.15249347599e-06
2017-01-07,37.0,-165.0,5.3095950534e-06
2017-01-07,37.0,-164.5,6.23075356998e-06
2017-01-07,37.0,-164.0,7.31891395844e-06
2017-01-07,37.0,-163.5,1.05269791675e-05
2017-01-07,37.0,-163.0,9.77667059487e-06
2017-01-07,37.0,-162.5,5.39960365131e-06
2017-01-07,37.0,-162.0,5.77595892537e-06
2017-01-07,37.0,-161.5,9.17274064705e-06
2017-01-07,37.0,-161.0,8.52184075484e-06
2017-01-07,37.0,-160.5,1.07816704258e-05
2017-01-07,37.0,-160.0,1.17312256407e-05
2017-01-07,37.0,-159.5,1.20050017358e-05
2017-01-07,37.0,-159.0,9.07270077732e-06
2017-01-07,37.0,-158.5,8.73839962878e-06
2017-01-07,37.0,-158.0,9.04735497897e-06
2017-01-07,37.0,-157.5,6.96608640283e-06
2017-01-07,37.0,-157.0,4.90349566462e-06
2017-01-07,37.0,-156.5,5.86969053984e-06
2017-01-07,37.0,-156.0,8.75992009242e-06
2017-01-07,37.0,-155.5,9.42510905588e-06
2017-01-07,37.0,-155.0,7.61266801419e-06
2017-01-07,37.0,-154.5,4.45209207101e-06
2017-01-07,37.0,-154.0,5.22042500961e-06
2017-01-07,37.0,-153.5,3.74041269424e-06
2017-01-07,37.0,-153.0,3.4564516227e-06
2017-01-07,37.0,-152.5,3.61796310244e-06
2017-01-07,37.0,-152.0,4.1088242142e-06
2017-01-07,37.0,-151.5,4.51992627859e-06
2017-01-07,37.0,-151.0,4.58711565443e-06
2017-01-07,37.0,-150.5,5.19894547324e-06
2017-01-07,37.0,-150.0,5.18400383953e-06
2017-01-07,37.0,-149.5,3.80406072509e-06
2017-01-07,37.0,-149.0,3.9216802179e-06
2017-01-07,37.0,-148.5,4.10211669077e-06
2017-01-07,37.0,-148.0,3.55498377758e-06
2017-01-07,37.0,-147.5,3.37319738719e-06
2017-01-07,37.0,-147.0,3.94751305066e-06
2017-01-07,37.0,-146.5,3.81904101232e-06
2017-01-07,37.0,-146.0,3.67773441212e-06
2017-01-07,37.0,-145.5,3.47249033439e-06
2017-01-07,37.0,-145.0,3.06443939735e-06
2017-01-07,37.0,-144.5,3.24721895595e-06
2017-01-07,37.0,-144.0,3.16906653097e-06
2017-01-07,37.0,-143.5,3.12934616886e-06
2017-01-07,37.0,-143.0,3.06087576973e-06
2017-01-07,37.0,-142.5,3.06602805722e-06
2017-01-07,37.0,-142.0,3.28379564962e-06
2017-01-07,37.0,-141.5,3.3539179185e-06
2017-01-07,37.0,-141.0,3.53141308551e-06
2017-01-07,37.0,-140.5,3.67652592104e-06
2017-01-07,37.0,-140.0,3.62904370377e-06
2017-01-07,37.0,-139.5,3.64210632142e-06
2017-01-07,37.0,-139.0,3.56846021532e-06
2017-01-07,37.0,-138.5,3.63077811016e-06
2017-01-07,37.0,-138.0,3.558880735e-06
2017-01-07,37.0,-137.5,5.67099141335e-06
2017-01-07,37.0,-137.0,1.030871681e-05
2017-01-07,37.0,-136.5,1.26349468701e-05
2017-01-07,37.0,-136.0,7.48104321247e-06
2017-01-07,37.0,-135.5,3.40146220879e-06
2017-01-07,37.0,-135.0,3.76235175281e-06
2017-01-07,37.0,-134.5,4.16297916672e-06
2017-01-07,37.0,-134.0,3.16446130455e-06
2017-01-07,37.0,-133.5,3.17707667818e-06
2017-01-07,37.0,-133.0,4.15822933064e-06
2017-01-07,37.0,-132.5,5.999867426e-06
2017-01-07,37.0,-132.0,5.42921497981e-06
2017-01-07,37.0,-131.5,4.49640492661e-06
2017-01-07,37.0,-131.0,3.91595176552e-06
2017-01-07,37.0,-130.5,3.56822351932e-06
2017-01-07,37.0,-130.0,3.15450597554e-06
2017-01-07,37.0,-129.5,3.04430591314e-06
2017-01-07,37.0,-129.0,3.22881464854e-06
2017-01-07,37.0,-128.5,3.06112929138e-06
2017-01-07,37.0,-128.0,3.0288160815e-06
2017-01-07,37.0,-127.5,3.06459310195e-06
2017-01-07,37.5,-177.0,8.16036299511e-06
2017-01-07,37.5,-176.5,8.42747249408e-06
2017-01-07,37.5,-176.0,1.04888149508e-05
2017-01-07,37.5,-175.5,1.33633730002e-05
2017-01-07,37.5,-175.0,1.48150702444e-05
2017-01-07,37.5,-174.5,1.50267505887e-05
2017-01-07,37.5,-174.0,1.49968682308e-05
2017-01-07,37.5,-173.5,1.50570622282e-05
2017-01-07,37.5,-173.0,1.48772842294e-05
2017-01-07,37.5,-172.5,1.49646984937e-05
2017-01-07,37.5,-172.0,1.5031597286e-05
2017-01-07,37.5,-171.5,1.50351579578e-05
2017-01-07,37.5,-171.0,1.50008490891e-05
2017-01-07,37.5,-170.5,1.49657662405e-05
2017-01-07,37.5,-170.0,1.48930339492e-05
2017-01-07,37.5,-169.5,1.33184939841e-05
2017-01-07,37.5,-169.0,1.09343372969e-05
2017-01-07,37.5,-168.5,5.3321869018e-06
2017-01-07,37.5,-168.0,6.07815582043e-06
2017-01-07,37.5,-167.5,9.01615203475e-06
2017-01-07,37.5,-167.0,9.25939366425e-06
2017-01-07,37.5,-166.5,1.36022090373e-05
2017-01-07,37.5,-166.0,1.49583975144e-05
2017-01-07,37.5,-165.5,1.17174677143e-05
2017-01-07,37.5,-165.0,6.82253357809e-06
2017-01-07,37.5,-164.5,8.68624010764e-06
2017-01-07,37.5,-164.0,1.08927997644e-05
2017-01-07,37.5,-163.5,1.30030775836e-05
2017-01-07,37.5,-163.0,1.37972210723e-05
2017-01-07,37.5,-162.5,1.16083156172e-05
2017-01-07,37.5,-162.0,1.15915399874e-05
2017-01-07,37.5,-161.5,1.4663211914e-05
2017-01-07,37.5,-161.0,1.48770286614e-05
2017-01-07,37.5,-160.5,1.27237317429e-05
2017-01-07,37.5,-160.0,1.15114899017e-05
2017-01-07,37.5,-159.5,1.21553757708e-05
2017-01-07,37.5,-159.0,1.15891225505e-05
2017-01-07,37.5,-158.5,1.01245805126e-05
2017-01-07,37.5,-158.0,6.67428685119e-06
2017-01-07,37.5,-157.5,5.40385144632e-06
2017-01-07,37.5,-157.0,5.58020428798e-06
2017-01-07,37.5,-156.5,6.44966712571e-06
2017-01-07,37.5,-156.0,6.51159007248e-06
2017-01-07,37.5,-155.5,9.0747134891e-06
2017-01-07,37.5,-155.0,8.75005025591e-06
2017-01-07,37.5,-154.5,9.70438941295e-06
2017-01-07,37.5,-154.0,8.78962600837e-06
2017-01-07,37.5,-153.5,4.13890666096e-06
2017-01-07,37.5,-153.0,3.99387681682e-06
2017-01-07,37.5,-152.5,3.91528828914e-06
2017-01-07,37.5,-152.0,6.41668793833e-06
2017-01-07,37.5,-151.5,5.8086543504e-06
2017-01-07,37.5,-151.0,4.6332797865e-06
2017-01-07,37.5,-150.5,5.40474957234e-06
2017-01-07,37.5,-150.0,5.6144822338e-06
2017-01-07,37.5,-149.5,4.86050248583e-06
2017-01-07,37.5,-149.0,4.18247282141e-06
2017-01-07,37.5,-148.5,3.71576061298e-06
2017-01-07,37.5,-148.0,3.68675091522e-06
2017-01-07,37.5,-147.5,3.53796417585e-06
2017-01-07,37.5,-147.0,4.67663676318e-06
2017-01-07,37.5,-146.5,5.12193901159e-06
2017-01-07,37.5,-146.0,4.90460206493e-06
2017-01-07,37.5,-145.5,4.64794584332e-06
2017-01-07,37.5,-145.0,4.16716420659e-06
2017-01-07,37.5,-144.5,3.74377054868e-06
2017-01-07,37.5,-144.0,3.57509861715e-06
2017-01-07,37.5,-143.5,3.17620265378e-06
2017-01-07,37.5,-143.0,3.28125179294e-06
2017-01-07,37.5,-142.5,3.80554456569e-06
2017-01-07,37.5,-142.0,4.22880521e-06
2017-01-07,37.5,-141.5,4.30034197052e-06
2017-01-07,37.5,-141.0,4.38046845375e-06
2017-01-07,37.5,-140.5,4.81150345877e-06
2017-01-07,37.5,-140.0,5.33745742359e-06
2017-01-07,37.5,-139.5,5.3481676332e-06
2017-01-07,37.5,-139.0,4.31449325333e-06
2017-01-07,37.5,-138.5,3.88067564927e-06
2017-01-07,37.5,-138.0,3.41213149113e-06
2017-01-07,37.5,-137.5,4.48177479484e-06
2017-01-07,37.5,-137.0,1.1370424545e-05
2017-01-07,37.5,-136.5,1.30034695758e-05
2017-01-07,37.5,-136.0,6.19658294454e-06
2017-01-07,37.5,-135.5,3.39977486874e-06
2017-01-07,37.5,-135.0,3.59500359082e-06
2017-01-07,37.5,-134.5,3.17692524732e-06
2017-01-07,37.5,-134.0,3.11634380523e-06
2017-01-07,37.5,-133.5,3.25326277562e-06
2017-01-07,37.5,-133.0,3.29779459207e-06
2017-01-07,37.5,-132.5,3.30781631419e-06
2017-01-07,37.5,-132.0,3.06802598971e-06
2017-01-07,37.5,-131.5,3.37942810802e-06
2017-01-07,37.5,-131.0,3.69978079107e-06
2017-01-07,37.5,-130.5,3.55767906512e-06
2017-01-07,37.5,-130.0,3.2815587474e-06
2017-01-07,37.5,-129.5,3.1610491078e-06
2017-01-07,37.5,-129.0,3.2135994843e-06
2017-01-07,37.5,-128.5,3.45959574588e-06
2017-01-07,37.5,-128.0,3.58314514415e-06
2017-01-07,37.5,-127.5,6.1005293901e-06
2017-01-07,38.0,-177.0,9.84235612123e-06
2017-01-07,38.0,-176.5,1.37935694511e-05
2017-01-07,38.0,-176.0,1.49968682308e-05
2017-01-07,38.0,-175.5,1.50237792695e-05
2017-01-07,38.0,-175.0,1.51709109559e-05
2017-01-07,38.0,-174.5,1.50075265992e-05
2017-01-07,38.0,-174.0,1.49968691403e-05
2017-01-07,38.0,-173.5,1.49968682308e-05
2017-01-07,38.0,-173.0,1.49744246301e-05
2017-01-07,38.0,-172.5,1.50183259393e-05
2017-01-07,38.0,-172.0,1.49530724229e-05
2017-01-07,38.0,-171.5,1.50564119394e-05
2017-01-07,38.0,-171.0,1.50234254761e-05
2017-01-07,38.0,-170.5,1.49968682308e-05
2017-01-07,38.0,-170.0,1.47260134327e-05
2017-01-07,38.0,-169.5,1.48752887981e-05
2017-01-07,38.0,-169.0,1.35665486596e-05
2017-01-07,38.0,-168.5,7.34058176022e-06
2017-01-07,38.0,-168.0,8.35267474031e-06
2017-01-07,38.0,-167.5,9.85487258731e-06
2017-01-07,38.0,-167.0,1.32112154461e-05
2017-01-07,38.0,-166.5,1.49769011841e-05
2017-01-07,38.0,-166.0,1.49968682308e-05
2017-01-07,38.0,-165.5,1.20368431453e-05
2017-01-07,38.0,-165.0,1.25797769215e-05
2017-01-07,38.0,-164.5,1.46764059537e-05
2017-01-07,38.0,-164.0,1.50092419062e-05
2017-01-07,38.0,-163.5,1.50224586832e-05
2017-01-07,38.0,-163.0,1.49946745296e-05
2017-01-07,38.0,-162.5,1.49913639689e-05
2017-01-07,38.0,-162.0,1.49967154357e-05
2017-01-07,38.0,-161.5,1.49968682308e-05
2017-01-07,38.0,-161.0,1.49968682308e-05
2017-01-07,38.0,-160.5,1.49727211465e-05
2017-01-07,38.0,-160.0,1.39108933581e-05
2017-01-07,38.0,-159.5,1.24411171782e-05
2017-01-07,38.0,-159.0,1.25842925627e-05
2017-01-07,38.0,-158.5,1.19134447232e-05
2017-01-07,38.0,-158.0,9.67547657638e-06
2017-01-07,38.0,-157.5,5.39216944162e-06
2017-01-07,38.0,-157.0,5.09114761371e-06
2017-01-07,38.0,-156.5,5.21687115906e-06
2017-01-07,38.0,-156.0,6.33779700365e-06
2017-01-07,38.0,-155.5,7.15575060894e-06
2017-01-07,38.0,-155.0,8.12709640741e-06
2017-01-07,38.0,-154.5,8.1433372543e-06
2017-01-07,38.0,-154.0,7.99135159468e-06
2017-01-07,38.0,-153.5,5.3717708397e-06
2017-01-07,38.0,-153.0,3.89116758015e-06
2017-01-07,38.0,-152.5,4.18058107243e-06
2017-01-07,38.0,-152.0,5.86126452617e-06
2017-01-07,38.0,-151.5,7.81370636105e-06
2017-01-07,38.0,-151.0,5.92164496993e-06
2017-01-07,38.0,-150.5,6.69651490171e-06
2017-01-07,38.0,-150.0,7.97203119873e-06
2017-01-07,38.0,-149.5,4.22826815338e-06
2017-01-07,38.0,-149.0,4.27390432378e-06
2017-01-07,38.0,-148.5,4.58037993667e-06
2017-01-07,38.0,-148.0,4.22579933002e-06
2017-01-07,38.0,-147.5,3.85873681807e-06
2017-01-07,38.0,-147.0,4.64395361632e-06
2017-01-07,38.0,-146.5,5.0723097047e-06
2017-01-07,38.0,-146.0,4.91245555168e-06
2017-01-07,38.0,-145.5,4.87000852445e-06
2017-01-07,38.0,-145.0,4.73093177789e-06
2017-01-07,38.0,-144.5,4.3900208766e-06
2017-01-07,38.0,-144.0,3.7051736399e-06
2017-01-07,38.0,-143.5,3.46567389897e-06
2017-01-07,38.0,-143.0,4.30575664723e-06
2017-01-07,38.0,-142.5,4.50547668152e-06
2017-01-07,38.0,-142.0,4.09676658819e-06
2017-01-07,38.0,-141.5,4.14293936046e-06
2017-01-07,38.0,-141.0,4.57528722109e-06
2017-01-07,38.0,-140.5,5.19816831002e-06
2017-01-07,38.0,-140.0,5.96392646912e-06
2017-01-07,38.0,-139.5,4.92434537591e-06
2017-01-07,38.0,-139.0,4.35962510892e-06
2017-01-07,38.0,-138.5,4.01736724598e-06
2017-01-07,38.0,-138.0,3.83283258998e-06
2017-01-07,38.0,-137.5,3.63786762136e-06
2017-01-07,38.0,-137.0,4.10968959841e-06
2017-01-07,38.0,-136.5,8.28557767818e-06
2017-01-07,38.0,-136.0,3.71718533643e-06
2017-01-07,38.0,-135.5,3.08265634885e-06
2017-01-07,38.0,-135.0,3.05866092276e-06
2017-01-07,38.0,-134.5,3.12236579703e-06
2017-01-07,38.0,-134.0,3.10606719722e-06
2017-01-07,38.0,-133.5,3.22610480907e-06
2017-01-07,38.0,-133.0,3.3390228964e-06
2017-01-07,38.0,-132.5,3.18536331179e-06
2017-01-07,38.0,-132.0,3.18148636325e-06
2017-01-07,38.0,-131.5,3.48378830495e-06
2017-01-07,38.0,-131.0,3.45163130078e-06
2017-01-07,38.0,-130.5,3.37030223818e-06
2017-01-07,38.0,-130.0,3.09515394292e-06
2017-01-07,38.0,-129.5,3.09096708406e-06
2017-01-07,38.0,-129.0,3.16019554703e-06
2017-01-07,38.0,-128.5,4.73983527627e-06
2017-01-07,38.0,-128.0,4.28258772445e-06
2017-01-07,38.0,-127.5,5.31462637809e-06
2017-01-07,38.5,-177.0,1.4961648958e-05
2017-01-07,38.5,-176.5,1.504859938e-05
2017-01-07,38.5,-176.0,1.49968682308e-05
2017-01-07,38.5,-175.5,1.49968682308e-05
2017-01-07,38.5,-175.0,1.49968682308e-05
2017-01-07,38.5,-174.5,1.51888971232e-05
2017-01-07,38.5,-174.0,1.54544923134e-05
2017-01-07,38.5,-173.5,1.50464766193e-05
2017-01-07,38.5,-173.0,1.49968682308e-05
2017-01-07,38.5,-172.5,1.50302594193e-05
2017-01-07,38.5,-172.0,1.49968682308e-05
2017-01-07,38.5,-171.5,1.50376381498e-05
2017-01-07,38.5,-171.0,1.50439964273e-05
2017-01-07,38.5,-170.5,1.49968682308e-05
2017-01-07,38.5,-170.0,1.49968682308e-05
2017-01-07,38.5,-169.5,1.48781537064e-05
2017-01-07,38.5,-169.0,1.45418207467e-05
2017-01-07,38.5,-168.5,1.15468928925e-05
2017-01-07,38.5,-168.0,1.17016679724e-05
2017-01-07,38.5,-167.5,1.31705010062e-05
2017-01-07,38.5,-167.0,1.49563365994e-05
2017-01-07,38.5,-166.5,1.49968673213e-05
2017-01-07,38.5,-166.0,1.48705721585e-05
2017-01-07,38.5,-165.5,1.42893513839e-05
2017-01-07,38.5,-165.0,1.48882072608e-05
2017-01-07,38.5,-164.5,1.49968673213e-05
2017-01-07,38.5,-164.0,1.49968682308e-05
2017-01-07,38.5,-163.5,1.49813722601e-05
2017-01-07,38.5,-163.0,1.49968673213e-05
2017-01-07,38.5,-162.5,1.49968682308e-05
2017-01-07,38.5,-162.0,1.49968682308e-05
2017-01-07,38.5,-161.5,1.49968682308e-05
2017-01-07,38.5,-161.0,1.49968673213e-05
2017-01-07,38.5,-160.5,1.49968691403e-05
2017-01-07,38.5,-160.0,1.44570312841e-05
2017-01-07,38.5,-159.5,1.37261313284e-05
2017-01-07,38.5,-159.0,1.33557787194e-05
2017-01-07,38.5,-158.5,1.30409598569e-05
2017-01-07,38.5,-158.0,1.23846466522e-05
2017-01-07,38.5,-157.5,1.07764253698e-05
2017-01-07,38.5,-157.0,8.82048971107e-06
2017-01-07,38.5,-156.5,5.83600331083e-06
2017-01-07,38.5,-156.0,6.69365135764e-06
2017-01-07,38.5,-155.5,9.86458417174e-06
2017-01-07,38.5,-155.0,1.00911047412e-05
2017-01-07,38.5,-154.5,7.9758301581e-06
2017-01-07,38.5,-154.0,9.72023826762e-06
2017-01-07,38.5,-153.5,9.28020199353e-06
2017-01-07,38.5,-153.0,4.69828910354e-06
2017-01-07,38.5,-152.5,4.79087066196e-06
2017-01-07,38.5,-152.0,5.48475509277e-06
2017-01-07,38.5,-151.5,6.65973948344e-06
2017-01-07,38.5,-151.0,8.572452316e-06
2017-01-07,38.5,-150.5,9.17151464819e-06
2017-01-07,38.5,-150.0,8.62109391164e-06
2017-01-07,38.5,-149.5,5.07366348756e-06
2017-01-07,38.5,-149.0,5.2321424846e-06
2017-01-07,38.5,-148.5,5.60563876206e-06
2017-01-07,38.5,-148.0,4.67974359708e-06
2017-01-07,38.5,-147.5,4.45821297035e-06
2017-01-07,38.5,-147.0,5.09059600518e-06
2017-01-07,38.5,-146.5,5.98276619712e-06
2017-01-07,38.5,-146.0,6.32153614788e-06
2017-01-07,38.5,-145.5,5.77550827074e-06
2017-01-07,38.5,-145.0,5.03415640196e-06
2017-01-07,38.5,-144.5,4.64805862066e-06
2017-01-07,38.5,-144.0,3.47898253494e-06
2017-01-07,38.5,-143.5,3.87231057175e-06
2017-01-07,38.5,-143.0,4.42525060862e-06
2017-01-07,38.5,-142.5,4.52258336736e-06
2017-01-07,38.5,-142.0,4.21518598159e-06
2017-01-07,38.5,-141.5,5.00908845424e-06
2017-01-07,38.5,-141.0,5.86489568377e-06
2017-01-07,38.5,-140.5,5.87684644415e-06
2017-01-07,38.5,-140.0,5.54403641218e-06
2017-01-07,38.5,-139.5,5.36992820344e-06
2017-01-07,38.5,-139.0,4.7116513997e-06
2017-01-07,38.5,-138.5,4.04075672122e-06
2017-01-07,38.5,-138.0,3.7970755784e-06
2017-01-07,38.5,-137.5,4.03215472033e-06
2017-01-07,38.5,-137.0,3.67508710042e-06
2017-01-07,38.5,-136.5,3.53464201908e-06
2017-01-07,38.5,-136.0,3.40896826856e-06
2017-01-07,38.5,-135.5,3.06660012939e-06
2017-01-07,38.5,-135.0,3.07106643049e-06
2017-01-07,38.5,-134.5,3.15933539241e-06
2017-01-07,38.5,-134.0,3.084518994e-06
2017-01-07,38.5,-133.5,3.20242702401e-06
2017-01-07,38.5,-133.0,3.32135709868e-06
2017-01-07,38.5,-132.5,3.29145746036e-06
2017-01-07,38.5,-132.0,3.30640887114e-06
2017-01-07,38.5,-131.5,3.25827113556e-06
2017-01-07,38.5,-131.0,3.05744470097e-06
2017-01-07,38.5,-130.5,3.06866786559e-06
2017-01-07,38.5,-130.0,3.02169019051e-06
2017-01-07,38.5,-129.5,3.07599202642e-06
2017-01-07,38.5,-129.0,3.13204077429e-06
2017-01-07,38.5,-128.5,4.38415463577e-06
2017-01-07,38.5,-128.0,4.94982850796e-06
2017-01-07,38.5,-127.5,4.32229899161e-06
2017-01-07,39.0,-177.0,1.50270207087e-05
2017-01-07,39.0,-176.5,1.51165586431e-05
2017-01-07,39.0,-176.0,1.50510504682e-05
2017-01-07,39.0,-175.5,1.49968691403e-05
2017-01-07,39.0,-175.0,1.50036667037e-05
2017-01-07,39.0,-174.5,1.52372822413e-05
2017-01-07,39.0,-174.0,1.53247729031e-05
2017-01-07,39.0,-173.5,1.51122167154e-05
2017-01-07,39.0,-173.0,1.51062122313e-05
2017-01-07,39.0,-172.5,1.51188196469e-05
2017-01-07,39.0,-172.0,1.50476116687e-05
2017-01-07,39.0,-171.5,1.50008390847e-05
2017-01-07,39.0,-171.0,1.5012197764e-05
2017-01-07,39.0,-170.5,1.49968682308e-05
2017-01-07,39.0,-170.0,1.50004534589e-05
2017-01-07,39.0,-169.5,1.49968673213e-05
2017-01-07,39.0,-169.0,1.43555598697e-05
2017-01-07,39.0,-168.5,1.32130626298e-05
2017-01-07,39.0,-168.0,1.46343427332e-05
2017-01-07,39.0,-167.5,1.49946354213e-05
2017-01-07,39.0,-167.0,1.49968682308e-05
2017-01-07,39.0,-166.5,1.49968682308e-05
2017-01-07,39.0,-166.0,1.46648608279e-05
2017-01-07,39.0,-165.5,1.44468531289e-05
2017-01-07,39.0,-165.0,1.39343201226e-05
2017-01-07,39.0,-164.5,1.4732902855e-05
2017-01-07,39.0,-164.0,1.49968682308e-05
2017-01-07,39.0,-163.5,1.49968682308e-05
2017-01-07,39.0,-163.0,1.49968682308e-05
2017-01-07,39.0,-162.5,1.4996758182e-05
2017-01-07,39.0,-162.0,1.49968682308e-05
