time,lat,lon,synecho,synecho_std,margin
2016-04-27 22:00:00,36.66623255,-157.90754245,86.2149267163,3.61633992842,0.5
2016-04-27 23:00:00,36.6708709,-157.8974286,86.8949849547,2.26110409335,0.5
2016-04-28 00:00:00,36.6690021579,-157.892648526,83.8091739626,2.27451294119,0.5
2016-04-28 01:00:00,36.6613708,-157.8951837,83.2483872415,2.29179350286,0.5
2016-04-28 02:00:00,36.58583325,-157.98227565,67.7623234535,9.79570595362,0.5
2016-04-28 03:00:00,36.56588975,-158.0041502,55.897366676,1.88926280146,0.5
2016-04-28 04:00:00,36.57159335,-158.00134325,60.3573578185,2.94302355742,0.5
2016-04-28 05:00:00,36.57125585,-158.0016334,68.627945537,2.80056335476,0.5
2016-04-28 06:00:00,36.5743462,-158.00089995,76.4375336345,3.6889011922,0.5
2016-04-28 07:00:00,36.502854,-157.999861684,94.3275008611,25.5816898879,0.5
2016-04-28 08:00:00,36.3750577,-158.0017825,26.2415670705,8.32304396075,0.5
2016-04-28 09:00:00,36.23492155,-157.9996996,22.973173453,1.6498524342,0.5
2016-04-28 10:00:00,36.0938425,-158.00158925,28.648559874,2.47601273302,0.5
2016-04-28 11:00:00,35.9535553,-157.9998568,20.656353611,2.29650588639,0.5
2016-04-28 12:00:00,35.815863,-157.99993285,23.800498026,1.95663945475,0.5
2016-04-28 13:00:00,35.6738917,-157.99946705,21.2972265755,1.93193400169,0.5
2016-04-28 14:00:00,35.5301539,-158.00360145,20.781129736,5.92463098576,0.5
2016-04-28 15:00:00,35.4630913,-157.99344775,23.572796794,1.54815432628,0.5
2016-04-28 16:00:00,35.4746044,-157.98107875,27.5116174035,2.49923976156,0.5
2016-04-28 17:00:00,35.48695205,-157.96931805,25.6832875115,1.9057323296,0.5
2016-04-28 18:00:00,35.50174435,-157.9563396,21.0641787125,1.80822502594,0.5
2016-04-28 19:00:00,35.5195976,-157.94260545,16.3066127355,1.66021236385,0.5
2016-04-28 20:00:00,35.53742245,-157.92720805,13.4262251995,1.12962105173,0.5
2016-04-28 21:00:00,35.546041,-157.917582,13.5846899,0.0,0.5
2016-04-28 22:00:00,35.568123875,-157.87912675,9.047878363,0.980981066824,0.5
2016-04-28 23:00:00,35.573089,-157.8659754,6.98188108211,1.63541266408,0.5
2016-04-29 00:00:00,35.62264115,-157.95841855,9.44009563389,0.993219283041,0.5
2016-04-29 01:00:00,35.76055925,-158.00026925,14.2894231583,3.17702021329,0.5
2016-04-29 02:00:00,35.91854835,-158.00032215,18.5810781926,1.29581708729,0.5
2016-04-29 03:00:00,36.07935755,-158.00023135,17.5320476679,1.78674519616,0.5
2016-04-29 04:00:00,36.24314025,-157.99771625,21.7144066974,6.23106647375,0.5
2016-04-29 05:00:00,36.409954,-158.0005834,25.8100193442,12.7543498773,0.5
2016-04-29 06:00:00,36.55380385,-157.99619335,61.3662974426,18.1439678937,0.5
2016-04-29 07:00:00,36.5862598,-157.9668177,71.9390430574,2.55544723595,0.5
2016-04-29 08:00:00,36.56277555,-157.9509649,57.0328669068,25.9744032815,0.5
2016-04-29 09:00:00,36.49042355,-157.95583195,16.6602869505,1.63686451116,0.5
2016-04-29 10:00:00,36.4191611053,-157.961576895,24.13510548,2.73810665142,0.5
2016-04-29 11:00:00,36.3499285,-157.97682425,45.72140662,11.8596631539,0.5
2016-04-29 12:00:00,36.2807788,-157.99312705,24.991906386,8.51957784305,0.5
2016-04-29 13:00:00,36.2100735,-157.99930155,18.876388772,1.22151404873,0.5
2016-04-29 14:00:00,36.13828825,-158.0013478,19.963643274,1.21321063728,0.5
2016-04-29 15:00:00,36.07094525,-157.99901995,23.426154604,4.84288953064,0.5
2016-04-29 16:00:00,36.0053068,-157.9997937,18.9151615025,1.286182143,0.5
2016-04-29 17:00:00,35.9354734,-158.0008045,22.6802688355,2.38352876526,0.5
2016-04-29 18:00:00,35.8627255,-157.9965201,16.84494636,1.6884831875,0.5
2016-04-29 19:00:00,35.78545535,-157.99284015,19.3391575085,1.08807473841,0.5
2016-04-29 20:00:00,35.6968926,-157.99775735,14.9117981955,1.88875663662,0.5
2016-04-29 21:00:00,35.60226825,-158.00167415,17.831128439,4.96940202348,0.5
2016-04-29 22:00:00,35.5057152,-158.0012995,27.603186949,2.46418931723,0.5
2016-04-29 23:00:00,35.40876695,-157.9997381,38.5568803985,3.7442645314,0.5
2016-04-30 00:00:00,35.3094728,-158.00198375,28.0892415485,3.7130655549,0.5
2016-04-30 01:00:00,35.19324165,-158.0013939,24.320506998,3.48053555947,0.5
2016-04-30 02:00:00,35.0358691,-158.0045923,30.950424586,2.89261231146,0.5
2016-04-30 03:00:00,34.87058515,-158.00212425,29.4685976205,1.60496124841,0.5
2016-04-30 04:00:00,34.70644685,-158.0008491,28.23316169,2.47150255034,0.5
2016-04-30 05:00:00,34.55053455,-158.0008645,26.3783443065,5.76733028713,0.5
2016-04-30 06:00:00,34.3924415263,-158.006298895,40.0392051395,4.32334213915,0.5
2016-04-30 07:00:00,34.2436259,-158.01103225,32.3215908865,5.06526986999,0.5
2016-04-30 08:00:00,34.0997304,-158.00673865,14.867292815,1.68925937558,0.5
2016-04-30 09:00:00,33.9554516,-158.000635,17.8950620545,1.2472437064,0.5
2016-04-30 10:00:00,33.8077015,-157.99709265,29.2229420675,16.282708217,0.5
2016-04-30 11:00:00,33.64851205,-158.0001803,114.831420064,16.036861429,0.5
2016-04-30 12:00:00,33.4853272,-158.00624215,117.752304619,9.01147510308,0.5
2016-04-30 13:00:00,33.3258757,-158.00582545,114.803516659,16.7237125241,0.5
2016-04-30 14:00:00,33.1681207,-158.0001091,96.976404083,26.8479956961,0.5
2016-04-30 15:00:00,33.09199525,-158.00853455,59.2735273125,3.69762480484,0.5
2016-04-30 16:00:00,33.05518715,-158.01802265,70.4438973895,14.0133252548,0.5
2016-04-30 17:00:00,32.91508885,-158.01375595,65.430247792,14.0885572971,0.5
2016-04-30 18:00:00,32.79075915,-157.99801075,110.844141918,24.8246851206,0.5
2016-04-30 19:00:00,32.6403098333,-157.985060667,126.26992789,19.029503436,0.5
2016-04-30 20:00:00,32.48336015,-157.9823673,96.1419962445,2.59353991678,0.5
2016-04-30 21:00:00,32.3310101,-157.98557355,93.038897906,1.61673803885,0.5
2016-04-30 22:00:00,32.1825344,-157.993853,91.9359568185,4.25289797966,0.5
2016-04-30 23:00:00,32.03649395,-158.00436935,83.3509970065,2.40281467026,0.5
2016-05-01 00:00:00,31.8903203,-158.0078947,92.5738581215,6.4430467727,0.5
2016-05-01 01:00:00,31.7415054,-158.0020514,83.9088118865,7.3837709599,0.5
2016-05-01 02:00:00,31.58304995,-157.99936945,71.441955249,18.9056073589,0.5
2016-05-01 03:00:00,31.4285564,-158.00001875,46.4926763625,8.44738124731,0.5
2016-05-01 04:00:00,31.28193865,-158.0001623,33.2803069315,2.31072410031,0.5
2016-05-01 05:00:00,31.13198205,-157.99972455,65.3419061195,18.1881020529,0.5
2016-05-01 06:00:00,30.9845903,-157.9941101,90.600281764,5.33509673476,0.5
