time_X,Fe,Fe_std_X,time_Y,Si,Si_std_Y,lat1,lat2,lon1,lon2,depth,
2016-09-29,,,2016-09-29,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-30,,,2016-09-30,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-01,1.56097468661e-05,1.18763927355e-06,2016-10-01,18.5930511038,2.22752593211,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-02,,,2016-10-02,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-03,,,2016-10-03,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-04,,,2016-10-04,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-05,,,2016-10-05,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-06,,,2016-10-06,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-07,,,2016-10-07,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-08,1.64392264823e-05,1.36143305881e-06,2016-10-08,18.4467125544,2.18690621151,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-09,,,2016-10-09,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-10,,,2016-10-10,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-11,,,2016-10-11,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-12,,,2016-10-12,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-13,,,2016-10-13,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-14,,,2016-10-14,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-15,1.66154088112e-05,1.20111371406e-06,2016-10-15,18.6433536871,2.03652235137,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-16,,,2016-10-16,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-17,,,2016-10-17,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-18,,,2016-10-18,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-19,,,2016-10-19,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-20,,,2016-10-20,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-21,,,2016-10-21,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-22,1.68600475339e-05,1.32555915015e-06,2016-10-22,18.8384643844,1.94279439015,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-23,,,2016-10-23,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-24,,,2016-10-24,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-25,,,2016-10-25,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-26,,,2016-10-26,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-27,,,2016-10-27,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-28,,,2016-10-28,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-29,1.67684589488e-05,1.45764569933e-06,2016-10-29,19.0352250205,1.90626307215,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-30,,,2016-10-30,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-10-31,,,2016-10-31,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-01,,,2016-11-01,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-02,,,2016-11-02,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-03,,,2016-11-03,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-04,,,2016-11-04,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-05,1.68799987645e-05,1.78422961207e-06,2016-11-05,19.3448922986,1.89709382767,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-06,,,2016-11-06,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-07,,,2016-11-07,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-08,,,2016-11-08,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-09,,,2016-11-09,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-10,,,2016-11-10,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-11,,,2016-11-11,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-12,1.70840734707e-05,2.41702044975e-06,2016-11-12,19.7563641585,1.95722437673,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-13,,,2016-11-13,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-14,,,2016-11-14,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-15,,,2016-11-15,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-16,,,2016-11-16,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-17,,,2016-11-17,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-18,,,2016-11-18,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-19,1.77778186272e-05,3.43726503235e-06,2016-11-19,20.2074998479,2.10461934009,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-20,,,2016-11-20,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-21,,,2016-11-21,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-22,,,2016-11-22,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-23,,,2016-11-23,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-24,,,2016-11-24,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-25,,,2016-11-25,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-26,1.89407562387e-05,5.44314093323e-06,2016-11-26,20.6693630435,2.34573023404,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-27,,,2016-11-27,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-28,,,2016-11-28,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-29,,,2016-11-29,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-11-30,,,2016-11-30,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-01,,,2016-12-01,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-02,,,2016-12-02,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-03,2.01788266405e-05,7.10023432657e-06,2016-12-03,21.0478840264,2.5937049538,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-04,,,2016-12-04,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-05,,,2016-12-05,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-06,,,2016-12-06,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-07,,,2016-12-07,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-08,,,2016-12-08,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-09,,,2016-12-09,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-10,2.02087944558e-05,7.83149223449e-06,2016-12-10,21.2478494666,2.7858725715,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-11,,,2016-12-11,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-12,,,2016-12-12,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-13,,,2016-12-13,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-14,,,2016-12-14,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-15,,,2016-12-15,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-16,,,2016-12-16,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-17,2.18542119164e-05,1.08263401133e-05,2016-12-17,21.544330824,3.05487543785,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-18,,,2016-12-18,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-19,,,2016-12-19,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-20,,,2016-12-20,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-21,,,2016-12-21,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-22,,,2016-12-22,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-23,,,2016-12-23,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-24,2.51655187568e-05,2.40960543751e-05,2016-12-24,21.8794223305,3.3396849704,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-25,,,2016-12-25,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-26,,,2016-12-26,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-27,,,2016-12-27,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-28,,,2016-12-28,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-29,,,2016-12-29,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-30,,,2016-12-30,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-12-31,2.5896285126e-05,2.85695283199e-05,2016-12-31,21.9938341539,3.55054887497,43.0,53.0,-160.0,-150.0,0.494024991989,
2017-01-01,,,2017-01-01,,,43.0,53.0,-160.0,-150.0,0.494024991989,
