time,lat,lon,synecho,synecho_std,picoeuk,picoeuk_std,beads,beads_std,margin
2017-05-31 20:00:00,33.2454121978,-157.9989275,2.404359826,0.0,2.344250831,0.0,26.92024306,0.0,0.01
2017-05-31 21:00:00,33.303762348,-157.999987,2.39419287967,0.502246029835,2.11743552867,0.0955543435805,25.4489241467,1.34888621992,0.01
2017-06-01 00:00:00,33.8829006755,-158.00095313,79.03227521,2.30407751,2.323408337,0.132158506,8.1065812435,0.0589252025,0.01
2017-06-01 01:00:00,34.057084244,-158.001018825,71.31209867,0.43494497,2.1037670725,0.2057497135,6.6402894885,0.1810681085,0.01
2017-06-01 02:00:00,34.234617789,-157.999368655,71.79706666,0.0,2.521754736,0.0,6.095977358,0.0,0.01
2017-06-01 03:00:00,34.412751056,-157.99845572,24.24984144,1.59994838989,1.21071394933,0.0915878337145,7.48307174433,0.710957116398,0.01
2017-06-01 04:00:00,34.5912200865,-157.999643045,36.923862,0.11832163,1.4837798565,0.0471628485,9.1826469115,0.0074765925,0.01
2017-06-01 05:00:00,34.764548806,-158.000823375,36.5947130533,1.07944420934,1.212890437,0.0619327922551,3.22797379133,0.412396601888,0.01
2017-06-01 06:00:00,34.9439841005,-157.99640287,32.566656995,1.379359415,1.201749831,0.041019583,1.3618711635,0.3066618465,0.01
2017-06-01 07:00:00,35.1177948055,-157.998852515,61.0658794,0.0,2.677591964,0.0,0.572135035,0.0,0.01
2017-06-01 08:00:00,35.2830809117,-157.999614544,55.40808642,0.0,4.447227989,0.0,0.729053769,0.0,0.01
2017-06-01 13:00:00,36.0619778597,-158.000584534,125.016503717,109.467893541,9.63634644417,7.92915834781,0.5957515202,0.875675230767,0.01
2017-06-01 14:00:00,36.0668626713,-157.9998399,74.9579159912,8.0910768353,5.71113388541,0.731880063942,0.224011944133,0.16456593888,0.01
2017-06-01 15:00:00,36.1332608291,-157.999490036,47.5348336417,2.71261306733,9.472217,0.490124430805,0.257583774,0.101776256772,0.01
2017-06-01 16:00:00,36.276508332,-158.001178775,37.3324645633,3.44286288554,10.4987253247,0.633822620189,0.375947686333,0.140048598083,0.01
2017-06-01 17:00:00,36.44361533,-158.001200788,34.427673375,0.639089705,11.85455884,0.65825089,0.2307122045,0.1148528555,0.01
2017-06-01 18:00:00,36.5933993828,-158.000084055,45.28396694,0.04239549,5.643956545,0.276221405,0.3924501985,0.0700637035,0.01
2017-06-01 19:00:00,36.7857850821,-157.999713338,55.232609315,1.386438165,3.789406957,0.169128142,0.1794589535,0.0595033445,0.01
2017-06-02 00:00:00,37.6453747173,-158.001066862,34.021665155,5.854561325,13.223535475,2.682953765,0.1561099515,0.0088951235,0.01
2017-06-02 01:00:00,37.8175511511,-158.00098676,54.362040335,0.333329935,10.2999597055,0.3714568545,0.071841555,0.0,0.01
2017-06-02 02:00:00,37.9854672277,-158.001048493,48.9442318567,1.4822753922,7.04690555033,0.0694886297309,0.135566719,0.0938327966008,0.01
2017-06-02 03:00:00,38.1578187361,-158.001070763,64.543082125,0.916932985,5.5443173605,0.0168370635,0.124696902,0.038866463,0.01
2017-06-02 04:00:00,38.329222814,-158.000814525,45.8885865967,1.87549334963,6.711441788,0.156367008292,0.211846554667,0.101476903219,0.01
2017-06-02 05:00:00,38.4974272481,-158.002955218,24.865340695,0.584817085,3.9285015275,0.3541825875,0.082449789,0.002249712,0.01
2017-06-02 06:00:00,38.6716153276,-157.999406346,113.1768193,0.8903336,3.616661759,0.129748791,0.135413344,0.029582538,0.01
2017-06-02 07:00:00,38.842033798,-158.000040704,84.90168553,1.19715787,6.9470968505,0.0952928135,0.176592888,0.0,0.01
2017-06-02 08:00:00,39.0129968528,-157.999515823,69.24513883,1.34950582533,7.64139133567,0.125523572591,0.184127941,0.00139614,0.01
2017-06-02 09:00:00,39.1827991166,-157.998915489,48.04774058,1.18123556,10.88728096,0.73287154,0.2149612105,0.1017043635,0.01
2017-06-02 10:00:00,39.356267833,-158.001039015,44.79501381,1.13719067,12.869397695,0.409541575,0.168595504,0.055100297,0.01
2017-06-02 11:00:00,39.5266832532,-158.001141828,42.946977275,0.861267445,10.78537594,0.08801386,0.3422102435,0.1071033845,0.01
2017-06-02 12:00:00,39.6931554886,-158.001314985,16.126437435,1.808944305,13.796027875,3.478576635,0.571745497,0.018234165,0.01
2017-06-02 13:00:00,39.7633412877,-157.994433195,17.1508283085,1.33739027898,16.3932704885,0.572058244523,0.373434767842,0.157254150801,0.01
2017-06-02 14:00:00,39.7871447879,-157.993949621,16.4160298,0.73788691,18.484674675,0.178786705,0.4475628095,0.1044844755,0.01
2017-06-02 15:00:00,39.9302363442,-158.000140038,19.550617675,1.473714585,19.314632225,0.261331115,0.657010383,0.0,0.01
2017-06-02 16:00:00,40.0956464554,-158.000371639,32.8017414667,0.147245258094,22.74881945,0.636203609002,0.205373999,0.035263946,0.01
2017-06-02 17:00:00,40.2623044588,-158.001154313,25.658983955,0.511079915,23.693241435,0.249225885,0.1947936735,0.0390194835,0.01
2017-06-02 18:00:00,40.4266915717,-158.000735678,23.195428125,2.833783265,26.43035985,1.11204648,0.1679822645,0.0860989745,0.01
2017-06-02 19:00:00,40.5846801448,-158.00095781,11.4354805,0.67396266,17.68128741,0.12448125,0.1230574595,0.0398498475,0.01
2017-06-02 20:00:00,40.750524512,-157.997807136,13.09650334,0.24910848,19.50511409,0.01349682,0.4846987125,0.0456983235,0.01
2017-06-02 21:00:00,40.9124341039,-158.002079961,10.493370385,0.157038625,14.639413555,0.248498615,0.4259086485,0.1689280245,0.01
2017-06-02 22:00:00,41.0807247235,-158.001642555,10.4720802383,0.877894709251,13.8032897167,0.632973991828,0.252033496667,0.136463657329,0.01
2017-06-02 23:00:00,41.2451168474,-158.000739779,6.929876926,1.51235712212,9.495102233,1.78459950027,0.139473260333,0.0428445968556,0.01
2017-06-03 00:00:00,41.4084494165,-158.00132519,9.6010747115,0.2682793285,10.139419995,0.247635605,0.0852642925,0.0011504795,0.01
2017-06-03 01:00:00,41.5789683492,-158.001205209,8.580866274,0.246285268,21.318389485,0.165718365,0.079629755,0.0,0.01
2017-06-03 02:00:00,41.7492019294,-158.000005793,7.017559461,0.35750435,12.838510095,0.765025575,0.259279587,0.0,0.01
2017-06-03 03:00:00,41.9180620581,-157.997572368,9.247968683,0.436835179,11.44870743,0.24435637,0.267371886,0.0,0.01
2017-06-03 04:00:00,42.0834653614,-157.999436303,7.38443717833,0.779819148896,11.7967524867,0.265094115464,0.250969884667,0.177392569491,0.01
2017-06-03 05:00:00,42.2573384665,-158.001076595,8.723286178,0.402903938,10.0817238345,0.4322137255,0.143004166,0.048454368,0.01
2017-06-03 06:00:00,42.3887463886,-157.984902364,,,,,,,0.01
2017-06-03 07:00:00,42.2659162327,-157.990678159,8.1195698975,0.9835903235,9.5991566355,0.1867406015,0.094824586,0.0,0.01
2017-06-03 08:00:00,42.1037288919,-157.998347459,7.188002125,0.154078621,8.1208447015,0.1261901825,,,0.01
2017-06-03 09:00:00,41.9407095895,-157.997992485,7.632939169,1.238755663,10.58347547,0.64493126,0.16767913,0.084995723,0.01
2017-06-03 10:00:00,41.7764122389,-157.997960156,7.048488987,0.310188813,10.78580544,0.39463728,0.1775008985,0.0884846345,0.01
2017-06-03 11:00:00,41.6152350355,-157.99888576,7.019278186,1.081829191,17.299963905,0.443874055,0.171853215,0.085055636,0.01
