time,lat,lon,sst,margin
2017-04-30,23.375,-158.875,25.409993329,0.2
2017-04-30,23.375,-158.625,25.419993328,0.2
2017-04-30,23.375,-157.875,25.32999333,0.2
2017-04-30,23.375,-157.625,25.259993332,0.2
2017-04-30,23.375,-154.625,24.669993345,0.2
2017-04-30,23.375,-154.375,24.759993343,0.2
2017-04-30,23.375,-154.125,24.849993341,0.2
2017-04-30,23.375,-153.875,24.87999334,0.2
2017-04-30,23.375,-152.875,24.639993346,0.2
2017-04-30,23.375,-152.625,24.609993346,0.2
2017-04-30,23.375,-149.375,24.419993351,0.2
2017-04-30,23.375,-149.125,24.42999335,0.2
2017-04-30,23.375,-148.875,24.379993352,0.2
2017-04-30,23.375,-147.875,24.059993359,0.2
2017-04-30,23.375,-147.625,24.029993359,0.2
2017-04-30,23.375,-147.375,24.00999336,0.2
2017-04-30,23.375,-147.125,23.99999336,0.2
2017-04-30,23.375,-146.875,24.01999336,0.2
2017-04-30,23.375,-146.625,24.049993359,0.2
2017-04-30,23.375,-146.375,24.039993359,0.2
2017-04-30,23.375,-146.125,24.039993359,0.2
2017-04-30,23.375,-145.875,23.99999336,0.2
2017-04-30,23.375,-144.625,23.679993367,0.2
2017-04-30,23.375,-144.375,23.699993367,0.2
2017-04-30,23.375,-144.125,23.709993367,0.2
2017-04-30,23.375,-143.375,23.649993368,0.2
2017-04-30,23.375,-143.125,23.699993367,0.2
2017-04-30,23.375,-142.875,23.809993364,0.2
2017-04-30,23.625,-161.625,24.349993352,0.2
2017-04-30,23.625,-161.375,24.179993356,0.2
2017-04-30,23.625,-161.125,24.059993359,0.2
2017-04-30,23.625,-160.875,24.01999336,0.2
2017-04-30,23.625,-160.625,24.139993357,0.2
2017-04-30,23.625,-159.625,24.599993347,0.2
2017-04-30,23.625,-159.375,24.739993344,0.2
2017-04-30,23.625,-159.125,24.919993339,0.2
2017-04-30,23.625,-158.875,25.059993336,0.2
2017-04-30,23.625,-158.625,25.219993333,0.2
2017-04-30,23.625,-158.375,25.32999333,0.2
2017-04-30,23.625,-157.875,25.319993331,0.2
2017-04-30,23.625,-157.625,25.239993332,0.2
2017-04-30,23.625,-157.375,25.129993335,0.2
2017-04-30,23.625,-155.375,24.849993341,0.2
2017-04-30,23.625,-155.125,24.709993344,0.2
2017-04-30,23.625,-153.875,24.789993342,0.2
2017-04-30,23.625,-153.625,24.809993342,0.2
2017-04-30,23.625,-152.875,24.609993346,0.2
2017-04-30,23.625,-152.625,24.499993349,0.2
2017-04-30,23.625,-150.125,24.409993351,0.2
2017-04-30,23.625,-149.875,24.379993352,0.2
2017-04-30,23.625,-149.625,24.349993352,0.2
2017-04-30,23.625,-149.375,24.349993352,0.2
2017-04-30,23.625,-147.875,23.899993362,0.2
2017-04-30,23.625,-147.625,23.839993364,0.2
2017-04-30,23.625,-147.375,23.799993365,0.2
2017-04-30,23.625,-147.125,23.759993365,0.2
2017-04-30,23.625,-146.875,23.749993366,0.2
2017-04-30,23.625,-146.375,23.869993363,0.2
2017-04-30,23.625,-146.125,23.909993362,0.2
2017-04-30,23.625,-145.875,23.919993362,0.2
2017-04-30,23.625,-145.625,23.899993362,0.2
2017-04-30,23.625,-144.875,23.699993367,0.2
2017-04-30,23.625,-144.625,23.669993367,0.2
2017-04-30,23.625,-144.375,23.679993367,0.2
2017-04-30,23.625,-144.125,23.659993368,0.2
2017-04-30,23.625,-143.625,23.53999337,0.2
2017-04-30,23.625,-143.375,23.509993371,0.2
2017-04-30,23.625,-143.125,23.599993369,0.2
2017-04-30,23.875,-161.125,24.239993355,0.2
2017-04-30,23.875,-160.875,24.189993356,0.2
2017-04-30,23.875,-160.625,24.159993356,0.2
2017-04-30,23.875,-160.375,24.119993357,0.2
2017-04-30,23.875,-159.625,24.279993354,0.2
2017-04-30,23.875,-159.375,24.349993352,0.2
2017-04-30,23.875,-158.625,24.799993342,0.2
2017-04-30,23.875,-158.375,25.019993337,0.2
2017-04-30,23.875,-158.125,25.149993334,0.2
2017-04-30,23.875,-157.875,25.199993333,0.2
2017-04-30,23.875,-155.875,24.88999334,0.2
2017-04-30,23.875,-155.625,24.839993341,0.2
2017-04-30,23.875,-155.375,24.809993342,0.2
2017-04-30,23.875,-155.125,24.679993345,0.2
2017-04-30,23.875,-154.875,24.599993347,0.2
2017-04-30,23.875,-150.375,24.379993352,0.2
2017-04-30,23.875,-150.125,24.389993351,0.2
2017-04-30,23.875,-149.875,24.339993352,0.2
2017-04-30,23.875,-148.125,24.00999336,0.2
2017-04-30,23.875,-147.875,23.909993362,0.2
2017-04-30,23.875,-147.625,23.799993365,0.2
2017-04-30,23.875,-147.375,23.689993367,0.2
2017-04-30,23.875,-147.125,23.609993369,0.2
2017-04-30,23.875,-145.875,23.789993365,0.2
2017-04-30,23.875,-145.625,23.809993364,0.2
2017-04-30,23.875,-145.125,23.669993367,0.2
2017-04-30,23.875,-144.875,23.629993368,0.2
2017-04-30,23.875,-144.625,23.609993369,0.2
2017-04-30,23.875,-144.375,23.599993369,0.2
2017-04-30,23.875,-144.125,23.579993369,0.2
2017-04-30,23.875,-143.875,23.53999337,0.2
2017-04-30,23.875,-143.625,23.469993372,0.2
2017-04-30,23.875,-143.375,23.469993372,0.2
2017-04-30,23.875,-143.125,23.55999337,0.2
2017-04-30,24.125,-160.875,24.239993355,0.2
2017-04-30,24.125,-160.625,24.069993358,0.2
2017-04-30,24.125,-160.375,23.929993362,0.2
2017-04-30,24.125,-160.125,23.879993363,0.2
2017-04-30,24.125,-159.625,23.969993361,0.2
2017-04-30,24.125,-158.625,24.399993351,0.2
2017-04-30,24.125,-158.375,24.679993345,0.2
2017-04-30,24.125,-158.125,24.89999334,0.2
2017-04-30,24.125,-157.875,25.039993337,0.2
2017-04-30,24.125,-157.625,25.049993337,0.2
2017-04-30,24.125,-156.125,25.009993337,0.2
2017-04-30,24.125,-155.875,24.929993339,0.2
2017-04-30,24.125,-155.625,24.849993341,0.2
2017-04-30,24.125,-155.375,24.809993342,0.2
2017-04-30,24.125,-155.125,24.699993344,0.2
2017-04-30,24.125,-154.875,24.609993346,0.2
2017-04-30,24.125,-154.625,24.559993348,0.2
2017-04-30,24.125,-150.375,24.319993353,0.2
2017-04-30,24.125,-150.125,24.309993353,0.2
2017-04-30,24.125,-148.375,24.159993356,0.2
2017-04-30,24.125,-148.125,24.089993358,0.2
2017-04-30,24.125,-147.875,23.969993361,0.2
2017-04-30,24.125,-147.625,23.819993364,0.2
2017-04-30,24.125,-147.375,23.679993367,0.2
2017-04-30,24.125,-145.875,23.649993368,0.2
2017-04-30,24.125,-145.625,23.629993368,0.2
2017-04-30,24.125,-145.125,23.529993371,0.2
2017-04-30,24.125,-144.875,23.499993371,0.2
2017-04-30,24.125,-144.625,23.499993371,0.2
2017-04-30,24.125,-144.375,23.519993371,0.2
2017-04-30,24.125,-144.125,23.509993371,0.2
2017-04-30,24.125,-143.875,23.459993372,0.2
2017-04-30,24.125,-143.625,23.439993373,0.2
2017-04-30,24.125,-143.375,23.499993371,0.2
2017-04-30,24.125,-143.125,23.609993369,0.2
2017-04-30,24.375,-162.625,24.699993344,0.2
2017-04-30,24.375,-162.375,24.599993347,0.2
2017-04-30,24.375,-160.625,23.959993361,0.2
2017-04-30,24.375,-160.375,23.769993365,0.2
2017-04-30,24.375,-160.125,23.689993367,0.2
2017-04-30,24.375,-159.625,23.779993365,0.2
2017-04-30,24.375,-159.375,23.759993365,0.2
2017-04-30,24.375,-158.625,24.099993358,0.2
2017-04-30,24.375,-158.375,24.389993351,0.2
2017-04-30,24.375,-158.125,24.669993345,0.2
2017-04-30,24.375,-157.875,24.859993341,0.2
2017-04-30,24.375,-157.625,24.979993338,0.2
2017-04-30,24.375,-157.375,25.039993337,0.2
2017-04-30,24.375,-156.375,25.069993336,0.2
2017-04-30,24.375,-156.125,25.079993336,0.2
2017-04-30,24.375,-155.875,25.009993337,0.2
2017-04-30,24.375,-155.625,24.929993339,0.2
2017-04-30,24.375,-155.125,24.749993343,0.2
2017-04-30,24.375,-154.875,24.659993345,0.2
2017-04-30,24.375,-154.625,24.589993347,0.2
2017-04-30,24.375,-154.375,24.549993348,0.2
2017-04-30,24.375,-154.125,24.569993347,0.2
2017-04-30,24.375,-152.625,24.399993351,0.2
2017-04-30,24.375,-152.375,24.299993353,0.2
2017-04-30,24.375,-152.125,24.339993352,0.2
2017-04-30,24.375,-150.625,24.279993354,0.2
2017-04-30,24.375,-150.375,24.279993354,0.2
2017-04-30,24.375,-150.125,24.239993355,0.2
2017-04-30,24.375,-149.625,24.189993356,0.2
2017-04-30,24.375,-149.375,24.249993354,0.2
2017-04-30,24.375,-148.375,24.259993354,0.2
2017-04-30,24.375,-148.125,24.179993356,0.2
2017-04-30,24.375,-144.875,23.379993374,0.2
2017-04-30,24.375,-144.625,23.409993373,0.2
2017-04-30,24.375,-144.375,23.429993373,0.2
2017-04-30,24.375,-143.375,23.509993371,0.2
2017-04-30,24.375,-143.125,23.619993369,0.2
2017-04-30,24.625,-162.625,24.619993346,0.2
2017-04-30,24.625,-162.375,24.559993348,0.2
2017-04-30,24.625,-160.375,23.769993365,0.2
2017-04-30,24.625,-160.125,23.689993367,0.2
2017-04-30,24.625,-159.875,23.709993367,0.2
2017-04-30,24.625,-159.625,23.749993366,0.2
2017-04-30,24.625,-159.375,23.739993366,0.2
2017-04-30,24.625,-158.375,24.249993354,0.2
2017-04-30,24.625,-158.125,24.519993348,0.2
2017-04-30,24.625,-157.875,24.749993343,0.2
2017-04-30,24.625,-157.625,24.939993339,0.2
2017-04-30,24.625,-157.375,25.039993337,0.2
2017-04-30,24.625,-157.125,25.089993336,0.2
2017-04-30,24.625,-156.875,25.079993336,0.2
2017-04-30,24.625,-156.625,25.079993336,0.2
2017-04-30,24.625,-156.375,25.039993337,0.2
2017-04-30,24.625,-156.125,25.039993337,0.2
2017-04-30,24.625,-155.875,24.959993339,0.2
2017-04-30,24.625,-154.625,24.629993346,0.2
2017-04-30,24.625,-154.375,24.579993347,0.2
2017-04-30,24.625,-154.125,24.579993347,0.2
2017-04-30,24.625,-152.875,24.559993348,0.2
2017-04-30,24.625,-152.625,24.389993351,0.2
2017-04-30,24.625,-152.375,24.279993354,0.2
2017-04-30,24.625,-150.625,24.209993355,0.2
2017-04-30,24.625,-150.375,24.199993356,0.2
2017-04-30,24.625,-149.625,24.119993357,0.2
2017-04-30,24.625,-149.375,24.179993356,0.2
2017-04-30,24.625,-149.125,24.269993354,0.2
2017-04-30,24.625,-144.625,23.309993375,0.2
2017-04-30,24.625,-144.375,23.309993375,0.2
2017-04-30,24.625,-144.125,23.249993377,0.2
2017-04-30,24.625,-143.875,23.229993377,0.2
2017-04-30,24.625,-143.625,23.289993376,0.2
2017-04-30,24.625,-143.375,23.429993373,0.2
2017-04-30,24.625,-143.125,23.55999337,0.2
2017-04-30,24.875,-162.625,24.519993348,0.2
2017-04-30,24.875,-160.125,23.819993364,0.2
2017-04-30,24.875,-159.875,23.829993364,0.2
2017-04-30,24.875,-159.625,23.849993363,0.2
2017-04-30,24.875,-159.375,23.889993363,0.2
2017-04-30,24.875,-159.125,23.899993362,0.2
2017-04-30,24.875,-158.125,24.489993349,0.2
2017-04-30,24.875,-157.875,24.659993345,0.2
2017-04-30,24.875,-157.625,24.819993342,0.2
2017-04-30,24.875,-157.375,24.949993339,0.2
2017-04-30,24.875,-157.125,25.009993337,0.2
2017-04-30,24.875,-156.875,25.039993337,0.2
2017-04-30,24.875,-156.625,25.009993337,0.2
2017-04-30,24.875,-156.375,24.949993339,0.2
2017-04-30,24.875,-156.125,24.949993339,0.2
2017-04-30,24.875,-154.375,24.589993347,0.2
2017-04-30,24.875,-154.125,24.549993348,0.2
2017-04-30,24.875,-153.875,24.559993348,0.2
2017-04-30,24.875,-153.125,24.609993346,0.2
2017-04-30,24.875,-152.875,24.519993348,0.2
2017-04-30,24.875,-152.625,24.409993351,0.2
2017-04-30,24.875,-150.875,24.139993357,0.2
2017-04-30,24.875,-150.625,24.089993358,0.2
2017-04-30,24.875,-150.375,24.039993359,0.2
2017-04-30,24.875,-149.375,24.069993358,0.2
2017-04-30,24.875,-149.125,24.179993356,0.2
2017-04-30,24.875,-148.875,24.269993354,0.2
2017-04-30,24.875,-144.375,23.149993379,0.2
2017-04-30,24.875,-144.125,23.079993381,0.2
2017-04-30,24.875,-143.875,23.049993381,0.2
2017-04-30,24.875,-143.625,23.10999338,0.2
2017-04-30,24.875,-143.375,23.209993378,0.2
2017-04-30,24.875,-143.125,23.309993375,0.2
2017-04-30,25.125,-162.625,24.42999335,0.2
2017-04-30,25.125,-162.375,24.359993352,0.2
2017-04-30,25.125,-162.125,24.299993353,0.2
2017-04-30,25.125,-161.625,24.169993356,0.2
2017-04-30,25.125,-161.375,24.139993357,0.2
2017-04-30,25.125,-161.125,24.109993358,0.2
2017-04-30,25.125,-160.875,24.189993356,0.2
2017-04-30,25.125,-160.625,24.219993355,0.2
2017-04-30,25.125,-160.375,24.179993356,0.2
2017-04-30,25.125,-160.125,24.029993359,0.2
2017-04-30,25.125,-159.875,23.969993361,0.2
2017-04-30,25.125,-159.625,24.00999336,0.2
2017-04-30,25.125,-159.375,24.039993359,0.2
2017-04-30,25.125,-159.125,24.059993359,0.2
2017-04-30,25.125,-158.875,24.099993358,0.2
2017-04-30,25.125,-158.625,24.239993355,0.2
2017-04-30,25.125,-158.125,24.519993348,0.2
2017-04-30,25.125,-157.875,24.599993347,0.2
2017-04-30,25.125,-157.125,24.839993341,0.2
2017-04-30,25.125,-156.875,24.90999334,0.2
2017-04-30,25.125,-156.625,24.919993339,0.2
2017-04-30,25.125,-156.375,24.869993341,0.2
2017-04-30,25.125,-156.125,24.869993341,0.2
2017-04-30,25.125,-154.625,24.45999335,0.2
2017-04-30,25.125,-154.375,24.42999335,0.2
2017-04-30,25.125,-154.125,24.43999335,0.2
2017-04-30,25.125,-153.875,24.46999335,0.2
2017-04-30,25.125,-153.375,24.489993349,0.2
2017-04-30,25.125,-153.125,24.529993348,0.2
2017-04-30,25.125,-152.875,24.519993348,0.2
2017-04-30,25.125,-151.375,24.189993356,0.2
2017-04-30,25.125,-151.125,24.149993357,0.2
2017-04-30,25.125,-150.875,24.069993358,0.2
2017-04-30,25.125,-150.625,23.929993362,0.2
2017-04-30,25.125,-149.125,24.089993358,0.2
2017-04-30,25.125,-148.875,24.159993356,0.2
2017-04-30,25.125,-148.625,24.209993355,0.2
2017-04-30,25.125,-148.375,24.279993354,0.2
2017-04-30,25.125,-148.125,24.249993354,0.2
2017-04-30,25.125,-147.875,24.189993356,0.2
2017-04-30,25.125,-147.625,24.00999336,0.2
2017-04-30,25.125,-143.625,22.929993384,0.2
2017-04-30,25.125,-143.375,22.979993383,0.2
2017-04-30,25.375,-162.375,24.199993356,0.2
2017-04-30,25.375,-162.125,24.149993357,0.2
2017-04-30,25.375,-161.875,24.079993358,0.2
2017-04-30,25.375,-161.625,24.00999336,0.2
2017-04-30,25.375,-161.375,23.97999336,0.2
2017-04-30,25.375,-161.125,24.069993358,0.2
2017-04-30,25.375,-160.875,24.279993354,0.2
2017-04-30,25.375,-160.625,24.419993351,0.2
2017-04-30,25.375,-160.375,24.43999335,0.2
2017-04-30,25.375,-160.125,24.339993352,0.2
2017-04-30,25.375,-159.875,24.219993355,0.2
2017-04-30,25.375,-159.625,24.159993356,0.2
2017-04-30,25.375,-159.125,24.109993358,0.2
2017-04-30,25.375,-158.875,24.179993356,0.2
2017-04-30,25.375,-158.625,24.319993353,0.2
2017-04-30,25.375,-158.375,24.43999335,0.2
2017-04-30,25.375,-158.125,24.519993348,0.2
2017-04-30,25.375,-157.875,24.549993348,0.2
2017-04-30,25.375,-156.875,24.729993344,0.2
2017-04-30,25.375,-156.625,24.719993344,0.2
2017-04-30,25.375,-156.375,24.649993346,0.2
2017-04-30,25.375,-156.125,24.599993347,0.2
2017-04-30,25.375,-154.125,24.339993352,0.2
2017-04-30,25.375,-153.875,24.349993352,0.2
2017-04-30,25.375,-153.625,24.379993352,0.2
2017-04-30,25.375,-152.375,24.389993351,0.2
2017-04-30,25.375,-152.125,24.319993353,0.2
2017-04-30,25.375,-151.875,24.289993354,0.2
2017-04-30,25.375,-151.625,24.279993354,0.2
2017-04-30,25.375,-151.375,24.269993354,0.2
2017-04-30,25.375,-151.125,24.209993355,0.2
2017-04-30,25.375,-150.875,24.049993359,0.2
2017-04-30,25.375,-148.875,23.99999336,0.2
2017-04-30,25.375,-148.625,24.099993358,0.2
2017-04-30,25.375,-148.375,24.169993356,0.2
2017-04-30,25.375,-148.125,24.219993355,0.2
2017-04-30,25.375,-147.875,24.209993355,0.2
2017-04-30,25.375,-147.625,24.059993359,0.2
2017-04-30,25.375,-147.375,23.839993364,0.2
2017-04-30,25.375,-147.125,23.649993368,0.2
2017-04-30,25.375,-146.875,23.53999337,0.2
2017-04-30,25.375,-143.875,22.809993387,0.2
2017-04-30,25.375,-143.625,22.799993387,0.2
2017-04-30,25.375,-143.375,22.789993387,0.2
2017-04-30,25.625,-162.625,24.079993358,0.2
2017-04-30,25.625,-162.375,23.919993362,0.2
2017-04-30,25.625,-162.125,23.769993365,0.2
2017-04-30,25.625,-161.125,23.859993363,0.2
2017-04-30,25.625,-160.875,24.149993357,0.2
2017-04-30,25.625,-160.625,24.42999335,0.2
2017-04-30,25.625,-160.375,24.609993346,0.2
2017-04-30,25.625,-160.125,24.589993347,0.2
2017-04-30,25.625,-159.875,24.45999335,0.2
2017-04-30,25.625,-159.625,24.339993352,0.2
2017-04-30,25.625,-159.375,24.159993356,0.2
2017-04-30,25.625,-158.625,24.279993354,0.2
2017-04-30,25.625,-158.375,24.43999335,0.2
2017-04-30,25.625,-158.125,24.519993348,0.2
2017-04-30,25.625,-157.125,24.629993346,0.2
2017-04-30,25.625,-156.875,24.649993346,0.2
2017-04-30,25.625,-156.625,24.569993347,0.2
2017-04-30,25.625,-156.375,24.44999335,0.2
2017-04-30,25.625,-156.125,24.319993353,0.2
2017-04-30,25.625,-154.125,24.309993353,0.2
2017-04-30,25.625,-153.875,24.319993353,0.2
2017-04-30,25.625,-153.625,24.319993353,0.2
2017-04-30,25.625,-152.375,24.219993355,0.2
2017-04-30,25.625,-152.125,24.209993355,0.2
2017-04-30,25.625,-151.875,24.249993354,0.2
2017-04-30,25.625,-151.625,24.309993353,0.2
2017-04-30,25.625,-151.375,24.369993352,0.2
2017-04-30,25.625,-147.375,23.799993365,0.2
2017-04-30,25.625,-147.125,23.579993369,0.2
2017-04-30,25.625,-146.875,23.419993373,0.2
2017-04-30,25.625,-143.875,22.789993387,0.2
2017-04-30,25.625,-143.625,22.699993389,0.2
2017-04-30,25.875,-162.625,23.869993363,0.2
2017-04-30,25.875,-162.375,23.53999337,0.2
2017-04-30,25.875,-162.125,23.229993377,0.2
2017-04-30,25.875,-161.875,23.059993381,0.2
2017-04-30,25.875,-161.125,23.389993374,0.2
2017-04-30,25.875,-160.875,23.779993365,0.2
2017-04-30,25.875,-160.625,24.189993356,0.2
2017-04-30,25.875,-160.375,24.499993349,0.2
2017-04-30,25.875,-160.125,24.509993349,0.2
2017-04-30,25.875,-159.875,24.399993351,0.2
2017-04-30,25.875,-159.625,24.299993353,0.2
2017-04-30,25.875,-159.375,24.139993357,0.2
2017-04-30,25.875,-158.875,24.129993357,0.2
2017-04-30,25.875,-158.625,24.169993356,0.2
2017-04-30,25.875,-158.375,24.289993354,0.2
2017-04-30,25.875,-157.625,24.649993346,0.2
2017-04-30,25.875,-157.375,24.699993344,0.2
2017-04-30,25.875,-157.125,24.689993345,0.2
2017-04-30,25.875,-156.875,24.629993346,0.2
2017-04-30,25.875,-156.625,24.46999335,0.2
2017-04-30,25.875,-156.375,24.309993353,0.2
2017-04-30,25.875,-156.125,24.119993357,0.2
2017-04-30,25.875,-153.125,24.239993355,0.2
2017-04-30,25.875,-152.875,24.139993357,0.2
2017-04-30,25.875,-152.625,23.97999336,0.2
2017-04-30,25.875,-152.375,23.869993363,0.2
2017-04-30,25.875,-152.125,23.919993362,0.2
2017-04-30,25.875,-151.875,24.069993358,0.2
2017-04-30,25.875,-151.625,24.269993354,0.2
2017-04-30,25.875,-144.125,22.909993384,0.2
2017-04-30,25.875,-143.875,22.799993387,0.2
2017-04-30,25.875,-143.625,22.689993389,0.2
2017-04-30,25.875,-143.375,22.539993393,0.2
2017-04-30,25.875,-143.125,22.409993396,0.2
2017-04-30,26.125,-162.625,23.53999337,0.2
2017-04-30,26.125,-162.125,22.769993388,0.2
2017-04-30,26.125,-161.875,22.629993391,0.2
2017-04-30,26.125,-160.625,23.879993363,0.2
2017-04-30,26.125,-160.375,24.369993352,0.2
2017-04-30,26.125,-160.125,24.44999335,0.2
2017-04-30,26.125,-159.875,24.46999335,0.2
2017-04-30,26.125,-159.625,24.399993351,0.2
2017-04-30,26.125,-159.375,24.299993353,0.2
2017-04-30,26.125,-159.125,24.189993356,0.2
2017-04-30,26.125,-158.875,24.089993358,0.2
2017-04-30,26.125,-158.625,24.099993358,0.2
2017-04-30,26.125,-158.375,24.169993356,0.2
2017-04-30,26.125,-158.125,24.309993353,0.2
2017-04-30,26.125,-157.875,24.46999335,0.2
2017-04-30,26.125,-157.625,24.639993346,0.2
2017-04-30,26.125,-157.375,24.729993344,0.2
2017-04-30,26.125,-157.125,24.759993343,0.2
2017-04-30,26.125,-156.375,24.289993354,0.2
2017-04-30,26.125,-156.125,24.059993359,0.2
2017-04-30,26.125,-155.875,23.819993364,0.2
2017-04-30,26.125,-153.875,23.97999336,0.2
2017-04-30,26.125,-153.625,24.01999336,0.2
2017-04-30,26.125,-153.375,24.01999336,0.2
2017-04-30,26.125,-153.125,23.899993362,0.2
2017-04-30,26.125,-152.875,23.739993366,0.2
2017-04-30,26.125,-152.625,23.54999337,0.2
2017-04-30,26.125,-152.375,23.479993372,0.2
2017-04-30,26.125,-152.125,23.579993369,0.2
2017-04-30,26.125,-151.875,23.819993364,0.2
2017-04-30,26.125,-151.625,24.069993358,0.2
2017-04-30,26.125,-151.375,24.199993356,0.2
2017-04-30,26.125,-151.125,24.159993356,0.2
2017-04-30,26.125,-150.875,23.909993362,0.2
2017-04-30,26.125,-144.375,22.889993385,0.2
2017-04-30,26.125,-144.125,22.809993387,0.2
2017-04-30,26.125,-143.875,22.769993388,0.2
2017-04-30,26.125,-143.625,22.67999339,0.2
2017-04-30,26.125,-143.375,22.539993393,0.2
2017-04-30,26.125,-143.125,22.349993397,0.2
2017-04-30,26.125,-142.875,22.2299934,0.2
2017-04-30,26.125,-142.625,22.119993402,0.2
2017-04-30,26.375,-162.625,23.289993376,0.2
2017-04-30,26.375,-160.625,23.519993371,0.2
2017-04-30,26.375,-160.375,23.97999336,0.2
2017-04-30,26.375,-160.125,24.219993355,0.2
2017-04-30,26.375,-159.875,24.359993352,0.2
2017-04-30,26.375,-159.625,24.299993353,0.2
2017-04-30,26.375,-159.375,24.199993356,0.2
2017-04-30,26.375,-159.125,24.169993356,0.2
2017-04-30,26.375,-158.875,24.039993359,0.2
2017-04-30,26.375,-158.625,23.97999336,0.2
2017-04-30,26.375,-158.375,24.039993359,0.2
2017-04-30,26.375,-158.125,24.149993357,0.2
2017-04-30,26.375,-157.875,24.309993353,0.2
2017-04-30,26.375,-156.125,24.139993357,0.2
2017-04-30,26.375,-155.875,23.799993365,0.2
2017-04-30,26.375,-155.375,23.189993378,0.2
2017-04-30,26.375,-155.125,23.139993379,0.2
2017-04-30,26.375,-154.125,23.56999337,0.2
2017-04-30,26.375,-153.875,23.54999337,0.2
2017-04-30,26.375,-153.625,23.599993369,0.2
2017-04-30,26.375,-153.375,23.629993368,0.2
2017-04-30,26.375,-151.625,23.889993363,0.2
2017-04-30,26.375,-151.375,24.00999336,0.2
2017-04-30,26.375,-151.125,23.969993361,0.2
2017-04-30,26.375,-150.875,23.699993367,0.2
2017-04-30,26.375,-144.375,22.63999339,0.2
2017-04-30,26.375,-144.125,22.559993392,0.2
2017-04-30,26.375,-143.875,22.579993392,0.2
2017-04-30,26.375,-143.375,22.509993393,0.2
2017-04-30,26.375,-143.125,22.359993397,0.2
2017-04-30,26.375,-142.875,22.1899934,0.2
2017-04-30,26.375,-142.625,22.009993405,0.2
2017-04-30,26.375,-142.375,21.899993407,0.2
2017-04-30,26.625,-162.625,23.079993381,0.2
2017-04-30,26.625,-160.125,23.769993365,0.2
2017-04-30,26.625,-159.875,23.879993363,0.2
2017-04-30,26.625,-159.625,23.859993363,0.2
2017-04-30,26.625,-159.375,23.869993363,0.2
2017-04-30,26.625,-158.125,23.99999336,0.2
2017-04-30,26.625,-157.875,24.139993357,0.2
2017-04-30,26.625,-157.625,24.339993352,0.2
2017-04-30,26.625,-157.375,24.549993348,0.2
2017-04-30,26.625,-156.125,24.349993352,0.2
2017-04-30,26.625,-155.875,23.859993363,0.2
2017-04-30,26.625,-155.375,22.979993383,0.2
2017-04-30,26.625,-155.125,22.799993387,0.2
2017-04-30,26.625,-154.625,23.019993382,0.2
2017-04-30,26.625,-154.375,23.129993379,0.2
2017-04-30,26.625,-154.125,23.139993379,0.2
2017-04-30,26.625,-153.875,23.129993379,0.2
2017-04-30,26.625,-150.875,23.389993374,0.2
2017-04-30,26.625,-150.625,22.979993383,0.2
2017-04-30,26.625,-145.125,22.889993385,0.2
2017-04-30,26.625,-144.875,22.769993388,0.2
2017-04-30,26.625,-144.375,22.389993396,0.2
2017-04-30,26.625,-144.125,22.309993398,0.2
2017-04-30,26.625,-143.375,22.439993395,0.2
2017-04-30,26.625,-142.875,22.1999934,0.2
2017-04-30,26.625,-142.625,21.999993405,0.2
2017-04-30,26.625,-142.375,21.829993409,0.2
2017-04-30,26.875,-162.625,22.859993386,0.2
2017-04-30,26.875,-159.625,23.269993376,0.2
2017-04-30,26.875,-159.375,23.319993375,0.2
2017-04-30,26.875,-159.125,23.519993371,0.2
2017-04-30,26.875,-158.625,23.579993369,0.2
2017-04-30,26.875,-158.375,23.719993366,0.2
2017-04-30,26.875,-158.125,23.829993364,0.2
2017-04-30,26.875,-157.875,23.879993363,0.2
2017-04-30,26.875,-157.625,24.029993359,0.2
2017-04-30,26.875,-157.375,24.219993355,0.2
2017-04-30,26.875,-157.125,24.42999335,0.2
2017-04-30,26.875,-156.875,24.509993349,0.2
2017-04-30,26.875,-156.625,24.599993347,0.2
2017-04-30,26.875,-156.125,24.45999335,0.2
2017-04-30,26.875,-155.875,24.029993359,0.2
2017-04-30,26.875,-155.375,22.899993385,0.2
2017-04-30,26.875,-155.125,22.579993392,0.2
2017-04-30,26.875,-154.875,22.539993393,0.2
2017-04-30,26.875,-154.625,22.689993389,0.2
2017-04-30,26.875,-154.375,22.819993386,0.2
2017-04-30,26.875,-153.875,22.899993385,0.2
2017-04-30,26.875,-153.625,23.019993382,0.2
2017-04-30,26.875,-153.375,23.149993379,0.2
2017-04-30,26.875,-153.125,23.219993377,0.2
2017-04-30,26.875,-150.875,23.159993379,0.2
2017-04-30,26.875,-150.625,22.719993389,0.2
2017-04-30,26.875,-145.125,22.67999339,0.2
2017-04-30,26.875,-144.875,22.609993391,0.2
2017-04-30,26.875,-144.625,22.479993394,0.2
2017-04-30,26.875,-144.375,22.379993396,0.2
2017-04-30,26.875,-142.375,21.809993409,0.2
2017-04-30,27.125,-161.375,22.039993404,0.2
2017-04-30,27.125,-161.125,22.129993402,0.2
2017-04-30,27.125,-159.375,22.979993383,0.2
2017-04-30,27.125,-159.125,23.179993378,0.2
2017-04-30,27.125,-158.875,23.229993377,0.2
2017-04-30,27.125,-158.625,23.329993375,0.2
2017-04-30,27.125,-158.375,23.429993373,0.2
2017-04-30,27.125,-158.125,23.429993373,0.2
